,user,review
2583,Marat M. Yavrumyan,"Հա, հենց սկզբից էլ կգտնես իրեն ։) Մի քիչ սատկացնող ու հուսալքեցնող է։ Ինձ ամբողջ ընթացքում թվում էր թե հանրապետականների ու կրթության գիտության նախարարի ու բլոգեր Փղի մասին էի կարդում, իրենց գործունեության վաղ շրջանում, այսպես ասած։ Թվում է, թե հանրապետական ջահելությունը քարոզչական իրենց բոլոր հնարքները սկզբից էդ գրքից են վերցրել, մինչև Միշիկի գալը ։))"
2584,Fatima Saeed ,"This book describes what future could be. This future is frightening. But yet, the reader can see how our everyday life can be not that far from the book on certain part. ""Freedom is Slavery"" I couldn't believe that a novel written in 1948 will have so many parallels in 21st century world.This is a must read! "
2585,Claudia Toni,"Non pensavo che un uomo potesse concepire una cosa del genere. Ho appena finito di leggerlo e sono ancora sconvolta, perché ben prima dell'ultima pagina mi sono resa conto di come fosse angosciante il fatto che Orwell sia DAVVERO riuscito a farmi credere che un modo così possa realizzarsi.Winston sono io.I didn't think a man could conceive something like this. I just finished the reading and I'm still shocked, because even before the end, I realized how frightening the fact that Orwell REALLY made me believe a world like this COULD be possible was.I am Winston."
2586,Juan,"Este libro ya lo leí en su momento, cuanto iba al instituto. No, no, por supuesto que no era uno de los libros recomendados por el profesor de literatura de turno. La recomendación me llegó del mejor recomendador de libros que conozco, mi padre.Recuerdo que en su momento, con mi mente de adolescente, el libro me dejó un poco frío. No es que no me gustase, sino que no le supe sacar todo el jugo que yo sentía que el libro quería mostrar.Por eso, unos años después y entrado en la treintena, me decidí a darle una segunda oportunidad al libro. Conclusión: Fascinante.Ahora sí siento que he exprimido lo suficiente la novela para captar las ideas e implicaciones que muestra la distopía creada por Orwell. Veo las influencias de las grandes guerras y movimientos sociales de la primera mitad del siglo XX reflejadas en la novela.Sigo pensando que todavía le podría sacar más jugo al libro, pero mi cabeza no da para más. Puede que dentro de 20 años lo vuelva a intentar."
2587,Lucas Mota,"Não há uma intenção de solucionar os problemas do mundo através de uma crítica social de como nos organizamos como sociedade e sim em enviar um alerta para que cada um de nós se lembre o quão suscetíveis a manipulação somos.A trama é densa, sombria, profunda e por vezes cruel, mas o texto nunca se transforma em um fardo para o leitor, fluindo sempre com naturalidade sem perder o ritmo. Além disso os personagens nos convencem com facilidade de que são importantes e esse mundo tão cruel e cheio de mistério e absurdos tratados como cotidiano nos deixa no mínimo curiosos para ver como Winston irá se relacionar com tudo aquilo que o cerca.Resenha completa: http://www.oitodecarisma.com/2015/10/..."
2588,Radwa Abd Elbasset,"""وقال فى نفسه أى غشاوة قاسية لم يكن لها داع تلك التى رانت على فهمى ، وعلام كل العناد والنأى من جانبى عن هذا الصدر الحنون.وانسالت دمعتان سخيتان على جانبى أنفه .وكان لسان حاله يقول:لكن لابأس ، لابأس فقد انتهى النضال ، وهاقد انتصرت على نفسى وصرت أحب الأخ الكبير""أنهى جورج اورويل رائعته بتلك الكلمات التى جالت فى خاطر ""وينستون""1984..صدقا هى رواية لاتقرأ مرة واحدة بل تقرأ وتقرأ من جديد وكل مرة تظل فاغر فاهك من صدق ماتنبأ به الكاتب عقب الحرب العالمية الثانية لما ستؤول إليه الأحداث.الكاتب يتحدث عن الدولة الشمولية وهى أقصى أنواع القمع والسيطرة المتمثلة فى ""الأخ الكبير وحاشيته من أعضاء الحزب الداخلي والخارجى""، و""البروليتاريا""المتمثلة فى الكادحين من عامة الشعب الغير مسموح لهم بأى ممارسة حياة خارج نطاق مراقبة شاشات الرصد التى تعاقبك حتى على أفكارك المتمثلة فى ""شرطة الفكر"" وليس هذا فقط فهى تملى عليك ماضيك وحاضرك الذى ما شعروا بأى تهديد للحزب حتى تتغير كل تلك الحقائق ولا يبقى لها أثرا .""وينستون""حاول أن يتمرد على الأحداث وكان مقتنع لما يراه لا بما تمليه عليه اوامر الحزب ..فغامر مع ""جوليا""وكتب مذكراته ..وحاول أن يصل لأعضاء ""الأخوة""..ويصف الكاتب بدقة مشاعر وينستون ومايدور بخلجات نفسه ..حتى تم إلقاء القبض عليه فى وزارة الحب ولاقى هناك كل أنواع العذاب وظل ثابتا على مبادئه ولا يغير من كلماته حتى تم القائه فى الغرفة 101 وهناك قابل اكبر مخاوفه وحين انتهت خرج منها بلا ماض وكل مايعلمه أن كل مايحدث من وحى خياله وآمن أن ""الحرية هى العبودية""..وشعر أخيرا بحبه للأخ الكبير.الرواية بتصف كثير من أنظمة الحكم العربيةالحالية والسابقة..نظام القمع الذى كان فى العراق حين حكم صدام..وسوريا ..وحاليا فى مصر نحن نعيش فى نظام أقرب للشمولية ..وتلك الرواية ستفتح الاذهان أكثر ..لنأمل فى تحقق مقولته ""الأمل فى العامة""الرواية كنت قد بدأت فيها منذ فترة وأنهيتها اليوم وأعلم أنى سأعود لها مرة أخرى ..أنصح بقرائتها ..ستتضح أمامك صورا كانت غائبة عن ذهنك."
2589,Austin James,"I finished my first book of the new year – 1984 by George OrwellI had read Animal Farm as a teenager (and liked it). George Orwell is one of the most widely read authors of the 20th century for good reason. He has a simple, precise style of writing that reads easily. Combine this with his talent for telling a story rich in symbolism and you have his classic books which have become so frequently read, and loved by so many.I've never met someone whose read 1984 and not been affected by its strong presence. It's known for bringing about a strong reaction in people – I guess that's another reason it's a classic. It's one of those books that stays with you after you're finished. I think I figured out why that is.1984 evokes fear by exposing how vulnerable human behavior is to fear. Everything that happens in the book is fiction. Yet, in the darkest corner of our mind, we can see this fiction as a very real – very dark possibility.History doesn't exactly reassure us: The atrocities committed in the name of religion, the Holocaust, the communist purges of the 20th century – George Orwell is good at taking a bit from each and sculpting them into a new world, a world more sinister than anything we've come to know. He even discusses these historical events in the book – and goes on to say why these power grabs failed – and why this new dark future will be eternal. It's scary stuff to think about.Key to the story, is the idea that history can be re-written by those currently in power. Language can be manipulated. Add in fear, scapegoats, and propaganda – and you have a world without liberty, a world without free will, a less human world if you will. Is it extreme? Absolutely. Over the top? You bet. But it's almost as if the novel is begging you to prove these things will never happen."
2590,Dinara Tengri,"In Newspeak terms, this book is a mindf#@kI'll post a full review later. "
2591,Pavan Kumar Vavilapalli,"George Orwell written this book,1984, in 1948 is a chilling prophecy about the future.The Party, Ingsoc - English Socialism, slogan is ""Who controls the past controls the future: who controls the present controls the past.""BIG BROTHER IS WATCHING YOUWAR IS PEACE.FREEDOM IS SLAVERY.IGNORANCE IS STRENGTH.Here the Party is having all the power, most powerful, than any other and controls the present which made it to control the past and further controls the future too. It can create the persons who are not existing at all, i.e., who had never existed in the present are existed in the past, and when once the act of forgery was forgotten, he would exist just as authenticated (like Comrade Ogilvy). In the same way, it can make the real person who is existing, as a person who never existed and unknown and don't have any identity (like Withers,Syme). Winston Smith, the lead character, is working in the Records Department whose primary job was not to reconstruct the past but to supply the citizens with every conceivable kind of information. He finds love with Julia. The Thought Police uncover every act of betrayal towards the Party and both Winston and Julia are drawn towards a conspiracy, as they begin to question the Party.For more http://www.myrezension.blogspot.in/20..."
2592,SJ,"How is it that I managed to get through both high school and two rounds of university without having read this book? It should be required reading, despite its disturbing content. My only fear throughout was its potential to used as an instruction manual instead of a cautionary tale. I'll be chewing on its content for some time to come."
2593,Joseph Keys,"The book that changed my view on the world. Reading this post 9/11 also contributed to it's impact, and coupled with all of the Bill Hicks shows I was listening to, this cemented as a paranoid socialist. The Americans reading might think that sounds awful. But that's why you need to read this book.In 1949, Orwell was already recognising the power of Technological Media and its potential for use in propaganda.A small (very small) spoiler is that there is a book that our Winston is given. This book describes how his world works. No wait, isn't it this world? No, it's his . . . strange.When I picked up the story, I imagined racing through to a triumph. The Hollywood ending if you'd like. Big Brother however, did not allow me this. Instead you find a crushingly realist saga, made sweet only the fact that this is not your world, despite its haunting similarities and you still have the chance to rise above conformity. You still have a free mind. The Thought Police and the Ministry of Peace may be fiction, but their unborn ghosts wait to be birthed. Don't let them."
2594,Rui Alves de Sousa,"Dizer que «1984», de George Orwell, é uma obra que possui uma fortíssima atualidade, já todos nós sabemos (e aliás, o aumento do número de vendas do livro nos EUA depois do escândalo da NSA ainda auxilia mais esse facto). Ao afirmar que a história distópica e (apenas figuradamente) futurista sobre Poder, Opressão e Manipulação é um alerta para o lado mau de qualquer ditadura, também não estou a acrescentar nenhuma novidade opinativa sobre esta obra prima literária. E ainda, ao manifestar a minha consideração de que o valor da história e das situações de «1984» torna-o uma peça de leitura obrigatória para qualquer ser humano, também não poderei acender novas luzes sobre esta narrativa. De tão bom que é «1984» e de tanto que já se disse e se escreveu e se debateu sobre o livro, parece impossível acrescentar-lhe alguma coisa de novo, no meio de um mar vasto e infindável de opiniões e interpretações que existem sobre a sua construção e as intenções de Orwell. E eu, um simples e ingénuo leitor/devorador de livros que me despertem a atenção como este me despertou, não poderei dizer mais nada de interessante ou relevante sobre «1984». Daí eu já ter lido a obra há uns meses e só agora é que consegui escrever alguma coisa sobre ela - mas infelizmente, não está a sair nada de jeito.Talvez reste apenas a experiência do leitor. Sim, porque lemos as opiniões sobre um determinado objeto cultural especial e particular, mas quando o consumimos e quando o sentimos, entramos noutra dimensão interpretativa que nunca caberá em qualquer ensaio ou dissertação ou conversa que se possa ter sobre ele. «1984» é um desses livros que nos deixa perturbados e confusos, e que desperta em nós um certo desejo de querer mudar o mundo. É uma delícia ler cada página da ficção (tão verídica) inventada por Orwell, e tão bem traduzida para português pela Antígona, e percebermos que este é um dos poucos livros que nos despertam os sentidos como os ""vulgares"" não conseguem fazer (sensação parecida com a que nos oferecem os grandes filmes, os grandes álbuns, as grandes peças, etc).Mas apesar de «1984» ser o livro mais famoso de Orwell, convém não esquecer que há outra obra prima, mais curta e mais incisiva, mas que é igualmente recomendável: «O Triunfo dos Porcos» («A Quinta dos Animais», numa tradução mais recente e que segue literalmente o título original). Ambos os livros lidam com a sociedade e os jogos de poder que se criam entre classes e ""chico-espertezas"" políticas e institucionais. Duas peças literárias que são um murro no estômago para o leitor, e que devem, ou melhor dizendo, têm de ser lidas. Depois de descobertas estas duas obras, talvez fiquemos a perceber um pouco melhor os grandes males que atravessarão para sempre este nosso mundo..."
2595,Xavier Guillaume,"This book scares the Bejeezus out of me. Bye, Bejeezus, wherever you may be."
2596,Ahmad Ragab,كُتب علي ظهر الغلاف:إنها رواية تُقرأ ، ثم تُقرأ من جديدسأكتب لاحقاً مراجعة لتلك الرواية العظيمة
2597,Ana Katzen,"LA GUERRA ES LA PAZLA LIBERTAD ES LA ESCLAVITUDLA IGNORANCIA ES LA FUERZA.Casi tengo miedo de escribir una reseña de esta novela, pues nada de lo que diga le hará justicia. Sin exagerar, me sacudió hasta los huesos. Al ser venezolana, no pude evitar ver las similitudes entre la ficción y la realidad: las masas idolatrando a un hombre, aceptando todo lo que se les dice sin importar las contradicciones, y, lo que es peor, la imposibilidad de una insurrección.En palabras simples, 1984 es la distopía más escalofriante de todas las que he leído. Es más, es el papá de las distopías. Es increíble que, habiendo sido escrita hace más de medio siglo, siga metiendo tanto miedo y acercándose tanto a la realidad. Solo de pensar en la posibilidad de que la realidad pudiera ser alterada al antojo de unos pocos y que la mayoría aceptara las mentiras ofrecidas sin reparar en las contradicciones hace que sude frío. Pero no hablo de una simple alteración de los hechos, sino de una reescritura completa, de un borrón e historia nueva:Quien controla el pasado controla el futuro. Quien controla el presente controla el pasado.Puedo continuar citando la novela, pero como dije en un principio, nada de lo que diga le hará justicia y sospecho que esta reseña carecerá de estructura porque el libro me entusiasma demasiado. Sencillamente, es brillante. Así que mejor me limito a callarme y recomendar 1984 a cualquier persona que me encuentre por ahí de ahora en adelante. En serio, tienes que leerla.Oh, una última cosa: la última frase fue un martillazo en toda la cara. Advertidos están."
2598,Alexa,"A classic for a reason.Set in a ""future"" where humans' every thought and action is monitored and scrutinized, a man named Winston journeys through an everyday life in the Outer Party. George Orwell presents this strange futuristic lifestyle to the reader in a normal, unphased manner, implying that the Hate Week and telescreens are, and always have been, a normal and unquestioned part of life in Oceania. Yet Winston, our protagonist, finds himself curious and doubtful of the government, or ""Big Brother"", and we find ourselves sympathizing & empathizing with him. In a sense, the reader becomes Winston.I must admit, the history part of the novel - presented in a reading of Goldstein's book - bored me to sleep. It took many an hour to get through those dreadful pages, and I was terrifyingly tempted to skip the entire thing. Some of the novel's suggestive parts induced quite a blush in my cheeks, but their existence proved necessary in developing the relationship between Winston and Julia.The ending's twist was astounding and emotional. It left me sad and with a sense of feeling unfulfilled, but the story still remained an incredible sensation."
2599,Menna,Such a heart breaking novel..
2600,Sreejith Pp,Right up there with the best books I've read.
2601,Wil Gregory,"I don't know why I hadn't read this book before. I read Animal Farm as a teenager and adored it yet never picked this up. It is, of course, brilliant. It's been so widely evaluated over decades that I doubt I have anything new to say here, so just go and read this important piece of work yourself."
2602,AL-Hanouf Hamed,Keep Calm ... Big Brother is WATCHING You 
2603,Amy,"I used to read this once a year; however, lately I've been noticing that life is imitating art a little too closely. As brilliant as Orwell is, I'm starting to see a little too much of our own lives in it for comfort."
2604,Marta Vieira abrao,Muito boa leitura. Uma trama bem encadeada que prende o leitor. Até onde é possível controlar o pensamento e as opiniões coletivas e individuais? Será que o ser humano é capaz de anular sua individualidade pelo poder ou será que a ideia de que a educação e o progresso é que são os entraves de uma sociedade feliz? Felicidade x Liberdade...
2605,Lydia,George Orwell is brilliant; 1984 is insane. +5 stars.
2606,Malinka Reads,"As a reader that doesn't like futuristic books, I really enjoyed this one. The focus was not on sophisticated IT machines but on the human struggle. The plot was so well constructed that I never guessed what would happen next. The end killed me. see my full review https://www.youtube.com/watch?v=kTYhD..."
2607,Abdulaziz Alseja,"1984 is by far one of the most beautiful books I have ever read! Although by the end of it a certain feeling of sorrow, almost sinking feeling as if drowning in a sea of complete despair, lingers in your thoughts. The book's raw characters, events and emotions keep your mind hooked on it where you desperately search for someone who read it just so you can have an in depth conversation of its contents! This is a must read classic that I am sure will consume your every thought until you have absorbed its underlying message! Great job George Orwell!"
2608,Momina Masood,"I seriously don't know what to say of this book. It is so terrifying, especially the second last chapter, that I nearly screamed in my mouth. I have had some experience with dystopian cinema, but none of it can ever come close to this. The real terror comes from the fact that it is so very convincing. Winston finally breaks down, and the ugliness in the chapter that I mentioned above, was so harrowing and heart-rendering that you must read it yourself to know what I'm saying.A daunting read! Read it at your own risk."
2609,French Giant,"I have no legitimate excuse to justify the fact that it's taken me 30 years to read this book. Perhaps I could blame it on the small town, backwoods high school I went to for the fact that they did not cover it within their curriculum? Or perhaps I can blame myself for going to a technical college where I spent the vast majority of the time studying the language of operating systems (which are now obsolete mind you) rather than cracking open a few classics for a required English Literature course at a ""normal"" school? Regardless of where the blame is placed I finally decided that it was time to take the plunge and I'm glad that I did. I won't even attempt to write a proper review of a classic novel like this as I'll most likely just end up regurgitating what has already been said in countless other reviews over the years. In a nutshell (and a very tiny one at that) what I found most amazing about this book is that while it was written way back in 1949 it is incredibly pertinent to the world we live in today...which makes it all the more frightening. That's all I got. So stop being a prole and read the damn book already. GoodReads is watching you."
2610,محمد الحويف,حسناً . . هنالك بعض الكُتب التي تجعل من صاحبها خالداً . . ولو لم يكتب جورج أورويل إلا هذه الرواية لكَفَتهأكثر عمل قمت بالإحتفاظ ببعض المقولات منه . . وحاولت أن أختار بعضها وأذكره هنا ولكن لم أعلم أيهم أختار . . فلن أفعلهل حقاً كُتبت هذه الرواية في 1944 ؟! توقع جورج أورويل أن تدور أحداثها في 1984 . . لكن هل توقع أن تستمر إلي ما إستمرت الحياة ؟
2611,Kishore,"My hands weren't the only thing that shivered. This was soul stirring. Masterfully written - even though if our physical reality is not what has been described - the ground realities are the same, as George Orwell thought in 1948.There are some books you remember for a while, and talk and laugh about later.This is not one of those. Because there is another kind.The kind that makes you think."
2612,William David Hannah,"The standard by which all dystopian literary visions are judged, it is predominantly seen as a treatment of totalitarianism and government surveillance and control. But the most profound, far-reaching, and relevant aspect of its troubling world is the concept that, as Orwell says, ""He who controls the present, controls the past. He who controls the past, controls the future."" "
2613,Zineb Gharbal,"Though Fictional, a worthwhile read. "
2614,Erick Pettersen,"Whether you enjoy science fiction or not, Orwell's 1984 is a must read. Orwell writes like Monet paints, in that his description of 1984 is opaque yet colorful, mysterious, and beautiful.Throughout 1984, the reader follows Winston Smith, who lives in Airstrip One. The world is subdivided into three major super powers. Winston lives in Oceana, which is run by Big Brother. Three ministries govern Oceana: The Ministry of Truth, Ministry of Love, and Ministry of Peace. Winston works for the Ministry of Truth, and it is there he meets Julia.Much like Orwell’s description of the scenes themselves, he creates a world in which the reader feels they are looking at Oceana through a sheet. Orwell never describes Oceana or 1984 in too much detail; though, in his descriptions of Winston’s relationships to the world he lives in, Julia, and Big Brother, he writes with enough description that Orwell’s vision of the future becomes more apparent with each page.The most striking scene is when a poet is thrown into prison because he refused to take out the word, “God” from a poem he transcribed because no other word fit. No matter a person’s spiritual background, the critical person should find it uncanny that in 1949 Orwell imagined a world in which the name ‘God’ would become illegal.Though, we do not live in a world in which three empirical superpowers govern us, the critical person should wonder if we are closer to Orwell’s 1984 than we realize. Or, perhaps, ideologically, we are there and realize it; though, we have become so accustomed to living in Orwell’s 1984 that we willingly give up our rights and personal identity in the name of government sanctioned security and equality. "
2615,Connor Ottem,"George Orwell's dystopian opus 1984 is a wholly terrifying piece of fiction. There's a palpable sense of reality here, and the way it can be connected to our modern world is almost unreal. Everything the Party does can be reflected in our governments today. It's not hard to see other countries such as China or North Korea go to the extreme measures presented in 1984. In fact, the NSA's recent security breaches almost resembles the constant surveillance done by the Party.Orwell was an intelligent man. He knew enough about how politics and the human mind work to construct a story that masterfully examines both. This is not a simple black-and-white story about a man who knows that his government is oppressing the people. That's certainly there, but it's not what makes it special. What makes it special is that the book shows the futility of such struggles. While Brave New World displayed similar themes, it was firmly nestled in the realm of fantasy and sci-fi so as to lessen the impact. 1984 on the other hand does not hold back; it grabs the reader by the neck and shows him the very real possibility that this can and probably will happen and there's naught we can do to stop it when it does. And what makes it worse is that, unlike the the year the book was written (1948 for those of you wondering), we have the technology to emulate the Party. 1984's edges have been sharpened, rather than eroded, by the sands of time, and the cuts are deeper as a result.This is truly a brilliant book, and if for some insane reason you have not read, I encourage you to do so. It is a frightening little tale and one that speaks volumes more than sixty years after its publication."
2616,Bardha,"1984 warns us that ignoring the violent side of human nature can cost us our individual freedom. Difficult political ideas are expressed in a very simple and elegant style. Almost all the language associated with the Party is extremely ironic (Big Brother is a cruel tyrant, not a loving, protecting friend; the Ministry of Truth manufactures lies; and the Ministry of Love tortures, kills and destroys). Similarly, the contradictory party slogans (War is Peace; Freedom is Slavery; Ignorance is Strength) reflect the inherent absurdity of the party policy itself."
2617,Walid Elalfy,الروايه مرهقه الى حد بعيد ..ولا ادرى كيف لعقل بشرى ان يبتكر تلك الوسائل الديكتاتوريه للسيطره !!! 
2618,Imanfc,"جاهایی از کتاب که زیرش خط کشیدم :(از صفحه ۸۰ به بعد - ترجمه حمید رضا بلوچ)شعار حزب نیز بر این مسئله تاکید داشت :""کارگران و حیوانات آزادند."" – ص81آزادی آن است که بتوانیم آزادانه بگوییم دو به علاوه دو می شود چهار،اگر این اصل پذیرفته شود،بقیه اصول به دنبال آن می آیند. – ص89دیگر نمی شد جوابی برای سوال مهم واساسی اش که ""آیا زندگی حالا بهتر بود یا زندگی قبل از انقلاب؟"" پیدا کند. – ص100روزگاری بود که یک مرد با دیدن اندام یک دختر آن را مطلوب می دید و این پایان ماجرا بود.اما این روزها دیگر عشق و شهوت ناب پیدا نمی شد. _ ص132اگر آدم قوانین کوچک را رعایت کند،می تواند قوانین بزرگ را نادیده بگیرد. _ ص135کتاب هم مانند بند کفش یا مربا،کالایی بود که باید تولید می شد. _ ص136بلکه نکته مهم تر آن بود که محرومیت جنسی باعث افزایش شور و جنون می شود که بسیار مطلوب است،زیرا می توان آن را به اشکال دیگری نظیر علاقه به جنگ و پرستش رهبر تغییر داد. _ ص139وینستون با خود فکر کرد،او خیلی جوان است و از زندگی انتظارات زیادی دارد. او نمی تواند درک کند که هل دادن یک نفر از بالای صخره مشکلی را حل نمی کرد. _ ص141او معتقد بود،بمب هایی که هر روزنقاط از لندن را به آتش می کشیدند،توسط خود دولت اوشنیا و فقط به منظور تداوم ترس و وحشت در مردم بر سر آنان ریخته می شد. _ ص157جولیا:عزیزم،من به نسل بعدی علاقه ای ندارم.من به خودمان فکر می کنم.وینستون گفت:""تو فقط از کمر به پایین عصیان گری."" _ ص160او از فکر به واژه رسیده بود و اکنون در حال رسیدن از واژه به عمل بود. _ ص163-اگر،فرضا،به منظور برآوردن هدفهامان لازم باشد به صورت یک بچه اسید سولفوریک بپاشید،آماده اید این کار را انجام دهید؟-بله _ ص175هنگامی که جنگ تداوم یابد،تغییراتی بنیادی در هویت آن پدید می آید. _ ص197در فلسفه،مذهب،اخلاق و سیاست ممکن است جمع دو با دو بشود پنج،ولی هنگامی که کسی در حال طراحی اسلحه یا هواپیماست،جمع آن ها باید چهار شود. _ ص198او معتقد بود بهترین کتاب ها آنهایی هستند که چیزهایی را که خود آدم می داند،بیان می کنند. _ ص200در اقلیت بودن،حتی اگر یک نفر باشی،موجب نمی شود خود را دیوانه بپنداری.""سلامت عقل جنبه ی آماری ندارد."" _ ص 216من زن و سه بچه دارم.بچه بزرگم هنوز شش سالش نشده.می توانید آن ها را بگیرید و جلوی خودم سرشان را ببرید.من هم می ایستم و نگاه می کنم. اما اتاق 101 نه! _ ص235و بارها با خود گفت،در برابر درد هیچ کس نمی تواند قهرمان باشد،هیچ کس. _ ص237کسی که گذشته را در دست بگیرد،آینده را در دست دارد،کسی که حال را در دست بگیرد،گذشته را در دست دارد. _ ص244احتمالا انسان بیشتر می خواهد درکش کنند تا اینکه دوستش داشته باشند. _ ص248ما به جرایم احمقانه ای که تو مرتکب شده ای،علاقه ای نداریم.حزب به کارهایی که علنا انجام میشود علاقه ندارد.فقط افکار برای ما مهم هستند.ما به نابودی دشمنان خود اکتفا نمی کنیم،ما آن ها را عوض می کنیم. _ ص249هیچ کس یک حکومت دیکتاتوری را برای محافظت از یک انقلاب به وجود نمی آورد،بلکه انقلاب می کند تا یک حکومت دیکتاتوری درست کند. _ ص258از او متنفری.خوب.پس وقتش رسیده که آخرین مرحله را بگذرانی.تو باید برادر بزرگ را دوست داشت باشی.فقط اطاعت کردن از او کافی نیست،باید دوستش داشته باشی. _ ص275همه چیز رو به راه بود و جنگ به آخر رسیده بود.در مبارزه با خود پیروز شده بود.به برادر بزرگ عشق می ورزید. _ ص288"
2619,Arah-Lynda,"1984 is a profound and disturbing read and one that I think will continue to resonate with me always.That says a lot about a story. And this is one that will not soon be forgotten; it creeps into your pores and reverberates there, gently.  I really thought that this was a 4 star book, because for me, there were parts of this story that seemed weighed down in excessive, philosophical detail; I mean I got it already, heavy. But in the end it was simply this story and its continued relevance today that had the greatest impact on me. What more could a writer ask for? 2 + 2 = Five Full Stars! "
2620,Ithilwen,"Hay libros que se viven. Libros que se sobrevive a ellos. Este no es ninguno de esos. Es imposible vivirlo cuando estás atrapado en un mundo gobernado por el odio, en el que no existen el amor, la pasión o la confianza. Un mundo distópico que estuvo a un paso de hacerse realidad, pero del que ahora nos alejamos para llegar a algo quizás peor. No puedes sobrevivir a un libro que esconde en su innegable optimismo un pesimismo tan pútrido que te repugna y te provoca náuseas. Es imposible hacerlo cuando cada palabra se te clava como un puñal en el corazón porque intuyes el desastre que se está urdiendo entre cada línea. ¿Qué clase de libro es este, entonces? Para mí es que ni siquiera es un libro. Durante algo más de tres meses ha sido mi almohada, mi sustrato, mi fuente de los deseos y mi fuente de pensamientos incendiarios que se avivaban con cada sátira, con cada crítica, con cada piedra lanzada a su propio tejado. Es pura filosofía; más allá del fondo político también se entrecruzan ideas metafísicas y epistemológicas, aderezado con antropología y ética para dar una obra de dimensiones monumentales. Podría concluir afirmando que esta novela es un monumento y aún me quedaría guardadas muchísimas ideas en la alacena de mi corazón, pero creo que esa palabra, monumento, la describe con acierto. Porque es tan hermoso, tan horrible, tan repugnante y tan maravilloso que, sin duda, merece un hueco en la eternidad. Aunque el pasado no exista, aunque un solipsismo desmesurado me asegure que este libro es un mero producto de mi imaginación. Es difícil cerrar un libro que te ha gustado, pero lo es más aún cuando entre sus páginas has encontrado el consuelo de saberte cuerdo en un mundo de locos para acabar en mitad de un vendaval de miseria y decadencia humana, de traición y de odio, cuando te ha hecho plantearte hasta tu propia existencia y tu vida, si es que ese concepto existe. ¿Sabéis qué es lo que sé con certeza? Que este libro se me ha clavado muy dentro y no quiero que salga nunca. Quiero que sea este libro uno de los que lea a mis hijos, nietos o sobrinos para que se duerman, uno de los que tendré siempre en la mesilla de noche por si me apetece releer cualquier fragmento de los muchos que he marcado, uno de los que se han ganado las mejores palabras que he podido encontrar en mi mente confusa y debilitada por la magnífica, aguda y certera prosa de mi, desde ahora, adorado George Orwell."
2621,Joana Guerra,"Que livro! Agora percebo as excelentes críticas que sempre ouvi a seu respeito. George Orwell desenvolveu o futuro da humanidade de uma forma que merece destaque, a opressão em que vivem os habitantes da Oceânia conseguia fazer-se sentir, quando mais não fosse se me pusesse a pensar no que tenho, na forma como todos nós vivemos, e se em determinado momento praticamente tudo o que adoramos fazer, aqueles momentos de liberdade e lazer que nos fazem agradecer o privilégio de estarmos vivos, simplesmente desaparecessem. E se o simples facto de ler '1984' fosse um acto contra o Partido, quase como crimepensar. Outras das coisas que me agradou bastante no livro, foi o facto de eu (leitor) tal como o personagem (Winston Smith) termos sido enganados durante praticamente todo o livro. Ambos pensávamos que os seus segredos (de Winston) estavam bem guardados e não estavam a ser observados. É esmagador imaginar que pode haver um final feliz, que A Fraternidade existe e vai haver uma luta para restaurar a liberdade, e em certo momento tudo cai por terra, nada consegue derrotar o Partido. Não há nada a fazer, apenas o conformismo e aceitar os factos, não como eles são, mas como nos ordenam que sejam. Uma obra-prima."
