,user,review
1846,Erin Mendoza,"If you liked Gone Girl, you will probably like this. It's written in a similar fashion, with a similar story line, and just as unlikable characters. I couldn't put it down. After the beginning, it was well paced and suspenseful. Lots of twists."
1847,Ana  Lourenço,"Let me just put this out there: The characters in this book are horrible. I felt no sympathy towards all of them. Megan particularly got on my nerves. However, the book in general was a pleasant surprise for me.
The memories shifting like shadows, and I wonder, why am I doing this? What purpose does it serve?
I liked the writing, and I liked the general plot. To be honest at first I wasn't really feeling the whole voyeur thing, I still ain't but I felt like it worked. So, no complaints. Now the characters. I hated them all. Plain simple.
 I always knew there was something off about that woman. At first I thought she was a bit immature, but it was more than that, she was sort of absent. Self-involved. I'm not going to lie - I'm glad she's gone. Good riddance.
I don't know if I should be proud to completely agree with Anna because she's a stuck up bitch, but I feel like she summarized Megan pretty well on this quote.Lastly my reaction to every single scene where Rachel got drunk, then sick and then regretted it was of pure disbelief. I mean, how can one person cause so much damage to themselves and still do nothing about it ? And then whine constantly?Get your shit together girl.It was, overall, a nice book. I'm happy about it."
1848,Mason Engel,"I thoroughly enjoyed ""The Girl on the Train"". It was the first book in its genre I actually gave the chance, and I'm glad I did. Even despite my not being a psychological thriller fan, I was drawn in, particularly by the three main things: the writing, the plot, and the style.The Writing:Paula Hawkins has a way with words. I would go so far as to say her prose wouldn't seem out of place in high literature. That being said, however, her writing is easy to understand. It isn't bogged down by over description or plot stopping internal interludes. It constantly helps to move the story forward while still adding a lyrical flare.The Plot:As I stated above, I'm typically not a fan of the psychological thriller genre. ""The Girl on the Train"", however, may have changed that. Hawkins pulled me in with compelling protagonists (even if they weren't likable, they were at least complex enough to make me want to understand their motives) and a foreboding undertone of darkening suspense. I was especially drawn in by Rachel's detached narration on the train, which moved the plot forward in a distinctly unique fashion.The Style:The first person POV of the three narrators - in a sort of journal format - lends a personal feel to the story that may not otherwise have been created with a more traditional approach. The alternating viewpoints paint a holistic version of the story that gives the reader an insight into three very different perspectives and the inner workings of each. Hawkins choice in style was spot on for the story she needed to tell.Why not five stars?I was annoyed by the general depiction of women. Each narrator (Megan less so than the others) is framed almost entirely in terms of the man/men she is with. That is, the narrators seem to be defined exclusively by the opposite sex. All motivation stems from a sexual obsession which, though debatably accurate, I found distasteful.Overall, a very good read. I definitely recommend it."
1849,Eunice  S.,"4 stars. This book is pretty fucked up and I loved it. I'm not really a reader of psychological thrillers. I actually think this is my first. I usually like my thrillers in movie form. This was so good and I totally was blinded by the truth up until the main character, Rachel, was starting to figure it out. I mean at first I had the suspicion but I laughed at myself because I thought I was just being paranoid. But I was actually right to suspect something. It was really hard to guess who it was because you can't really trust any of the characters.I really enjoyed the characters and their craziness and rawness of all of them. Like what everyone says, they are indeed all horrible. It's kind of scary that I easily sympathize with Rachel. It was hard for me not to care for her character and it blinded me the way she was blinded from the truth. The other characters are so good as well especially with the three main characters including Rachel. They each have their own different personalities. The way Paula Hawkins can tap into those three alternating different POVs and connect it to one story while still being consistent with each of their personality is very impressive. It's really well done.A lot of people compare this to Gone Girl and I can't really attest to that because I only saw the movie. I do understand the comparison a little bit but I think it's only because they fall in the same genre. Judging by the story I saw from the Gone Girl movie, I think I prefer The Girl On The Train more. This book is really scary because it does make you question the things you think you know about people. It makes you question if sometimes do you only see what you want to see in people because some things blind you from seeing someone for who they really are. That's what I loved the most about The Girl On The Train and why I would recommend it to fans of psychological thrillers."
1850,Maxine,"The Girl on the Train is on a ton of reading list for 2015 and it is a great read. If you like mysteries then this is a good one to read. The Girl on the Train has been described as the British Gone Girl, I'd have to say that while Hawkins writes a compelling story its not quite as twisted. What the author does well is balance the story between 3 main female characters.Rachel is an alcoholic who spends a lot of her time on the train enjoy the pastime of people watching. But one day Rachel sees something that allows her to weave herself into the lives of strangers. Anna is the new wife to Rachel's ex-husband and a new mother trying to balance home life and the intrusive ex-wife. Megan is Anna's young neighbor a reminder of Anna's past and a woman with a dark secret of her own. The Girl on the Train is an interesting murder mystery and revolves around the idea that you can never truly be certain of person's secrets and past--whether you trust them or chose to be a spectator on their lives. "
1851,Shellie Zeigler,A classic thriller that had me hooked from the first chapter. It leaves you wanting to know more page after page. Highly recommend!
1852,Katerina,"Επιτέλους βρήκα χρόνο να γράψω την κριτική μου και γι’ αυτό το βιβλίο. Περίμενα πώς και πώς να το κάνω μιας και είναι ένα από τα καλύτερα βιβλία που διάβασα μέχρι τώρα το 2015. Πολλοί το χαρακτήριζαν ως το βιβλίο της χρονιάς, γι’ αυτό και ήθελα απελπισμένα να το διαβάσω. Τον τελευταίο καιρό προσπαθώ να μειώσω τα βιβλία που αγοράζω κάθε μήνα, μέχρι τουλάχιστον να διαβάσω αυτά που έχω, αλλά αυτό ήθελα οπωσδήποτε να το αποκτήσω.«Το κορίτσι του τρένου» είναι ένα πάρα πολύ καλογραμμένο βιβλίο που μου θύμισε πολύ «Το κορίτσι που εξαφανίστηκε», την ταινία, το βιβλίο δεν το έχω διαβάσει ακόμα. Είναι γραμμένα σαν ημερολόγιο και σε κάθε κεφάλαιο εναλλάσσονται τα πρόσωπα κάτι που εμένα μου άρεσε πάρα πολύ. Πολλές ανατροπές μέχρι το τέλος και κάτι που με ενθουσίασε ήταν το ότι υποψιάζεσαι συνεχώς όλους τους χαρακτήρες που σου παρουσιάζονται. Προς το τέλος το διάβαζα μανιασμένα γιατί ήθελα τόσο πολύ να μάθω τι τελικά έχει συμβεί;Όσον αφορά τους χαρακτήρες, ήταν από τις λίγες φορές που δεν «δέθηκα» περισσότερο με κάποιον από τους χαρακτήρες ή δεν συμπάθησα περισσότερο κάποιον. Τώρα θα μου πεις, μα καλά πώς γίνεται να μην προτίμησες κάποιον; Κι όμως γίνεται. Όλοι οι χαρακτήρες ενώ μου ήταν γενικά συμπαθείς, είχαν και κάτι, ένα χαρακτηριστικό ή μία συνήθεια για παράδειγμα, που με έκανε να αλλάζω γνώμη γι’ αυτούς. Η κεντρική ηρωίδα είναι η Ρέιτσελ, μία αλκοολική γυναίκα που δεν μπορεί να ξεπεράσει τον χωρισμό της, ενώ έχει περάσει αρκετός καιρός. Κατά κάποιον τρόπο, πενθεί τη χαμένη της σχέση και συνεχίζει να πίνει σαν να θέλει να τιμωρηθεί που δεν μπόρεσε να την κρατήσει ζωντανή. Περνάει αρκετό χρόνο στο τρένο, κάτι που θεωρώ πως την ανακουφίζει και σε μένα δεν ακούγεται περίεργο μιας και έχω παρατηρήσει πολλές φορές ότι οι διαδρομές με το τρένο με βοηθούσαν να χαλαρώνω και να μην σκέφτομαι τυχόν προβλήματα. Ένα άλλο από τα κεντρικά πρόσωπα που έχει στο βιβλίο μαζί με τη Ρέιτσελ δικά της κεφάλαια είναι η Μέγκαν, γι’ αυτήν δε θα πω πολλά γιατί είναι ωραίο να τα ανακαλύψεις όταν το διαβάσεις. Θα πω απλά ότι από την αρχή φαίνεται να δυσλειτουργεί στην καθημερινότητά της. Τα υπόλοιπα θα τα δεις μόνη σου. Και τέλος η Άννα, μία γυναίκα που ζει την τέλεια ζωή εκτός από τις φορές που διαταράσσεται από μία συγκεκριμένη γυναίκα. Όλες παλεύουν με λάθη και ενοχές και οι ζωές τους θα δεις ότι συνδέονται άμεσα.Αν σου αρέσουν τα θρίλερ μυστηρίου θα το λατρέψεις σίγουρα! Αν το έχεις διαβάσει, θα χαρώ πολύ να ακούσω τη γνώμη σου. Καλή ανάγνωση!"
1853,Nancy Brisson,"In Paula Hawkins’ novel The Girl on the Train, Rachel rides the train back and forth between London and the suburb where she lives. She reveals herself to us with each trip. We see her creating stories in her mind about a couple she sees each day near one of the stops on the way to London and again as she travels home. We become as keen to see what this couple is up to as Rachel is.We see that Rachel is drinking. Although at first it seems casual we soon understand that it is somewhat serious. Eventually we realize that Rachel is an alcoholic.Three women tell this story which begins with a tiny grave by some railroad tracks, a woman in some kind of extremely frightening situation, and a small pile of dirty clothing by the side of the rails that Rachel rides each day. Talk about foreshadowing. As we switch back and forth between glimpses of their lives at first we only see what Rachel sees. Rachel has very good reasons to stalk this particular set of town houses that back up to the train tracks. She once lived happily in one of those houses with her husband Tom.Just as a train picks up pace each time it leaves a station, this story is fleshed out each time we travel with Rachel past those Blenheim Road town houses. Rachel begins as a stalker but eventually she doesn’t keep her distance from these two couples, Anne and her ex, Tom and the “perfect” couple, Jess and Jason (actually Megan and Scott). When Megan goes missing on the exact Saturday that Rachel arrives back from a Blenheim Road “stalking” expedition with bleeding injuries and no memory of what she did that night, Rachel’s need to fill in those missing hours reveals truths about all three women and also about the men these women love. As a consequence of Rachel’s bumbling attempts to get answers, we, the readers, get to go along for a mind boggling, goose-flesh-raising, and tangled ride.The Girl on the Train by Paula Hawkins is engrossing and leads you on a very modern trip on a rather old-style train. When I am not thinking that Rachel may have done something unpardonable, I am thinking how much this book is like Alfred Hitchcock’s Rear Window with legs. (Yes, the Jimmy Stewart movie.)Your trust in humanity may suffer a bit as this one unravels. This novel gets full marks because, while perhaps not deeply literary, it is well written and obviously has great mass market appeal. It is difficult to put it down."
1854,Kody Jacobson,"The Girl On The Train was a very good mystery novel. A bit repetitive, but it was fast-paced and I, for one, couldn't put the book down. The mystery was great and had just enough gaps for me to make up my own crazy theories, including one involving me suspecting that Rachel was a twin or Rachel and Megan were the same person. I didn't have a problem with any of the characters, like a lot of people and I felt that the points of view were easy to tell apart. This definitely would have been a five-star read if the ending was executed a bit better. It wasn't the reveal of the murderer, because I didn't personally see that one coming, but the book spends 280 pages creating an amazing mystery and it ends in a quick 30 pages or so. I also wish there was more of a ""twist"" like the reviews on the book suggest. I was surprised, but the reveal felt dull and fell flat for me. I'll definitely be reading this again soon, this time keeping a close eye on the person behind the mystery."
1855,Anousha Vasantha,"Much like Gone Girl. The story was indeed a thriller and definitely kept me up reading. However, the main character being an alcoholic was a less enticing part of the book. The constant reference to her drinking was tedious and had no added value to the suspense of the story. Having said that, the storyline as a whole was interesting and would lend itself well to become a film one day. Overall I enjoyed reading The Girl on The Train, but the hype surrounding this book may slightly disappoint some readers when coming round to reading it. "
1856,Pat,"I agree that there is only one ""voice"", which is a shame, but it's still a page turner. "
1857,Heatherblakely,"I'm giving this a four because I was intrigued the entire time I was reading this book. I read it in a day. Sometimes I was reading because I was invested, other times I was reading and thinking ""oh good lord just let me get to the end so I can find out what happened.""I was a little disappointed, but only because this was hyped up as ""the next Gone Girl,"" and I loved Gone Girl so much that anything less than the same level of insanity would have disappointed me. So no, this is not Gone Girl. I would have liked it a lot more if that comparison hadn't been made so many times before I read this book. I liked the writing. I liked the shifting perspectives, and the changes in time weren't too jarring. I was expecting a slightly more twisted and convoluted ending--you find out what happens and then that's kind of it? But I didn't hate it. The entire time, I was trying to make guesses, and I slipped into Pretty Little Liars mode and assumed everyone had a twin or wasn't dead and then I was like wait, maybe EVERYONE is dead. I made up so many crazy stories that the actual story was less intense than everything I made up. "
1858,Richard,"This came really close to getting five stars from me, but I think the ending hits the clichés a bit too hard, and I wish the male characters had some of the emotional depth that the women show.Clever, suspenseful, well-written, and definitely recommended. Way ahead of most bestselling thriller fare."
1859,Manchester Military History Society (MMHS),"A compelling and intriguing psychological thriller about human weakness and obsession.This is Paula Hawkins first book and has already been signed up for a movie.The book centres around Rachel, an unemployed, recently divorced alcoholic who becomes involved in a criminal investigation as a result of what she witnesses on her daily commute into London. It's this storyline that intrigued me as I for one gaze out of trains and wonder at the lives that are glimpsed as we flash past.The story is told from the various viewpoints of the main characters and ratchets up the tension as you discover that almost all of them have something to hide. Once I got the hang of the names the book is a relatively easy read and doesn't get unnecessarily graphic in its descriptions.If you like your British crime like Broadchurch or Lewis then this is for you."
1860,Anton,"The girl on the train is filled with despicable characters. I had a really hard time getting into the story because of this. But then the mystery starts to unravel, like a slow train gaining speed, and it was a deeply unsettling experience. Towards the end and I my heart was racing and I could not put the book down. Very satisfying! P.S. I can't believe goodreads hasn't recommended this book to me before now. Odd. "
1861,Sheryl Ipsen,"Crazy, psycho ""who done it"" thriller book. Well written, I could not stop reading it once I started."
1862,Tu_vecino,"Una vez más las expectativas magnifican lo que esperas de la historia, sin embargo desde la página 1 quedas enganchado por el relato de la protagonista, empatizando con ella hasta el final. Gran libro, que brilla más por Rachel y sus problemas que por su final"
1863,Jean Cole,"The Girl on the TrainFirst, let me say that I love a good who-done-it. I also enjoy books in which the narrative point of view shifts from character to character because I enjoy learning how one character's memory or impression of events varies from another character -- even when they may be in the same room at the same time. And I enjoy flawed but sympathetic characters, because as we all know, in real life no one is all good or all bad.This book has all of the above, and is what I call a real page-turner. There's a difference, of course, between great or even good writing and good story-telling. This book is an example of good story-telling. If I had had the time I could have and would have read this book from cover to cover in one sitting. Is it great writing? No. But it is a compelling story with lots of suspense, and more than a few surprising twists and turns. A nice debut for Ms. Hawkins. It will be interesting to see if her next effort is as enjoyable."
1864,Cheryl Brydon,"Really enjoyed this! Read it in a day, couldn't put it down. Only down side was that I guessed the ending really early on in the story, which meant it didn't build up to a shock or have a big impact at the end. But maybe that was my fault for trying to figure it out! "
1865,Mrs. Dalton,"Normally, if I enjoy a book but the writing itself doesn't necessarily impress me, I'll give it three stars as a rating - a solid number. Although this book fits this description, I had to give it four stars. I was hooked immediately, finishing it in a matter of days, and I can't say that for many books. I didn't even care for the ending, yet Hawkins's ability to create suspense won me over. Great read!"
1866,Sbucior,Truth? I didn't know who was the bad person until pretty close to the end. So success in my book. Couldn't put it down. 
1867,Jess Dutton,"Circumstance and poor choices These characters and their tragic story reminded me so much of the characters in Casual Vacancy. They are victims of circumstance and in the end their pathetic lives and all their lies, to each other and to themselves, catch up with them. With no real ending for Rachel, I feel she suffered the most. This story kept me on the edge, but I couldn't quite piece things together until the very end, much like Rachel. Overall, it was good but I was left feeling disillusioned like all the characters in this book. "
1868,Cheryl,Love a good thriller and this one kept me guessing! The dates were a little confusing at times but overall good.
1869,Cis Hinkle,"Loved it. The structure (chapters hopping back and forth in time, centered on different characters) made it a little hard to follow at first. I found myself flipping back to check on details frequently. It was all worth it, however. "
1870,Stephanie Osborne,"I really enjoyed this book. It was different - which is why I'm pretty surprised at the comparisons to Gone Girl. While both are psychological thrillers, Gone Girl disturbed me while The Girl on the Train made me think. It made me think about people we bump into everyday and relationships. I was a bit concerned that the mystery would be easily solved with such a small cast of characters. But the author did a great job developing these few characters into such complex beings that I truly was unable to figure it out until the end. She did a great job of blurring the line between right and wrong, good and evil. She makes you root for people you do want to like and question those you would be drawn to. I appreciate that at various points during the book I thought everyone was ""innocent"" and everyone was ""guilty.""My only complaint with the book is that it ended a bit abruptly. After so many twists and turns I would have appreciated a cleaner finish. It's like she hit 300 pages and tried to wrap it up as quickly as possible. With such a small cast of characters I grew attached to each and every one of them and would have liked to followed each of them through the conclusion.I definite recommend this book. If you're deciding between Gone Girl and The Girl on the Train I can say that Gone Girl really gave me the creeps whereas The Girl on the Train was more of a traditional who-done-it mystery to solve."
1871,Elizabeth Ray,"The Girl on the Train keeps getting compared to Gone Girl and I'm not sure why. In this book, a wife disappears and her husband is blamed, but that's the only similarity. Well, there's also a ""twist,"" but don't a lot of books have that? I listened to Girl on the Train with my husband on audiobook. The interesting thing about it is that the characters aren't really likeable. I liked Anna and I'm not sure I was supposed to. She had an affair with the main character's husband. Somehow I could forgive her that. I think I liked her because she was just honest about things and she wasn't a pushover. The main character, Rachel, is pretty pathetic. It was an interesting choice, definitely different. She is still hung up about the break up of her marriage, she is friendless, and she was recently fired, but is lying about it to her one friend and landlord. When she becomes slightly involved in the case, she becomes obsessed because there is nothing else going on in her world. She lies and lies to stay part of the action and pretends she knows more than she does. This story was really slow-moving. Things were revealed very slowly and I'm not sure if I would have continued reading it were it not in audio format. Or maybe it would've been easier to read because I read faster than I listen! I liked the twist, but I guessed it beforehand, so it wasn't surprising to me at all. It didn't get too exciting until the end, but when it finally did, I enjoyed it. I enjoyed Gone Girl a lot more than this if you're trying to choose between the stories. This book is slow at times, but if you can hold on, I do think the ending is worth it. "
1872,Nicqui,"Interesting story.Having never read nor watched Gone Girl, but knowing the general gist of that story I can see the similarities. The characters were interesting and compelling. My issues with the book were with Tom, Anna and Rachel. It grated on me how pompous Tom and Anna were behaving in relation to Rachel considering that their relationship began as an extra-marital affair. They just had some nerve sitting on their high horse but considering the nature of the story, that was intentional. I see that, but it still bugs me. Perhaps I would have enjoyed the story more if that situation was not so... I want to say unrealistic, but unfortunately I know it's very real. Good story. I enjoyed it. It started a bit slow for me but when it got going it was hard to put down. I see the movie is expected next year and for the most part the casting is decent but I would prefer someone besides Chris Evans as Tom. I can't buy that. I think Jude law would be a very convincing Tom, just throwing that out into the universe. Good story. "
1873,Nada,"The Girl on the Train by Paula Hawkins, like Gone Girl by Gillian Flynn, is a cast of unlikable characters caught up in a story that keeps you reading because you want to know what happens. A woman prone to blackouts, a woman who disappears, a marriage based on adultery, and lots of secrets create the mystery of this book. I did guess the correct guilty party, but it was a whole lot of fun to see how the book got there.Read my complete review at: http://www.memoriesfrombooks.com/2015..."
1874,Kathe Dimeo Coleman,"The Girl on the Train by Paula HawkinsThe book is told from the perspective of three deliciously flawed characters. Each chapter is written by one of these main characters so paying attention to the date and narrator of each chapter is imperative.The “girl on the train” is Rachel. Rachel is a mess. She is unemployed but continues to commute back and forth to a job she no longer holds and is a hopeless alcoholic with a history of blackouts. She has a hard time distinguishing fact from fiction. She becomes obsessed with a couple she sees from the train whom she names Jess and Jason (actually Megan and Scott) and yearns for their seemingly idyllic life. Megan also happens to be the neighbor of Tom, Anna and their baby Evie, Tom being Rachel’s ex-husband whom she still mourns. Anna appears to be the perfect second wife. So many twists and turns in this book that it is easy to devour in an afternoon."
1875,Jill Mulligan,"Despite not liking any of the characters, I enjoyed the book. It was strange feeling little emotional tie to any of the characters and not being too concerned if anything bad happened to them, but I feel that shows the book was good as I still couldn't put it down wanting to see what would happen in the story."
1876,Duane,"Well, that was entertaining. I can see what all the hype is about. There was a lot I liked but a few things I didn't, which kept me from giving it 5 stars. What I didn't like: First there were no likeable characters in this book, none. The female characters were flawed, weak, even submissive. I don't want to forget they were living in fear, being abused, both mentally and physically, but still. The men were just awful. One was a psychopath, the other a jealous, abusive brute. Even the secondary characters fell short of being decent. The foreshadowing with Megan was confusing because it wasn't in the same time frame. What I did like: This was a debut novel, that's impressive. I liked the pace of the novel, it truly is a page turner. I liked the quick changing point of views, that's the way I like to read. The writing was obviously good.I would llike to say one thing about alcoholism, which is a prevalent theme in this book. I have witnessed it's effect first hand in my sphere of family and friends. Rachel was struggling with this along with the other negative issues in her life. In the end she was able to find the strength to overcome, to find the will to do the right thing. I was proud of her at the end."
1877,Eric Kibler,"A thriller that didn't, as I feared, have a predictable ending.The characters were all touched with corruption and weakness, against the backdrop of a longing for idyllic love.Especially well-drawn is the portrait of the main character's depression and alcoholism.This book is suspenseful and keeps you turning pages, and will leave you uneasy after you close it.It reminded me, for various reasons, of ""Rear Window"", "" Crime and Punishment"", and ""Twelve Angry Men"", a somber, rain-soaked journey into darkness."
1878,Merry,"If you haven't yet read this book, keep in mind when you do that the first 100 pages are so painful it's hard to continue reading. It begins from the perspective of an extremely unlikable character, is depressing, and told entirely in the thoughts of the characters (no dialog). But curiosity got the best of me (how can this book have so many 5 star ratings?) so I kept reading. Soon the plot draws you in, and then you're hooked. The author keeps you wondering who could ""have done it,"" until a few chapters from the end, making it unfortunately somewhat anticlimactic. Definitely not the book for everyone, this is a solid psychological thriller."
1879,linda,"Perfect vacation book, couldn't put it down and couldn't wait to pick I up !"
1880,Miffy,"3 1/2 stars.For the first two thirds of this book the three main characters, who are all female, drove me NUTS! Whinging, whining, irritating losers and liars - all three. Rachel, who is the focus voice, is an unemployed alcoholic, an ex-wife, and the most unreliable of unreliable narrators. Megan is also a liar, but is up front with us about what she has lied about. And Anna is a psychotic, paranoid liar. Not three of the most attractive protagonists I've ever read. But each of them evokes sympathy and empathy for the situations they have willingly put themselves in. I think that thing I found most frustrating about them all was their passivity - how prepared they were to be walked all over by other people, how trusting. Even in the last moments of the book, when I was shouting at the car stereo to tell them what they should do, their lack of decision making skills was beyond belief.That said, it is a gripping read in the end. I guessed the ending about two-thirds of the way through, so the rest of the book I was just waiting to see if I was right, but the tension builds and builds and builds, until you finding yourself screaming at the top of your lungs for them to run the hell away! Somewhat obvious, but entertaining."
1881,Bridget Simpson,"Gripping, couldn't put it down. "
1882,Mirjam,"I thoroughly enjoyed this book. So so good. Twists and turns and just a damn good read, go on read it!!!!"
1883,Duds Saldanha,no geral foi uma leitura bem prazeirosa e que me fez até surpresa em alguns momentos. a protagonista tem seus defeitos (e MUITOS) mas não o suficiente que a impeça de evoluir. vocês com certeza vão me ouvir falando mais sobre ele.
1884,Abbie Susan,"I loved this book, and precisely for the reason some people hate it. Yes the characters are unlikeable and make you feel uncomfortable, but what a breath of fresh air it was! It makes a change from vigorously skim reading through all the over descriptive, boring writing in the style that I've come across time and time again. Hawkins gets straight to the point and carries your attention throughout, without the novel ever getting boring. I loved the gritty and 'depressing' tone of the novel, as it made it that more realistic. The main character was an alcoholic, so she's not exactly going to be singing about rainbows and butterflies is she? You could literally feel how anxious and depressed she was as a result of drinking every day which I thought was brilliantly written. Although I'd guessed who the culprit was near the end, my opinion is that it isn't exactly the story that makes this novel stand out, it's the way it is written. Although I loved gone girl and never thought I'd find anything better, I found myself preferring this one as it was more realistic and relatable, which I personally found more interesting."
1885,Jenifer,"Paula Hawkins writes engagingly, creates characters whom one might meet in real life -- though I wouldn't want to meet some of them. Early on, I was struck by the moral relativism of the main characters. It bothered me a lot: I didn't like them, wasn't sure I wanted to finish the book. But then, the story took hold. No, I didn't agree with most of the choices several of the characters made, but I felt compelled to keep reading, to find out what happened to them. For those who like satisfying endings, I think you won't be disappointed."
1886,Heidi,"kept me turning pages as quickly as possible to figure out ""who done it?"" "
1887,Carolina Edvinsson,My review in swedish ---> Romeoandjuliet
1888,Jillian Jesson baxter,Not sure I liked any of the characters but I still wanted to get to the end. It was like Rear Window by not sure who is crazy and who telling the truth.
1889,Lindsay,Great thriller! Now I know what all the hub bub is about. Couldn't put it down.
1890,Amanda Bollacker,"The thing about unlikable characters is that we're ALL unlikable characters to some degree, and that's why we don't like them -- we can see pieces of ourselves in obsessive, desperate, alcoholic Rachel, and I won't really talk about the others because...SPOILZ. That being said, this book is continually compared to ""Gone Girl."" I can see the comparison only to the point that both are suspense novels that are also character studies on several main characters. In this case, it's women.  The cover art -- normally, I don't think much of it, because it's either too simple or cliched, but to be honest I thought it was very cleverly done. The image is obviously of a scene rushing by as one sits on a train. But could it not also represent the blur of a rush of a drunken night? One where you might not remember very well, and perhaps that one drunken night happened to be a Saturday, where everything is a blur and you really, really ought to remember? Finally, the double lettering reminds me of the jostling of train cars on the tracks. But it also can stand for duplicity. We have a slew of unreliable narrators-- cheaters, liars, alcoholics -- all trying to convince themselves that it's OK to do these things, that they're really trying, that they deserve happiness, that it's okay to destroy other people's things for the sake of their own. I loved Rachel's quote -- something about how following your heart always leads to disaster, and doing it is only ever foolish. I liked the writing a great deal and I enjoyed the character studies, but it was the plot for me that felt a little ... meh. I was looking for the great writing to create a little more plot. I was looking for ""Rear Window"" suspense. In other words, I was looking for more Rachel-on-the-Train seeing things, and less Rachel-gets-on-the-train-in-the-first-quarter-of-the-book-and-then-sees-something-immediately, leading to the last 3/4 being more filler and Rachel trying to convince people she saw something. I wish that ""Jess and Jason"" were more developed as IDEAS that Rachel had, because that would have made the Megan parts more shocking.Again, more staring out the window on the train, less other fluff. Even if Rachel continued narrating six months' worth of taking the train in the morning / taking the train of the evening just to note her thoughts on Jess and Jason and what they're doing, I think that would have left a greater impact when she finally sees what she sees -- and to be honest, what she sees is also very ... meh. Nothing I would define as shocking, particularly if she doesn't know them. If I had seen it, I would have been like, ""Well, wow, so that's...your life, good luck, but I don't know anything about you, so I guess I'll just forget about it."" I did very much enjoy the idea of alcoholic blackouts. It made for an interesting protagonist and I liked the center of the whole story, the key to the puzzle, being locked away in a blackout. What happened Saturday night? Who knows! And the guilt that results from that is very genuine. The ending was a copout though. Just saying. Everything fit the narrative...but oh geez, seriously? Ugh. I wish there was more to it.  TL;DR: More girl on the train, and less of everyone else. "
1891,Nikki Stafford,"This book has been touted as the Gone Girl of 2015 (and many people are adding the caveat, ""But not as good""), and I will agree that it's a page-turner. I didn't think it was from page one, however; it took some getting into. In fact, when I was on page 30 I ended up picking up another book and starting it instead, but later that day I thought no, I should get back to this one. And then it began moving, and once it does — pardon the pun — it really does move along at the pace of a freight train. The main character, Rachel, is the girl on the train, thinking she's seen something from the window and then becoming involved in other people's lives when a woman disappears from her old neighbourhood. The problem is, Rachel is a raging alcoholic, and so she's an unreliable narrator. The black holes in her memory contain the most important puzzle pieces, and throughout the book she struggles to find them. I really enjoyed it, and no, it doesn't have the same number of twists as Gone Girl, and some of the characters are a little black and white and it doesn't have the complexity, but it might have a slightly more satisfying ending than that book did. It's definitely a fun, light, and suspenseful read. "
1892,Eleonora,"Ho cominciato a leggere questo libro su consiglio della mia amica Lisa ed inizialmente non sapevo che aspettarmi: Rachel, la protagonista, non sembra altro che un'ubriacona annoiata che passa le sue giornate a bordo di un treno, che la porta a Londra, e che ama sbirciare che succede nelle case degli altri. Ogni mattina, infatti, Rachel non perde occasione di guardare cosa fanno gli abitanti nel quartiere dove fino a poco tempo fa aveva abitato con il suo ex marito. Proprio nello svelare la sua vita passata la protagonista abbandona il ruolo di ""donna frustrata e noiosa"" per divenire ""donna amareggiata dalla vita"" che cerca il sostegno dei lettori. Si scopre che per Rachel i problemi con l'alcool sono cominciati in seguito all'abbandono del marito e al desiderio mai avveratosi di diventare madre. Nella sua vita grigia e piena di difficoltà, con la sola compagnia di un'amica che la ospita presso la propria casa, Rachel diventa all'improvviso parte di un complicato intreccio che comprende la sparizione di una donna e delle strane visioni offuscate dagli eccessivi bicchieri di vino. Da questo momento il romanzo abbandona lo stile rosa per diventare un thriller (soft) che coinvolge il lettore fino alle ultime pagine. Consigli: astenersi amanti del genere poliziesco, avanti tutta lettori che credono nel riscatto di una protagonista un po' antipatica e maldestra."
1893,H,Great vacation read.
1894,Joyce,"Superb Page Turner of Voyeurism, Heartache and AlcoholismHave you ever sat near the window on a train and observed people in their apartments, offices, or homes! Children playing outside the same time every day? Husbands leaving for work? A secretary staring at a computer screen? A woman looking happy and serene or quite disturbed? Paula Hawkins grabs the reader as the main character, Rachel, rides the 8:02 AM to London every business morning and conjures up stories about the people she sees from the train. Rachel returns from London a 5:00 train, but in between she is roaming around London pretending to her landlord, Cathy, that she has a job.Rachel is an alcoholic, spending her time and money sloshing from scene to scene. Her drunken escapades produce blackouts making her voyeurism on the train remarkable. Rachel has no self esteem since she has lost her husband, Tom, to another woman. She is more than forlorn, she barely functions. I felt like the author was moving me from one drunken stupor to another.Rachel observes an idyllic couple from the train and then sees their lives change. She is so desperate to be worthy to someone, she pretends she may know more than she does about the woman, Megan, the beautiful woman of this destructive couple. Hawkins uses Rachel's alcoholism as a barrier to reality undercutting any self confidence for her. The women in the plot are part cloying, depressed and hold secrets.As the mystery reaches a climax, I expected a real surprise ending, but it isn't there. This book does not compare to Gone Girl. However, it did hold my attention and the machinations and evolvement of Rachel's emotions are worth the read."
1895,frogfairie,"I noticed that people were comparing this book to ""Gone Girl"" which is actually one of my favorites. I couldn't understand why they were comparing the two but now as I look back I can see similarities: the way the story is told, bouncing between different perspectives; the fact that the wife goes missing; the unlikable characters. If those aspects are unappealing to you, go ahead and give this book a pass. Otherwise, I recommend this story. It will take you for a ride of mystery and the slow revealing of each character's true self. "
1896,João Penetra,Great great great. It's so addictive. Can't wait to read another book from Paula Hawkins. 
