,user,review
2140,Vinay Leo R.,"Review @ A Bookworm’s Musing: http://wp.me/p2J8yh-2TD""There are only the pursued, the pursuing; the busy and the tired."" This is but one of the lines in the novel that come to mind when I look back at this wonderful tale. This is just after the plot got interesting. Before that, it seemed to be slow, making me unsure if I can press on with the reading. The Great Gatsby is a tale that shows love in its depth, not overtly shown or explicitly told always, but brought out through small details. It’s too good to put into words, really. It made me wonder why I hadn’t heard of this novel before a friend recommended it to me. Interesting character sketching, matched by a brilliant narration… can’t get better than that!"
2141,katnissbraid.,So perfect. 
2142,Hayden,"Okay, you know what, screw it; screw everything. I actually loved Gatsby. Like, so much. Four stars is not enough for a book I've read five times to the date and loved the hell out of every time; I'm upping it to five stars.Deal with it.***Original ReviewThe Great Gatsby is, i think, the first ""classic"" novel that I've wholeheartedly enjoyed. Something about this story just makes me want to read it over and over again, something unidentifiable.Also, the recent movie adaptation was well done, albeit a bit too long. The soundtrack is fantastic, and Carey Mulligan was an EXCELLENT Daisy, although I was a bit more sympathetic toward her in the film than I was in the book. "
2143,Layne,I'm literally speechless.
2144,Jukka Särkijärvi,"Writing about classics is always tricky. There's this expectation to say something profound about the work, except that since it's a classic, you can be certain that someone else has already said it.The Great Gatsby is not even a particularly tough book. In fact, Fitzgerald's flowing prose and the short length make it pretty much the most accessible Great American Novel out there.Its themes are also very easy to pick out, bordering on the obvious. Of course, the novel does criticize the American Dream several years before the phrase was even coined, and may have been slightly less obvious upon release. Nowadays, when something is described as being about the American Dream, the only open question is how many people die at the end. It's easy going, and the reader can just lean back and let the tale unfold, barrelling onwards like Gatsby's Rolls on the Queensboro Bridge. A more detailed analysis can wait for a reread.In my view, novels like this are the primary justification for the existence of national myths. Artists need something to take the piss out of."
2145,Kar Wai Ng,"""He talked a lot about the past, and I gathered that he wanted to recover something, some idea of himself perhaps, that had gone into loving Daisy. His life had been confused and disordered since then, but if he could once return to a certain starting place and go over it all slowly, he could find out what that thing was...""-Chapter 6Everyone was in love, and yet no one is in love. That ""thing"" was theme of illusion; the illusion of wealth, of status, of birth, of fantasy, of power, and ultimately of love. All these threads of illusions are woven into the tapestry of this thing called dream. What Gatsby did not notice is that in the pursuit of dreams, that is Daisy, or rather Daisy's love again, the presence of integrity is important as well. Integrity in this context not only refers to morality, but also self-being; Gatsby let the impurity of life eroded his integrity, that is the purity of his dream and love for Daisy, (ironically) in order to achieve the dream. ""You always have a green light that burns all night at the end of your dock,"" Gatsby once remarked to Daisy, but little did he know that the green light was already behind him, ""somewhere in that vast obscurity beyond the city, where the dark fields of the republic rolled on under the night."""
2146,Caitlin Constantine,"This book flattened me. I literally felt as though I had been run over by a truck as I read the final pages, and I had to sit quietly for several minutes, with tears running down my face, as I processed what I had just read.I can assure you I had no such reaction when I was a teenager. I don't recall thinking or feeling much at all when I read it back then. Maybe because I didn't quite understand just how sad it all was, and I don't mean sad in the sense that it is a story about a doomed love affair, because the love affair had taken place long before the time frame of the story. What I found terribly sad was the way that Gatsby was living as if it were metaphysically possible to turn back the clock, as if he could, through sheer force of will, make the impossible possible. He was so fixated on this one month he had shared with Daisy, to the exclusion of all else, that when he lost that, he had nothing.And it was more than a little depressing to think Gatsby had lived for five years with a relationship that lasted one month in mind, and that he had built everything around something so ephemeral. I understand being in love, how it can serve as true north for our internal compasses, but at what point does it stop being about love and start being about obsession? Because I got the distinct sense that Gatsby wasn't in love entirely with Daisy but rather what being in love with an upper-class girl like Daisy said about a man of humble beginnings like himself. Something else I noticed was the emphasis placed upon the ages of most of the characters, which seemed to hover around the late 20s and early 30s. As someone who is about a month away from turning 31, I found this particularly striking, because for me, turning 30 has meant leaving behind certain youthful illusions about the world and myself, which is something Nick Carraway and Jay Gatsby both experienced, that loss of belief in your own capacity to make the world into what you want it to be. I don't think it's any mistake that Fitzgerald published this when he was 29. Clearly he was going through something similar.My final observation - not really but I am going to wind this up, simply because I don't want to clog up my friends' email boxes with my musings - is that it occurred to me that Fitzgerald was not glamorizing the time period, which is what I had previously thought. His parties are filled with people who care more about getting drunk and dancing than each other, people who engage in the most mindless, dull conversations, people who are easily star-struck, people for whom their surroundings and their clothes and their music are the most interesting things about them. I don't think Fitzgerald thought too highly of his cohort, because he savages them quite regularly. Odd that this is the case with the book most often held up as the quintessential Jazz Age novel. ------I'm leaving up my previous observations about the book because they still hold true: I'm about halfway through this, and I am in utter adoration of this book. The first time I read it, as a junior in high school, I didn't much care for it. And then I went through a period of time where I read a ton of literary biographies, especially ones about Zelda Fitzgerald, and I came away from them with the view that Scott Fitzgerald was little more than an abusive drunk who cannibalized his wife's talent. Now, though, I'm reading the way the sentences are constructed and the language used to describe otherwise ordinary things, and I realize how wrong I was, on both counts. I imagine I did not care for this as a teenager simply because I had no appreciation for the art and beauty of language and I looked to my books solely for story and plot. Literature and its wonders were lost on me. I also am bringing the perspective of a writer to this, and I now understand how writers take inspiration from the people around them as a matter of course, but it doesn't necessarily mean they are stealing from those people. Fitzgerald may have been inspired by Zelda's beauty and her personality and her style, but unless she wrote the very sentences that ended up in the book, the credit for the writing is entirely his."
2147,Claire O'brien,"I'd read this book years ago but had no real memories of it. I picked it up again to have a look before I went to see the movie, and did not put it down again for over 3 hours. I was totally engaged and found it very witty. The characters are well drawn and the tone of the book is perfect. I would definitely recommend this classic."
2148,Amal,I have finally read The Great Gatsby.. And I finally understand why it is considered one of the greatest novels of its time..
2149,Stormy :),Had to read it again for AP Lang and Comp!!! So good!!!
2150,Victoria,"Man, I truly adore this book. It is a classic love story but surprisingly- it does not have a happy ending. I believe I was supposed to be born in the roaring 20s and its a GUARANTEE i would have married a bootlegger ;) I love the drunken debauchery that occurs at Gatsby's parties! It feels like nothing much has changed from then until now! I think Gatsby fell for the wrong chick, He should have fell for Jordan, as she seems to be more interesting; stronger and amazing. Daisy is an idiot for going back to Tom LOL he is truly a low class filthy degenerate who happens to be rich! Gatsby is truly rich in soul, he is charming, intelligent, witty, brave, courageous... and Thanks to Leonardo DiCaprio, I know he is handsome. :)I am glad I wasn't forced to read this when I was younger. Because as a 30 year old I truly appreciate this story!I had to struggle to read this slow so I can truly enjoy it the first time I read it. I have 2 pages left... that was intentional so today will be the last day reading The Great Gatsby. So I admit, I watched the movie first. Usually when I watch a movie first, I am not inspired to read the book. However, in this case, I could not wait to get into the mind of the narrator and live inside this world of the 20s for a bit. I would love to rent a mansion and have a roaring 20s themed party - with live jazz music and pretend to live a lavish life like Gatsby :):) Well, its time for me to go finish the last 2 pages. I borrowed this from the library, I will now go purchase a copy of the book for my shelves as it is inspiring to read again, and again... that is what makes it a true classic. :)"
2151,Julia Sandler,"This man had such an incredible gift with words, that I found myself marvelling at his talent throughout. It really is a captivating story that takes you to New York circa 1920. This is definitely one of my favourite novels of all time. Luhrmann really does an incredible adaption of this with his film!"
2152,Katie Dreyer ,"Truly, an amazing book. F. Scott Fitzgerald was a literary genius and nobody can convince me otherwise. There are so many quotable passages from the book, his words literally float off the page. Pure, effortless - so beautiful, it'll break your heart, everytime. "
2153,Wsb,One of the BEST books that I have ever read. Nick Carraway moves in next door to the elusive Jay Gatsby. After being invited to one of Gatsby's parties he begins to spend more time with him and finds out the meaning or purpose behind EVERYTHING that Gatsby does. This book kept me on the edge of my seat wanting to know if Gatsby would achieve his goal in the end. The characters were both engaging and annoying at the same time which was GREAT for me. A must read for everyone. 
2154,Gaby,"Hace mucho tiempo que quería leer El Gran Gatsby, y estoy muy feliz de haberlo hecho finalmente. Lo que me atrapó desde la primera página es la prosa tan perfectamente cuidada con que está escrito. Créanme, el Señor Fitzgerald sabía lo que hacía. Él tenía una visión muy clara de la historia y de sus personajes, y creo que quería transmitirlo con precisión. Con esta lectora en particular, logró exactamente eso.Sí, sé que de acuerdo a los estándares actuales su narración abusa de los adjetivos y las analogías, pero considero que la falta es fácilmente perdonada. A pesar de ser en esencia una historia frívola de gente millonaria que puede llegar a resultar muy poco agradable, está hermosamente narrada. ¿Y qué puedo decir de Gatsby? Es un personaje que creo nunca voy a entender por completo; ni siquiera sé con seguridad si me cae bien. Supongo que siento mucha pena por él... es la personificación de la contradicción existencial de tenerlo todo y no tener nada en lo absoluto. Este es un libro que, para mí, no tiene desperdicio. Tiene cientos de citas notables, de las cuales sólo voy a nombrar unas pocas:
Cuando era más joven y más vulnerable, mi padre me dio un consejo del que no he dejado de dar vueltas desde entonces. ""Siempre que sientas deseos de criticar a alguien"", me dijo, ""recuerda que no todo el mundo ha disfrutado de las facilidades que tú has tenido"". [...] El resultado es que tiendo a no juzgar a nadie, costumbre que me ha hecho relacionarme con muchas personas interesantes y me ha convertido también en víctima de bastantes pelmazos inveterados.

Todos nos sospechamos poseedores de por lo menos una de las virtudes cardinales; en mi caso, creo ser una de las pocas personas honestas que conozco.

No existe fuego ni lozanía capaz de competir con lo que un hombre atesora en el fantasmagórico mundo de su corazón.

Tom y Daisy eran criaturas desconsideradas: hacían añicos cosas y personas y luego volvían a su dinero o a su enorme desconsideración, o lo que fuese que les mantenía unidos, y dejaban que otros se encargaran de limpiar lo que ellos habían ensuciado...
Y, finalmente, mi cita favorita de todo este libro es, en efecto, su último párrafo:
Y así seguimos adelante, botes contra la corriente, empujados incesantemente hacia el pasado.
"
2155,Anne Nikoline,"""The Great Gatsby"" by F. Scott Fitzgerald is much more than a simple love story about a man and a woman going through some trubles in order to be reunited at last. It is a large mosaic made of symbolism and visual pictures made from a devouring writing. It is a story of a man trying to capture the past in his presents, where green and gold money colours his everyday. He is a man very few truly knows and the more the narrator, Nick Carraway, and the reader get to know him, the more the sympathy for him grows as he is on a fairly impossible mission. “And so with the sunshine and the great bursts of leaves growing on the trees, just as things grow in fast movies, I had that familiar conviction that life was beginning over again with the summer.”When I first read ""The Great Gatsby"" by F. Scott Fitzgerald a few years ago I was sceptical because I did not truly care for its symbolism which hangs over the novel as a shining sun. I recently read it again with a different understand of its concept, and just a week later I decided to reread it once more just before the film is released with Leonardo DiCaprio, Carey Mulligan and Tobey Maguire in the leads. “So we beat on, boats against the current, borne back ceaselessly into the past.”With a much different understand of the context, Fitzgerald's authorship and the symbolism of the novel, I can honestly say that it has not only a special place in my heart, but also among my all time favourite books. The story is elegant and written enduring. I cannot put a finger on any aspect of the novel that did not make the reading a honest pleasure. "
2156,NancyHelen,"Up until today, I might have been the only person in the world who hadn't read Gatsby. But now I have, I do feel that my life is just that little bit better. The subtlety and sadness of this book is something I really hadn't expected. Fortunately, I didn't know the story before I read it so the whole thing, especially the ending, was a surprise. The writing is sublime, with just the right mix of dialogue, metaphor and stream of consciousness. The introduction in this edition is extensive and very detailed and definitely deserves a second or third reading, as does the book. For a short novel, this packs so much. I could easily have reached the last page and turned back to start all over again."
2157,Noemie,"I had to come back and rewrite my review since the book as now grown on me. I started thinking about it and the symbols in it. And not about how shallow the characters seemed to be, but how meaningful the book was. I was annoyed with Gatsby's ''Old Sport'' expression, but now, I kind of miss it and I like it. I fell in love with F.Scott Fitzgerald's writing style.Previous review:I felt like I didn't know much about the characters even after a reading the whole book. There wasn't much of a physical description and even on a psychological level, I only knew that Tom was an asshole and Gatsby was obsessed with Daisy and the expression ''Old sport''. I did like Nick, he seemed like the only sane person in this book. I felt like there wasn't much to the story line, though. There was one but it didn't feel very present.. Everything just happened in the last 2 chapters, the ones before that where just about describing towns and cars and yellow things and using the word ''gay'' and ''gaiety'' too many times. I did love the writing style though, and it was a very easy read. I would recommend reading it at least once in your lifetime."
2158,Baylee,"Questo è un romanzo su un sogno che chiunque abbia vissuto abbastanza da ""sapere come va il mondo"" definirebbe assurdo. Folle. Fanciullesco. Qualunque persona di questo tipo avrebbe dissuaso un amico dal credere in quel sogno.Eppure è difficile resistere al fascino di questo sogno. Perché? Perché ha la forza dei sogni dell'adolescenza, quando si è invincibili di fronte al mondo. Quando si ha la forza e l'indeterminatezza di essere qualunque cosa. E qual è questo sogno? Cosa vuole Jay Gatsby? Egli vuole sposare la donna che ama, Daisy, e per farlo lui, povero soldato di umili origini, deve rendersi degno di lei agli occhi del mondo. Come? Diventando ricco, ma così ricco da non poter essere ignorato.Ebbene, Gatsby ci riesce. Ma Daisy, desiderosa di mantenere costante il suo livello di benessere, si è già sposata con il rampollo di una ricca famiglia, Tom Buchanan. Ricco quanto rozzo, Tom condivide con molti - forse tutti - dei suoi pari la convinzione che gli arricchiti siano feccia inferiore, incapaci della loro specchiata moralità.Ma la moralità di Tom non emerge mai dal romanzo. Mai. Tom, come Daisy d'altro canto, è terribilmente superficiale. Essere da sempre stati abituati a schioccare le dita e ad ottenere quello che volevano li ha resi incapaci di dare il giusto valore a cose e persone.E questo abisso tra il sogno di Gatsby e la superficialità di Daisy annienterà il primo e salverà la seconda. E l'ordine - sbagliato, corrotto, ma pur sempre ordine - del mondo sarà preservato. Gatsby sapeva che il denaro non ha valore. E' ciò che possiamo comprare con il denaro a possedere il valore. E questo Daisy, donna in cerca di stabilità, e Tom, uomo fiero delle sue origini, non l'hanno mai capito."
2159,Gabi,"Gabi MoberlyA2 English 232The Great Gatsby The author’s purpose of writing The Great Gatsby is to entertain readers with a story about how unfulfilling the life a a rich man actually is. F. Scott Fitzgerald, the author, tells the story of a very wealthy man named Jay Gatsby through the narrator and Gatsby’s only friend, Nick Carraway. Gatsby has lavish parties in which hundreds of people attend every weekend, all weekend; but he does not know any of the guests who walk through his door. Fitzgerald uses Gatsby’s story to prove that a life filled with money and parties and riches does not make people happy. This book was written in the 1920’s, a time of riches for the majority of Americans, and Fitzgerald is sick of the empty, facetious, rich people who surround him. Fitzgerald wants his readers to understand that there is more to life than having large amounts of money. He wants people to realize that being rich does not make you happy or give you a fulfilling life.  The theme of The Great Gatsby is the hollowness of the upper class. The author wants to show his readers that living lavish lifestyles with rich and famous people is not fulfilling in any way. Gatsby for instance, has an enormous mansion, drives a Rolls-Royce, and has outrageous parties every weekend. The story encompasses that while Gatsby has these huge parties, and lots of money, and lots of fans; he is always looking for something more. His money cannot make him happy the way the love of his life does, or his new friend Nick does. Gatsby thinks that having all this money and material items will make his love come back to him, simply because he is richer than her current husband. Jay Gatsby begins to come in contact with the fake, hollow people that come along with the rich life. Fitzgerald says “You see I usually find myself around strangers because I drift here and there trying to forget the sad things that happened to me.” The upper class all live a rich neighborhood called the East Egg; they are selfish, arrogant, empty people… except for Gatsby, who lives in the West Egg. He gets to know all of these empty people with empty lives and realizes that a life like that is not what he wants. The Great Gatsby is written in narrative style. The author shows this through a story told by events that happen in chronological order. F. Scott Fitzgerald wrote The Great Gatsby as a narrative story because it is the most common and most well liked way of writing. The more people enjoy the style of writing, the more people want to read it. Narrative style is easy to understand because it is similar to listening to a story as if someone were telling that story. The Great Gatsby is also told in first person, as if the character is telling the reader the story personally. An example of first person narrative writing is when Fitzgerald says “In my younger and more vulnerable years my father gave me some advice that I've been turning over in my mind ever since.” This tells the readers about an event from the character’s past as if the character were talking directly to the reader.The Great Gatsby is one of the best books I have ever read. It is so symbolic and interesting to read. I enjoyed reading this novel and I think everyone old enough to comprehend it will too. I generally do not like classic novels because I cannot understand them, but The Great Gatsby was comprehensible and enjoyable. I highly recommend this book to other teen and adult readers. It is no wonder why The Great Gatsby is one of the most famous classic novels in the world. It is a wonderful novel, like nothing I have ever read before. The only thing I would change about this book is the sad details. Over all it is a great book with little flaws. I give The Great Gatsby 5 out of 5 stars."
2160,Kruizzer Alvarez,"Haven't read that much classics, but this is my favourite so far. (y)Loved the film adaptation with Leo Dicaprio!!"
2161,Redbaerd,"I returned to this novel after a Hemmingway binge and Fitzgerald was a perfect antidote to the muscular distant prose of his contemporary. The world feels lit-up, bleary-eyed, streaming momentum, and precariously reposed while I read this book (and Tender is the Night), and it makes me regretful and glad that I live in this world."
2162,Noel Wallace,"Wow. Just wow. I literally just finished reading this book, and I'm not even sure what to say. Let me just say that this book was definitely one of the best books ever written. The underlying themes about excess, debauchery, materialism, and social class were so prominent and so eye-opening. I thought I knew most everything I could know about the 20s until I read this book. I learned so much that saddened me but made me understand more about the time period. The themes that are mentioned are so important in this book and make it a really good read. Of course we also have the characters in the book. I loved every single one of the characters in this book. Rarely is there a book where I love all the characters, but I loved them all. Each one of them had so much character development that is a treat to follow along with. I especially loved reading about the progression of Nick's relationship with Gatsby. I loved watching them go from neighbors all the way to (view spoiler)[ Nick attending Gatsby's funeral.  (hide spoiler)] I loved learning about the history between Daisy and Gatsby and I loved watching Gatsby (view spoiler)[ try to win Daisy back.  (hide spoiler)] Frankly, I was glad Daisy (view spoiler)[ stayed with Tom  (hide spoiler)] but I liked watching (view spoiler)[ Gatsby's progress.  (hide spoiler)]Overall, such a good book. Amazing characters, amazing story line, amazing underlying themes, amazing symbolism, just such a good book. I could probably rave about this book forever because it was so good. I would recommend this book to anyone looking for a good book to read, especially if you are an historical fiction person like I am. "
2163,Stephen Joanes,"F. Scott Fitzgerald does so much in such a small novel. He builds mystery, studies character and critiques American values all within 200 pages. Gatsby himself is a marvelous character, seriously flawed yet incredibly enchanting. Fitzgerald builds and destroys his character strategically and in may ways, poetically. Nick Carraway is the memorable narrator, and through him Fitzgerald utilizes his stunning vocabulary ... always seeming to find the right words to describe both the orthodox and unorthodox. "
2164,Cade,"The Great Gatsby is considered to be one of the most famous classics in American literature and it is understandable why. There are certain aspects in the book that the reader takes away and it is hard to imagine that a reader would ever forget them. I personally took away the common idea that someone doesn't truly want something until someone else wants it as well, and wealth and parties does not create happiness, it's the people at the parties that do. Also, there are things from our pasts that hold us back and it is necessary for us to let them go or it could be the end of us."
2165,Evelynmariagonzalez Spivey,"The Great Gatsby is one of the greatest stories ever told. The character of the impractical Jay Gatsby and his love for the unattainable Daisy will bring you to tears! In terms of story structure and character development, this is a classic. Read this book and learn the principles of superior fiction writing. "
2166,Frances Ann,"YES YES YES YES!!!!! I loved this book!!! I have a wierd obsession with symbolism in books, and this book is full of people, places and things that you can interpret. I really like the sign of Dr. Eckleberg watching over the Valley of Ashes, for example. It can be interpreted in other ways, but I like to think that it the sign represents a weakened God in the age of industry and science watching over a desolate world of transient, grey figures, the inhabitants of what what once was the garden of Eden. It's a very powerful metaphor.  This is not a happy book, certainly. It can actually get very upsetting towards the end when Gatsby dies and practically no one wants to go to his funeral, but it is still very powerful. Fitzgerald is a gifted writer, and every word he uses counts to illustrate this story of wealth, romance, and corruption. "
2167,Maria,"This was a great and inspirational read. I had a hard time with the preview/prologue at the beginning of the book (not sure how it's called), but after that I was just sucked in (and almost missed my stop when sitting in the train once and had to push my way through an angry crowd at rush time, oh - the horrors I had to live through because of this book!).The descriptions are mind-blowing and the comparisons the writer makes are something I, as a sort-of writer, strive to achieve. You get to know the characters pretty well, except for the leading character (the 'I' in the book) Nick. He observes the situations before him without judging, as stated in the preview/prologue, which gives you the chance to form your own opinion. It works perfectly in The Great Gatsby, because some scenes ask to be played out without the narrator forcing his/her opinion down your throat. Also, because the scenes that do play out are not necessarily about him, so maybe his opinion doesn't really matter and it also doesn't really matter what his favorite colour is. I could go on about how F. Scott Fitzgerald gave me some things to think about, how some descriptions of scenery will stick with me and will enhance my perception of them. I will definitely read it again to notice all the small details I missed the first time because I was tired or because the battery of my phone almost died and I had to hurry to get to the next chapter."
2168,Bevin lost in Wonderland,"So we beat on, boats against the current, borne back ceaselessly into the past.Do you ever read a book that has such an impact on you, that you don't know what to think? Thank you, F. Scott Fitzgerald, for giving me that experience with The Great Gatsby. "
2169,Ian Reutelhuber,"Loved the book, but who doesn't.. I did have a few quick thoughts. The first is that I wasn't a huge fan of the ending. I realize it must flow and maybe I'm just a sucker for the cliche happy endings, but I loved the first three quarters of the book so much more than the latter part. Chasing your dreams, albeit ones formed in the past, is a noble ambition, not something that leads to your demise. Alternate endings, anyone?Secondly, The Great Gatsby is undoubtedly a classic, but is it really head and heels better than Fitzgerald's other novels? I'm not so sure. And lastly, it's just comical to me how little I cared for the book in school when it was ""required reading"" compared to how much I enjoyed it now. Oh, high school. "
2170,André Shart,"Não vou estender-me muito a fazer esta crítica nem falar sobre o livro em si, já que existem muitas outras que podem encontrar para esse efeito. Quero só dizer que me apetece deitar no chão e chorar agarrado a ele. Não tenho mais palavras."
2171,Ahmed S. Darwish,"""Gatsby believed in the green light, the orgastic future that year by year recedes before us. It eluded us then, but that’s no matter — tomorrow we will run faster, stretch out our arms farther... And one fine morning — So we beat on, boats against the current, borne back ceaselessly into the past.""This was possibly the only novel that I've read twice: its English prose is so concise, so beautiful, so symbolic, and so dreamy that it really puts you in a good, movie-like, mode.And beside the beautiful prose, there are fresh colors everywhere: Daisy's ""golden"" hair and ""silver""-ish cloth, Gatsby's pink suits, the green light and the blue one, the yellow car, the green tickets, the gold-hatted lovers, windows with reflected sunshine gold, the foamy pink and golden clouds, and it just goes on and on.I won't tell you it's a classic ""must read"", you'll have to judge that by yourself. Just enjoy the quoted prose below:Daisy's voice: ""It was the kind of voice that the ear follows up and down, as if each speech is an arrangement of notes that will never be played again. Her face was sad and lovely with bright things in it, bright eyes and a bright passionate mouth, but there was an excitement in her voice that men who had cared for her found difficult to forget: a singing compulsion, a whispered 'Listen,' a promise that she had done gay, exciting things just a while since and that there were gay, exciting things hovering in the next hour.""Jordan's face: ""The last sunshine fell with romantic affection upon her glowing face; her voice compelled me forward breathlessly as I listened — then the glow faded, each light deserting her with lingering regret, like children leaving a pleasant street at dusk.""The cat: ""The silhouette of a moving cat wavered across the moonlight, and turning my head to watch it ... fifty feet away a figure had emerged from the shadow of my neighbor’s mansion and was standing with his hands in his pockets regarding the silver pepper of the stars ... it was Mr. Gatsby himself, come out to determine what share was his of our local heavens.""Gatsby's party: ""The lights grow brighter as the earth lurches away from the sun, and now the orchestra is playing yellow cocktail music, and the opera of voices pitches a key higher... The moon had risen higher, and floating in the Sound was a triangle of silver scales, trembling a little to the stiff, tinny drip of the banjoes on the lawn.""Gatsby's smile and obsession with winning people over: ""It was one of those rare smiles with a quality of eternal reassurance in it, that you may come across 4 or 5 times in life. It faced—or seemed to face—the whole external world for an instant, and then concentrated on you with an irresistible prejudice in your favor. It understood you just so far as you wanted to be understood, believed in you as you would like to believe in yourself, and assured you that it had precisely the impression of you that, at your best, you hoped to convey.""Great bridge: ""Over the great bridge, with the sunlight through the girders making a constant flicker upon the moving cars, with the city rising up across the river in white heaps and sugar lumps all built with a wish out of non-olfactory money. The city seen from the Queensboro Bridge is always the city seen for the first time, in its first wild promise of all the mystery and the beauty in the world.""Daisy: ""'Is this absolutely where you live, my dearest one?' The exhilarating ripple of her voice was a wild tonic in the rain. I had to follow the sound of it for a moment, up and down, with my ear alone, before any words came through. A damp streak of hair lay like a dash of blue paint across her cheek, and her hand was wet with glistening drops as I took it to help her from the car.""The window scene: ""The rain was still falling, but the darkness had parted in the west, and there was a pink and golden billow of foamy clouds above the sea. 'Look at that,' she whispered, and then after a moment: 'I’d like to just get one of those pink clouds and put you in it and push you around.'""The rich and the poor: ""All the lights were going on in West Egg now; the electric trains, men-carrying, were plunging home through the rain from New York. It was the hour of a profound human change, and excitement was generating on the air' One thing’s sure and nothing’s surer. The rich get richer and the poor get— children In the meantime, in between time—”That beautiful voice: ""Daisy began to sing with the music in a husky, rhythmic whisper, bringing out a meaning in each word that it had never had before and would never have again. When the melody rose, her voice broke up sweetly, following it, in a way contralto voices have, and each change tipped out a little of her warm human magic upon the air.""The golden girl: ""'Her voice is full of money,' he said, suddenly. That was it. I’d never understood before. It was full of money—that was the inexhaustible charm that rose and fell in it, the jingle of it, the cymbals' song of it... high in a white palace the king’s daughter, the golden girl...""The rich and the poor, again: ""She had caught a cold, and it made her voice huskier and more charming than ever, and Gatsby was overwhelmingly aware of the youth and mystery that wealth imprisons and preserves, of the freshness of many clothes, and of Daisy, gleaming like silver, safe and proud above the hot struggles of the poor.""And finally, on getting older: ""I was thirty. Before me stretched the portentous, menacing road of a new decade. Thirty— the promise of a decade of loneliness, a thinning list of single men to know, a thinning brief-case of enthusiasm, thinning hair. But there was Jordan beside me, who, unlike Daisy, was too wise ever to carry well-forgotten dreams from age to age."""
2172,Thomas Wilson,"The Great Gatsby By F. Scott FitzgeraldLet me start with I would have never read this if not for my daughter. She read it in college and insisted that I read it. While out to lunch with her I asked her if she had read my first book yet, when she rebutted with “Have you read the Great Gatsby yet?”After lunch we by a second hand book store, where my daughter produced a used copy of this book. After a couple of moments inspection it bothered me that a very used copy of his book was going to cost me $7.99 and my newest novel was hardly selling at $4.99 as an E-book. That coupled with the fact this book was originally published in 1925, making it 86 years old and used and abused it still commanded more than my newest creation. I had never heard of F. Scott Fitzgerald before picking this book up, and would not have read it if not for doing so in order to get my daughter to read my first book.So going into it with a completely open and unbiased frame of mind and not knowing what to expect, I was blown away right from the start. I even did a blog post about the way he describes Gatsby’s smile when he is first introduced in the book.I was further encouraged as a beginning author to read at the end of the book how the first reviews of the book were not very good, the sales were a disappointment, the book was strongly edited and re-edited in later subsequent editions and the book didn’t really explode as a piece of masterpiece literature until the 1950’s, years after Mr. Fitzgerald had died. I do pray my books provide some even mediocre sustenance to my existence while I am living. I actually hope to one day be able to write full time while living at home helping take care of my boys. But reading a definite masterpiece of American Literature, and reading about the inconsistencies and errors of Fitzgerald’s writing only inspires me more as an aspiring author.They off way in which he describes things, the depth and complexity of the characters, the picture perfect way he describes the life and times of the early twenties, and the strength of the story itself all lend to a highly entertaining and enjoyable must read. He isn’t perfect, neither are his characters, as we as readers aren’t perfect in our everyday lives. The immorality of the twenties reads as if you were reading about the people and private events of those all around us. The reporting of news and the way things actually happened could make The Great Gatsby just as relevant story in 2011, as it was in the early twenties.This will be the first book I give a five star rating!"
2173,Hussein Saad,"التقييم الفعلي 4.5نجوم يفترض ان يكون اسم الرواية غاتسبي الحزين كنت اتمنى لو انه كان صديقي كنت سأحبه كثيرا :/ احب ان ينادني الاسم المعتاد ""مرحبا ايها الرياضي القديم "" هذه الرواية هي اكثر الروايات الرومانسية التي أثرت بي ومزجت بين الدراما والتفاني من اجل الحب لكن ليس بالصورة المعتادة لقصص الحب الرخيصة اطلقت زفرات عديدة على مشهد النهاية وكيف ان العظيم غاتسبي ظل وحيدا وقد افنى حياته يكافح من اجل من يحب وفي النهاية مات مغدورا تلاحظ في هذه الرواية الخيانة في شتى صورها الخيانة في المبادئ ..العلاقات ..حتى في اراء الناس تجد خيانة اعجبتني كثيرا واعجبتني شخصية -نيك -الوفي للعظيم ربما غاتسبي هو عظيم لحزنه وليس لثروته لا اعرف لسبب ما ذكرتني هذه الرواية بأغنية كان صديقي لكاظم الساهر اراها تشبهها من حيث حزن الحبيب لحبيبته ينصح بقراءتها :)"
