,user,review
1752,Joel Katz,This book is a life changer.. It's a must read
1753,Peter,I will owe all my success to this book.
1754,Stefan Andrei,Totally recommended. One of the best books outhere 
1755,Diego,Amazing. Great read. Everyone should read this. It's a classic.
1756,Pat,"I'm looking forward to reading this book. Altho I've always been a people person, and find it easy to connect in ways that are meaningful for both myself and the other folks I connect with, I believe this book will take me to a new level. New to business, I know this will open new avenues and give me new tools. It comes highly recommended by Dani Johnson, who has set her own amazing standards of excellence in the business community."
1757,Richard,Great book. I'm reading it again (for the third time). This is one of those books that never gets old - you could make it an annual event to read this book.
1758,Abdualaziz,Good
1759,Jody,"Every human being should be required to read this book. I read it for a Dale Carnegie course I'm taking, and although some parts of it are a bit cheesy, it's all still totally applicable all theses years after Dale Carnegie wrote it."
1760,Bailey Coleman,"This book gives pointers and life lessons that help you to communicate with other people. It tells about how you can more easily handle people. This helps you to become more sucessful and have better realtionships. It says that someone that wants to be recognized for thier achicvements needs to have a true interest in other people. When yout truly interested in the other person, the other person feels important and wanted. They are more likly to enjoy your company. It also explains how each person in this world has a need almost as strong as hunger and that is the need to feel important, by giving someone that you are feeling their needs and buliding them up.This hasn't been made into a movie.I really liked this book. It has helped me so much in my realtionships in others. It has given me knowledge that I will use for the rest of my life. I like how the author describes each subject. Dale Carnegie is also able to thrown in some humor with every concept which made the book eaisier to get through and quiet entertaining."
1761,Inspiring Energy,"This book is a guide to life. I think several people should be required to read this book at least once. I loved this book and recommend everyone specially introverts like me. I struggle in social parties and to have friends. I applied the teaching of this book in one of social parties, and I loved the results.this book teaches us how to work with others and be nice. I truly believe my ability to effectively communicate and work with other people improved radically."
1762,Cheryl,Timeless advice. Fun to read.
1763,Michelle Ricciardo,"I read this book as a painfully shy teenager. I realized the simple truths of just looking people in the eye, smiling, and shaking their hand firmly for making a good first impression. Use someone's name to acknowledge that you remember them. When you treat people with respect and politeness, you can never go wrong. I moved back as an adult into the neighborhood where I had grown up. My mother's friends and our neighbors said to me, ""Do you know that you were different as a teenager? You were not the typical teenager. You looked me in the eyes when I spoke to you. You answered directly, and you were always polite."" I credit this book for those compliments."
1764,Susan Dooley,Incredible... A man before his time with a message that has no bounds.
1765,Chris Peterson,"The single most obvious and simple yet still fascinating insights from an author whom has truly stumbled upon some remarkable quirks of human interaction through his own experience. This allows him to very personally and very convincingly tell stories as examples of his points. His advice is very concise and eloquent; Many self-help books leave you with a long list of things that in my opinion simply amount to ""mental masterbation,"" that is to say feeling good about having gained much knowledge knowing that the knowledge in theory is actionable but is often too much far too much information that won't benefit the majority of readers as they won't know where to start. Dale Carnegie makes it very actionable and for that reason I have re-read this book once a year every year for the past 3 years. "
1766,Vinay,An extra ordinary book. It is a must read for everyone! 
1767,Michael Coletta,This is probably the most universally needed book ever written.
1768,Pranav Garg,Its an awesome book which tells one how to understand other's viewpoint and how we can approach what we want to say without getting in face of people. Giving options to people without making them sound that it's how we want it to be.
1769,Bimo Ario Tedjo,Wow! Membuat saya lebih berhati-hati dalam bersikap.
1770,Sheridan,FAVORITE BOOK. Very informative and has a lot of great points.
1771,Mindy,This book has completely changed my life. I am in awe at the nature of human beings and how we are all the same today as 100 years ago. I'm making Jakob read it and will definitely make my boys read it before college.
1772,Bryan Larsen,Amazing! Everyone should read this book.
1773,Harlen Bains,Very good book worth reading. Lots of important lessons. This book changes the way you communicate with other people and how your react to difficult situations. 
1774,Jenifer,"This Book I read some twenty years ago. This was such a good book that altogether changed my behavior. This is a book that must be included in school course. This teaches the reader to behave and find success. This book impacted much on my life and relations. I followed this book almost all the time.I gifted this book to several people during last twenty years. Surprising, none of them read and find its treasure. "
1775,Heidi,I read this about every year and am making my teens read it too..lol. 
1776,Rachel Wagner,Brilliant. I particularly love the '6 Ways to Make People Like You'. Amazing how it has stood up from 1936. Still feels remarkably relevant. 
1777,Ibukun,"Inspiring, socialization makes us human and as there different characters on the stage of life, one need guidance in dealing with specific characters. in man's selfish nature, he is to be a little selfless to be accepted and vice versa"
1778,Abraham,"OK, I know the title of this book is ridiculous. Honestly, I picked it up more with the expectation of laughing at it than actually getting something out of it.Boy was I wrong.The title of this book is by far the worst part. It was written in the 30s, so forgive it that. Once you get past the title, the principles that this book teaches are timeless and universal (at least, in my experience).Nothing in here will feel radically new to anyone who has had any sustained experience in dealing with people. I didn't learn anything ""new"" by reading this. HOWEVER (and this is a big ""however""), I absolutely needed to be explicitly reminded of the basic rules of how to deal with people in a way that benefits all and doesn't create animosity. Every day, my life is defined by thousands of small and big interactions with people. The choices I make in how to approach those interactions determine how I'm seen, understood, and treated by others. I know this, and yet every day, I do and say things that go against what I know about human nature. Why?Honestly, because it's difficult. It's tough to treat people with respect when they seem to demand ridicule and contempt. It's difficult to point out my own mistakes when someone else seems to have so many glaring ones themselves.And yet...Carnegie is right. You can't win an argument. You won't get what you want by criticism. There's always a price to pay for negativity. If you want to win, positivity is the only long-term way. And that's a lesson everyone can use.Ignore the ridiculous title, read the book, and push yourself to apply these principles that absolutely govern how we are treated and perceived in our social world. "
1779,Tamcamry,"It’s very seldom that something, anything can live up to the hype it gets or reputation it has from people who like a certain thing. This book is one of the few things that lives up to every bit of praise that has ever been given to it. This book literally puts every action or reaction that one should have in any given situation in business. It fills you in on the importance of things that may seem like common sense. Everybody knows if you deal with the public it’s good to smile, but this book tells you why. It gave me new insight into how important it is to learn and repeat peoples’ names back to them. It tells you how important things like approbation are when criticizing someone. There are so many different tips and tools that there really is no way I could possibly list them all in this report, but needless to say, this is an invaluable book that I will be happy to reread on numerous occasions."
1780,Bachir Z,nice book that put things into perpective for handeling people in the best way 
1781,Lindsay,"I think the title of this book is somewhat misleading as the casual passerby in the bookshop may think it's only for people with no social ability whatsoever. I found this was quite the contrary, and rather a guide for anyone looking to improve their social skills in a variety of settings from friendship, relationships, and in the workplace. Despite having been written in the 1930s, the skills taught and examples shared by Carnegie are still very relevant. "
1782,Mohsin Shaikh,"This is a timeless book . although this is a book for everyone, but if you are a manager , business owner or a sales person its a must read . this book will give you an idea on handling people , relations , prospective client , upset customers , juniors and giving you way to do thing which will make you win hearts. it will also open your eyes on many things which you did and thought them as right, it will tell you on your face on how wrong you were.most of the examples used here are still relevant and you could connect to most of them happening to you in day to day life. so don't wait grab a copy"
1783,Brett Cruickshank,Still holds true after all of these years. A must read for everyone.
1784,Jordan Lewis,"If more people followed the advice of this book, the world would be a much nicer place. Carnegie reinforced in me the need to show appreciation, sincerity, humility, and a positive attitude. It's prescriptions are less about controlling others and more about improving yourself.This book is highly anecdotal, but when you're Dale Carnegie and have personally helped thousands of people, your anecdote can carry plenty of weight.To me, there is more value in reading this book a second or third time than most books on sales or organizational management. So if you haven't read it once, what are you waiting for?"
1785,Leah Goldberg,A must read for anyone and everyone. Incredibly insightful into what it means to be human - why we act the way we act and how we can improve our interactions with others
1786,Ambra,"Un libro incredibile che aiuta ad aprire la mente e a vedere le cose sotto un'altra prospettiva. Qualunque sia l'ambito in cui si vogliono applicare i suoi principi (lavoro, famiglia, ecc...) al fine di migliorare sé stessi e le relazioni con gli altri, è in grado di trasmettere positività e la sensazione che tutto sia possibile.La grande qualità di questo libro lo posiziona indubbiamente tra i migliori libri di crescita personale."
1787,Ashok,"It is a really nice book, because i read it more than 4 times :P. It teaches you how to be kind to people even though youare completely different. Dale Carnegie has a lot of information and knows how to explain well. He tells about nobody thinks about you, you have to think about others inorder to make them to do your work!!Excellent for marketing guys and everybody!!"
1788,Alkan Öztürk,"Nothing to critique on this book. Definitely a must-read on relationships. Business, family, love... All those strategies can be implemented in all the areas in life. Specifically, if it's business relationships that you want to improve, I would recommend reading this book with Never Eat Alone by Keith F.  "
1789,Bishop,I have just finished this book. It is great and a lot of good info.
1790,Matthew Johnson,I must for anyone who plans to talk to other people.
1791,Santos,"Excellent book on how to make your friends, business partners, and subordinates like you. If you lead people, it will help provide you some simple good tips to be liked by your group."
1792,Ian,Interesting review of human motives and how common sense goes a long way.
1793,Ricardo Monagas,Good book! Nice perspective to build better human relationships.
1794,gina  al ilmi,really blaze my social life to a higher level
1795,Shima,لقد قرات هذا الكتاب مت قبل مرتين وهو كتاب جيد تشعر معه بصدق التجارب وفعلاجربت الكثير من المواقف ولكن علاقتنا بالناس وكسب الأصدقاء تحتاج الى الصبر والحكمهوحب الناس بصدق أضاف الكتاب الى ولكن ليس كثيرا فمعظم المبادئ والأفكار تعلمتها من حبيبي ومعلمي رسول اللهصلى الله عليه وسلم ولكن ديل كارنيجي يستحق الشكر والثناء على هذا العمل
1796,Cordell,"Very good. Its one of those self help books that inspires. Every word rings true and as you read it you think to yourself, yah thats right but I already knew that, but its all here in one place."
1797,Timothy Smith,"If you are in any business, or want to know more about yourself, and other people, This is a must read. More like a book you'll want to read year after year."
1798,Leyendecker1874,Excellent. I took notes and also underlined certain passages. I'm glad I own this book as I plan to re-read it.
1799,Sarah alhussinan ✨,I needed this. I needed a great 2015 reading ending with an extraordinary book like this ..
1800,Vanessa,"Even though this book was written a while ago, the principles still apply today. I've even tried applying them in my life already! Excellent read."
1801,Coco Prato,I love this book! It's so simple and so straightforward. Everyone needs to read it. 
1802,Jill,"I know the title, but this has helped me more in mothering than many parenting books. That alone made it worth the purchase price. "
1803,Odanga Madung,This is one of those books I'd buy in crates and hand out to every single person who comes to see me. I had seen the book everywhere and mistook it to be one of those get rich quick books that led people astray. I was wrong. The book is profound. The book is a powerful take on what it takes to get by in this world. Whether we like it or not our number one job is to work with people and they are the one constant in our lives. I am truly impressed by the timeless principles of this book and intend to read it again in the near future.
1804,Jacob,hi
1805,Domagoj Franc,Greate book helped me alot in my Life
1806,J.t.,"I know it's an oldie, but it is a goldie! Easy to read. Taught me a lot about myself and the world around me. Definitely gives you food for thought."
1807,Brittany,"Very well written, the examples are a bit outdated but still serve the purpose. I would love to see a re-write of this book, using more current examples."
1808,Kaumal,"This is the most amazing non-fiction book I have ever read. No doubt about it.I am heading to college this year and I'm so glad that I read this unlike many others who wouldn't even know about this gem of a book!No wonder it has been around for decades - its principles are still as important now as when Carnegie first wrote them. If everyone in the world had read this book, we would have peace in all countries. Human suffering would be cut down by an immeasurable amount. If you think of it, most of the times that we've been upset is due to someone else's mishandling of a situation. This book changes all that.I know how many times this might have been said, but this is a book that can really change the course of lives. It really creates a 'new you' and once planted, Carnegie's ideas won't leave your mind. His words will be reverberating in your head all the time, and trust me, that's a hell of a good thing. I don't know how much more of a higher recommendation I could give this book. Basically, if you want to live an amazing life, read this. And quick."
1809,Bernie Walsh,Written earlier in the last century but the stories still show relevance in how the principles relate to human relationships.
1810,Michael Nvety,This is a great book. I view it a guide to succeed in my work enviroment. I highly recommend it.
1811,Maria Stancheva,"Страхотна! Карнеги - преди и след, две вселени. "
1812,Jim Peters,"Everyone should read this book. Dozens of simple persuasion tips for everyday living. Great illustrations of why alternative self-centered approaches (which most people use all the time (including, before reading the book, me)) are counter-productive."
1813,Remo Uherek,"Deep and rich book about how to deal with people, despite the quite shallow title. Showed me how 30 simple – but certainly not always easily applicable – principles can minimize my conflicts, enrich my relationships and generally make me a happier, more peaceful human being. The book is filled with a vast collection of valuable case studies and examples. This book is my reference whenever I encounter a difficult relationship that requires skillful communication."
1814,Razia,A must read for everybody. I can definitely feel a difference in interacting with people and getting a positive response from them.
1815,Paula,It was one of my first book when I starded to built the bussines. I was shy and this book help me in relationship at work and at home! I recommerd it!
1816,Alex Mou,Read long time ago and recommend it frequently to friends I know. A great little book that changed my understanding of people. Had a great impact on my dealing with people. A master piece. It's a must-read for anyone who wants to understand America where this book has become part of its folklore. 
1817,Mike Koch,"The title doesn't do it justice. I was half expecting some slime-ball manual of how to fake being a sympathetic person. On the contrary, this is a classic. Its message is that if you want to do well with people, you'd better become interested and considerate and pleasant to be around. The book tells you how, over and over, with principles and examples and anecdotes. The phrase ""don't judge a book by it's cover"" was probably coined in reference to this book. Although I admit the book's title is overly aggressive, anyone wishing to learn more about the nature of human relations will love this."
1818,Bernardine,"An amazing book and a definite must read for individuals in the corporate world and those willing to join. Most of the principles if not all, that have been cited by Carnegie are terrific. They are not principles that have merely been stated to make the book seem fancy. But here are some techniques that can actually be put to practice in daily life - and that's the most amazing part.What I liked about the book:The fact that you can actually make an effort to practice the principles mentioned in the book.What I disliked about the book:Too many examples have been cited for every principle. For somebody like me, who hates books with a lot of pages - too many examples would just get me irritated.Total rating: 8.0 - 8.5 on 10"
1819,Marlon Katsigazi,An excellent book for improving relationships with people to increase success in all facets of life.
1820,M.L.,"There's a reason this is a classic, and if you're going to read persuasion and influence books, this is a great place to start. It's practical and not scientific, the way most pop-sci books are today. There aren't worksheets or quizzes -- simply anecdotes, well-written, from which the reader is free to take what he/she may."
1821,Samantha Justine R. Zamora,"Everything I read I didn't realize I was already learning from my mother.My mom is a branch manager in one of the most well known Insurance companies. She's managed her people very well and have managed conflicts and challenging situations with such professionalism. I am about to start my own business and being the introvert that I am I thought I needed extra help to learn how to influence people. After finishing the book, I just realized that everything I read I was already learning from my mother. I just didn't realize it before because there was no specific blueprint to how she does things to become such an influential manager. This book explains everything and I can't wait to practice everything I've learned here."
1822,Suzy Vandyke,My #1 recommended book to read!
1823,Mark Thompson,"Started applying many of the subjects to my every day life. Found myself smiling more, engaging more, complementing more, looking for positives in everything, listening more, listening before speaking, more comfortable speaking in front of groups, and overall enjoying life more. I will definitely read it again. "
1824,Rylan Perrott,Highly recommend it very practical and easy to follow.
1825,Angie Guarnieri,Leadership 101...a must read for a anyone who wants to be successful in business!
1826,Tony Wong,Great book for the 20 something.
1827,Kristin Hindenach,"I use this DAILY!(completmenting others, asking questions about them, and getting them to hear you out!)GREATEST WAY TO AVOID AN ARGUMENT!"
1828,Ahmed Hagagović,واحد من اجمل واروع الكتب اللى قراتها ف حياتى الكتاب دا مش يعنى ازاى تكسب اصدقاء الكتاب دا يعنى ازاى تعيش حياة مليانة راحة نفسية شابووووووو لديل كارنيجى بجد 
1829,Hawley,"Really well expressed with clear examples, this book looks at human interaction and helps one to be more humble and thoughtful to bring about better interaction and relationships. Very good and a pleasant read - though I take that it may be hard to live out the values it expresses as much as I'd like!ABSOLUTELY FANTASTIC. I hope to continue reading and re-reading this for years..."
1830,Maggie,Everyone should read this book. Highly highly recommend this.
1831,Barbara Lovejoy,The principles in this book originally written in 1936 are just as important today. I'd read this book a number of years ago and found it wise to read it again. Now to apply it!
1832,Larry Ortman,Should be required reading for everyone. Valuable insight into understanding and getting along with people. If you read this book and practice the principles inside it's guaranteed to improve your relations with everyone. 
1833,Bridgette,"Great book! Helps you be a good friend. It was writen back in the days, (aka...my grandpa read it in college) Each chapter addresses a different issue when dealing with people."
1834,Keli Wright,I was hesitant to know if I should give this four or five stars.. I used the same adjectives a lot..and it got a bit repetitive..but something like this you need to repeat a lot. I found this on my boss Mike's bookshelf and decided to read it. My friend Kathy's son Dan told me to read it years ago .. and I am just getting aroung to it.. it was a real eye-opener and I think that everyone should read it and if I ever see it at the thrift store I am going to buy it. I think that it also helped me from getting in an argument with the guy I have been going sorta dating.. because before I said something I thought about what I had been reading and decided to say it different. So I am very grateful that I read it and it has a lot of good ideas of how we can say things to people.
1835,Hrag Saatjian,There is a reason people still read this book and recommend it almost 100 years after its first publication.
1836,Pratap,"A must read. No matter who you are what your field, or goal is, everyone should read this book asap."
1837,Tobias Desomer,So simple and so easily forgotten. One of those books to re-read every year.
1838,Lily,I bought this book in its original print at 12 years old at a garage sale for 10 cents. That dime spent changed my life!!! This book made my High School career AMAZING simply by following the advise contained within. I recommend this book to EVERYONE!!!
1839,Yong Yi,"I confess that I have previously thought of this book as a guidebook on manipulation. Then I started reading it and soon discovered how wrong that thinking was. To be sure, some malicious types would use the principles of this book to manipulate others to their own ends. Yet the heart of this book is centred on improving one's intra-personal manner and fostering strong, mutually beneficial relationships in both business and home life. The principles expounded in this book are backed up by a well-researched litany of anecdotal evidence. Sure, the principles come across as obvious and common sense. But this book reminds us that common sense is at times (possibly due to pride, ego, or insecurity) not as common as one would think. "
1840,Maiko,"At my first reading, I thought Dale Carnegie might have had a serious psychological problem with human relationship in his young age. Because his point of view in the book is filled with irony, and I believe he was a misanthropic. He defined people as emotional creatures like animals. He seemed to think human is foolish all in all, and have to manupulate the power for himself in a good way to servive in the cruel world. I read the reviews of other's Goodreads review, and some people felt exact the same like me. ""Dale Carnegie told us how to manipulate people, and it's not How to win friends"". But I think Dale Carnegie is not a bad person because he opened his mind in his own book even he believes human is foolish. He put us all cards on the table, which means he trusted people in a some way. I imagine he faced to some relationship problems and desperated human.Maybe, he put wrong title on the book. ""Friends"" is not ""Friends"" most people think for him. Some reviewers would feel weird ""Friends"" things. Most people think ""Friends"" are not thing to make use of.He should put the title ""Listen to everything people want to say, and you can make enemies help you like a friend"" -- or something like that. In Japan, the title ""How to Win Friends and Influence People"" is not adopted, I got the book title like ""How to motivate people"". So, I can see just few negative reviews in Japanese book market. Dale Carnegie's method of motivating people is however useful except his irony to human. So I gave 5 stars! "
1841,Christiana Hadji,"If you're planning on reading only one psychology book in your life, you better make it this one. "
1842,stickytacky,strongly recommended. a great read.
1843,MJ Hoffman,"Simply put, the greatest book on sales ever written. Sublime and powerful - worth reading every year."
1844,Nora Habibur,Fantastic!!! Read it when i was a teenager n it changed my life!!! I've read it more than a dozen times!
1845,Alexis Smith,"Great guide to human relations, a very profitable asset. Easy read with tons of examples. Suggest highlighting key points within chapters."
1846,Clay Teller,A book everyone should own.
1847,Sandra,Smile! always smile and ever try to win an argument cause u lose it!!!
1848,Kevin Conde,"Fascinating, provides great ideas for improving interpersonal relations. "
1849,Sean Grimm,One of the most impactful books I have ever read. 
1850,Abdullah Altammami,رائع و الأفضل في مجاله من الكتب التي يجب ان تقرأها أكثر من مره 
1851,David Tran,Re-read on Audiobook and loved it again!
1852,Jamie Wall,Fantastic and insightful. Standard reading in this genre.
1853,Kathrynn,"I love this book! My copy is from 1964 and yellowed, but one of my dearest books. I think reading this book was a life-changing event for me. A must read for every human being!"
1854,Awen Finn,Fantastic book with timeless wisdom. 
1855,Lynda,"A book I go back to over and over. Yes, it is old, and yes it is anecdotal, but it is one of the best and most helpful books I have ever read."
1856,Vicki,"Read this book many many years ago, but still benefit from the lessons. It helped me work through business and personal issues. I read it during the time of my marriage to Essi after only knowing him for 6 weeks. HIGHLY RECOMMEND THIS BOOK!"
1857,Phil Clamp,Great book. One of those that should probably be read year on year to reinforce the principles.
1858,Jonas N.,It was a good book I read it a long time ago. I gave to my ex-wife as a gift for her birthday.
1859,Puja Gupta,Truly amazing a must read for all even those who don't read.
1860,Adrik,I'm always sceptical about reading such works- mainly because it’s difficult to admit I would need help in the socialising department- but this book is well worth a read! 
1861,Ivica,"One of the best books I've read.Dale was/would be one of a hell copywriter. He makes you to read this piece of art without leaving book at all.And yeah, he gives you some great timeless advice.If you work in sales/marketing this should be on your shelves. If you want to be nicer person get it. If you want to improve your communication with other, then... This book should be on your shelves.Get it to understand how some people could get something from you by acting nice in specific way or saying some nice words. With this knowledge you can avoid being manipulated in so many occasions."
1862,Prakhar,A book every one should read! 
1863,Michael Johnson,This book changed the way I manage people.
1864,Jillian,"Great advice. While I've read most of this information in other books or magazines before, I love the way that the author puts things. Example: ""Criticisms are like homing pigeons. They always return back."""
1865,Cortleigh,"I always heard that this was one of those books that ""everyone NEEDS to read,"" but by it's title I was never very interested. I'm so glad I finally picked it up after I found a 1960s copy in a large lot of books I purchased. Fascinating study of people, relationships and how essentially we are all the same. I will read this again one day and I will make sure my children read it. I recommend this book to anyone who talks, interacts in any way with other people :-P . "
1866,Uso Sayers,"Love this book. It has tidbits for all aspects of life - leadership, parenting, friendships...."
1867,Rusty,A bench mark in human relations. This should be part of everybody's educational curriculum as they move through life.
1868,Christopher Weaver,Excellent book. 
1869,Ashwani Sharma,Absolutely brilliant... One of my favourite books .... 
1870,Elian Ciptono,I personally really like this book
1871,Jeanne Soileau,This is a very good read.This is a very good book. It is informative and motivational. The stories are interesting and encouraging and keeps your attention. 
1872,Ammar,"The book raises useful hints on how to deal with people. As a reader, you would realize that all principles are rational and logic, hence you need to keep them all listed to refresh your memory with. I like various hints such as:Persons name is to that person the sweetest and most important sound in any language.Make the other person feel important and do it sincerely. When two partners always agree, one of them is not necessary.Distrust your first instinctive impression.Show respect for other people opinions, never say you are wrong.This is a good book to start with to win you friends and influence people and finally be a good leader."
1873,Augusto,"I really liked this book. Unfortunately, the title kept me away from it for a long time, as it sounds more like how to manipulate people rather than /the way to win friends and influence people is to be honest and humble/."
1874,Hillary Garner,"One of those ...""an oldie but a goodie!"" My Grandma gave me her old worn copy of this one and said that besides the scriptures this book influenced her the most. One to read and read again!"
1875,Robin Filipczak,An excellent update to Carnegie's powerful principles...distilled in an manageable packet for teens.
1876,Megan Campbell,"Brilliant, Loved it! Highly recommend to everyone!!"
1877,Kalobw,"Great book for anyone in any walk of life, not just the business world."
1878,Ashley,You would be a fool not to read this book. It has changed the way I think about life. 
1879,Brendan Hall,Excellent read recommended to me by a college friend. Helped me to improve my conversation skills and become a better listener. Would highly recommend.
1880,TQM Doctor,This is a book I always need to return to. Provides the basic rules and concepts for successful interpersonal relationships. A fantastic book!
1881,Lowell,"Just read this for the second time. I consider everything discussed in this book to be common sense for society. Regardless of the examples stemming from the 1930's, the principles are so essential for general interaction. And considering how socially retarded we all are today (in varying degrees), this book is even more important with every passing year.My only qualm about this book: the title. It is misleading. It gives the impression (to me) of a book that is one of the repulsive ""can-do"",""reach-for-the-stars"" rubbish literature that is so widespread. Had Carnegie made the title something like ""How to Be a Civilized Person"" would have been more effective... but even that title (apart from being lame) doesn't do it justice. "
1882,Wildwind,Must read book
1883,Troy Gregory,The language and anecdotes are dated but the pages are practically worth their weight in gold. This book is full of sage advice that would move anyone forward in life. I'll probably re-read this book once a year to keep me out of mental ruts at work.
1884,Jalem,"The best productivity book I've read till now.The way the author puts forward the gist, through ""been there, done that"" examples in just too good. Makes you just sail through the pages with delight.Been using these principles in life too. Believe me, they do work wonders :)"
1885,Trevor Price,"Ok, so cheesy title and salesmanship in the introduction aside, this book wasn't at all slimy or cynical. ""The principles of this book will only work if they come from the heart. I'm not advocating a bag of tricks,"" the author stresses. The 1930s language is charmingly old school once you get used to it.None of these principles are really groundbreaking revelations; people skilled in human interaction are probably doing most or even all of them already. However, this book is inspiring and left me confident that I have lots of improvements to make in how I deal with family, friends, and co-workers, and that knowing the path is different from walking the path."
1886,Mahmoud Atta,أقتنى نسخة الولد التى اقتناها فى أواخر الستيناتمن أروع الكتب التى ساعدتنى كثيراً فى أكتساب مهارات أجتماعية فى بداية حياتىومازلت أذكر منه بعد العناوين الرئيسية والقصص الشيقةأنصح بقراءته
1887,Danny Verpoorten,Brilliant book. Must read for everyone.
1888,carl caesar,"Warren Buffett dijo de Dale Carnegie que le cambió la vida.Así que quien soy yo para negarlo. Creo que este libro, entre todos los libros que tiene Dale Carnegie son libros que deberían ser de lectura obligada en la educación pública.El libro nos muestra las facetas más básicas de la ingeniería social, o dicho de otro modo. Como ser educado y entenderse con los demás.Pese a que el libro se tiende a mover mucho en el ámbito empresarial y comercial, creo que es un libro muy válido para todo el mundo, ya que todos, en un momento u otro, necesitamos explicarnos de la forma más adecuada posible para que otro los entienda y además no solo consigamos de él lo que nosotros necesitamos, si no que podríamos incluso conseguir que él quiera que nosotros consigamos lo que queremos.Los conceptos escritos en este libro son realmente fáciles y simples. Se pueden asimilar sin mucho problema, y podemos incluso llegar a darnos cuenta de lo importante que son ciertos hábitos que en muchas veces hemos olvidado.El libro además explica como se debería leer según Dale Carnegie. Ya que este nos propone el leer un capítulo. Dejarlo madurar. Y volverlo a leer al día siguiente y si se quiere, otro capítulo más. Y seguir con la rueda de dejarlo madurar y leer todos los capítulos dos veces, para asimilar los conceptos. Yo lo he leído de esta forma y me ha parecido una idea interesante, con una segunda lectura se sacan impresiones diferentes. Lo malo de leerlo de esta forma es que se tarda más de leer de lo previsto, pero merece la pena.Conclusión:Este es un libro que debería leer todo el mundo. "
1889,Christy,I can honestly say that EVERYONE (yes YOU) needs to read this book. Just using the basic principals within my own family is making a world of difference. This is a book to read over and over and over again. I'd give it 6 stars if I could!
1890,Ettienne De Beer,A MUST HAVE in every personal library across the world. Powerful philosophy. 
1891,Marcus,"So many tips. The book suggests you read each chapter twice. Well I made sure I did, and I know I got a lot more from it for that! The book gives you several short tips, then a 5-10 minute chapter explaining that tip. Write those tips down and the entire book will stick! Definitely something I plan on reading again someday!"
1892,Daren Eiri,Anyone who works with others and wants to improve their relationship with their colleagues (or even friends/family) should read this. 
1893,Tom Gagne,"My favorite lesson from this book, the one that has stuck with me for years, is how to listen to people. You have to be genuinely interested in what they're saying.In social settings this is especially valuable. Everyone we meet is better than me at something, or knows more about something than I do, and it's my job to find out what it is. It serves two purposes; first, people enjoy talking about themselves; second, I learn something; and last, it's easier to listen to others with genuine interest in what they're saying when what they're talking about is interesting to both them and you."
1894,Joe McPlumber,"My father gave me this book in my early teens, it was given him by his father. It's a very, very tired old paperback. I can't read it anymore for fear of it falling to bits but that's OK since i've got it on my Nook.This is the great-grandaddy of all self-help books, which i find ironic since its focus is on how we treat other people. I hate to make sweeping generalizations but it seems to me that our culture of individuality tends to put the focus on self, and self-interest at the expense of others. Hence, the irony of this book is to inform us in no uncertain terms that our self-interest is inextricably entwined with the interests of others. So if we want others to like us, we want them to do what we want them to do, and we want to be happy, then we need to like other people, do what they want us to do, and see to their happiness.In very rough terms, this book is an elaboration on the Golden Rule. Except it doesn't stop with pithy aphorisms but goes into detail about how others want to be treated, and why. It often illustrates points by describing how you, yourself, want to be treated, and you may be surprised to discover how much you didn't know about that. If i have any criticism of this book it might be for its title, which seems unfortunately cynical from a superficial perspective. But on the other hand it may be a brilliant title because anyone who picks up this book purely for its manipulative potential is going to quickly discover that it simply doesn't work in the absence of sincerity and authenticity. So there's the potential for turning a manipulative person into a sincere one, by means of appealing to his self-interest. Oh, the irony..."
1895,Ahmad Nazeri,One of the best books ever! A life changing read for me and highly recommended!
1896,Danni,This is one of the best books I have ever read. I will be taking some notes before it goes back to the library. My mom has been recommending it for years I am glad I finally picked it up.
1897,Thomas Cannon,I read Dale Carnegie when I was in my teens. His books are life changing and give you a fresh perspective on life.
1898,Marcus Mullins,Must read for anybody aspiring to do anything positive in life. Best book on how to communicate with others.
1899,John Mellody,The focus on Abraham lincoln's approach to difficult people was especially helpful. 
1900,Hadi Mohamad,يمكن ترتيب بعض الانفعالات عبر الاستنباط من هذا الكتاب الجميللاسيما ان كانت امقارنه فى بعض الملاحظات تبدأها بالنفس اولا 
1901,Lizzie Jones,"This book is brilliant. Honestly one of the best I've read. I think everyone should read this, perhaps multiple times. I know I've heard the name tossed around for years but I'm so glad I actually sat down and read it. Actually, I plowed through it. It was fascinating, applicable, and has already helped me reconsider my approach to certain people and situations. An absolute must-read."
1902,Ron Shore,Wonderful book! It gives a great deal of insight as to how everyone can become a better listener and friend.
1903,Trisha,"A wonderful book! I think I had let the title stop me from reading it for so many years from fear of manipulation. Silly. This is a great guide into how individuals like to be treated and why, and how we can keep these ideas in mind when interacting with others. I don't buy many books. After reading this one via the public library, I bought myself a copy!"
1904,Manish Chetani,"Even if the book was published long ago the psychology and philosophy of basic human nature and wants remains the same, which has been taken out very beautifully by the author. A recommended read for all."
1905,Esraa Swillam,"must read, life changing book"
1906,Deehan,"you would say..""yes ofcourse""..""sheesh, its not sumthing new for me at all""..and yet, you're not doing it!..Dale Carnegie put the ways of influencing arent really like telling you what to do, but with such interesting story..The moment i read this, i said ""please god, just lemme be the only one whoever read this book.."" hehehe"
