,user,review
2011,Sydney Murphy,"I didnt like this book very much at all. I felt that Holden was a fake perso, and i didnt like his coockyness. He was selfcentered and fake when he would call others phonies. The ending made me upset because i thought there would be a drastict ending but that didn't catch my attention. The Catcher in the Rye was not my taste, and it had a negative vibe to be and i didnt connect well with it. "
2012,Deeksha Kapoor,I think this is one book I must re-read because I seem to have missed out on whatever everyone else goes on and on about. Probably I read it too early in life.. but at this point one star is all Ill give it.
2013,Jeremiah Lowry,"Holden is a complete train wreck.He drinkls, swears like a sailor and doesn't really live up to his potential. And he has an excuse for it, I suppose. Even when i learned that, I still couldn't say i liked Holden."
2014,Aldebree,"I HATED this book in high school. Holden Caulfield got on my last nerve. I know some people love it and it's a classic, but it was not my cup of tea."
2015,C,"I may be the only person in the world, but I did NOT like this book. It was twisted and depressing and I could not stand Holden."
2016,V1ct0r1a,Ugh! Whine whine whine... That is all the book one of the worst books ever! I would've burned it except I was forced to finish for a school essay. Do yourself a favor and don't even look at this book!
2017,Caitlinyee,"I read this book numerous times, for school and leisure. Based on the majority of hearsay that Catcher is a good book...it has to be one of the most I despise. Phony, phony, phony."
2018,Paula,"stream of conscious novel that was too introspective and random for my liking - which is what it was meant to be like, but I prefer a plot with more than one character who is so far up his own rear end he disappears"
2019,Foxhound15,The worst book I've ever read.
2020,Sara Wise,"I finally finished this book after trying countless times before to get through. It was annoying to me that, in my opinion, this was a non story. I guess I'm just not young or angst enough to understand the point. "
2021,Juli,"I didn't like this book in the least and am amazed at its ""classic"" status. Holden Caulfield is a nauseating little puke and I don't want to know anyone who can relate to him. I went on to read Franny & Zooey, which I found completely pointless. Why, for God's sake, is Salinger considered such an important writer?"
2022,David Hewitt,"Worst, Book, Ever.For reals. I read this short ""book"" twice and wrote a couple of papers on it, even comparing it unfavorably to Little Women. I hated Little Women and I would still rate it higher than J.D. Salinger's crap-fest.My reasoning for such a poor rating is simple: Catcher in the Rye has no beginning, middle, or end. Instead of a story it is a clumsy glimpse into the worthless life of the apathetic main character Holden Caulfield who leaves no mark and accomplishes nothing of value.I can't believe it when anyone says that they sympathize with Caulfield. That he ""speaks the things which they can't"". Every time I hear someone gushing about Catcher in the Rye and it's nonsensical ramblings a little part of me dies. Every time someone finishes this book and puts it down thoughtfully, tilting their head in mock understanding as they furrow their childish brows, Satan laughs and high fives J.D. Salinger amidst Hell's furious flames.When Catcher in the Rye is read aloud backwards from finish to start, it opens up an extra-dimensional portal where Lovecraftian horrors spew endlessly into our peaceful world. When it's read aloud forwards from start to finish, people fall asleep from boredom.Your evil twin loves Catcher in the Rye and twirls his or her's nefarious pencil thin mustache while reading it. They laugh their evil doppleganger laugh while thinking of evil ways to ruin your life thanks to J.D. Salinger.In his early days, Salinger pulled a thorn out of a witch's foot who granted him a wish, which was to write the great American novel. Unfortunately, the witch's foul magicks were encapsulated in the book, Catcher in the Rye and Salinger hung himself in shame immediately after it's publishing.I could literally go on and on for days like this. This book is awful and if you like it you're a putz.I'm sorry... it's just... I'm sorry."
2023,Bryan Ewert,"I don't get what all the fuss is about.This story reads like a school essay written by a 17-year-old who suffers from attention deficit disorder. Disjointed writing, clumsy dialog, and barely fleshed out characters.I grant it a star because it ends well. In fact, I rather enjoyed the penultimate chapter. As for the rest, I found it mostly just depressing."
2024,Yancy Coreas,"I did NOT like this book at all. Holden was always talking about how people was fake and whatever but the really phonie was him.He was very immature, and try to show people that he was very ""mature"" drinking alcohol and smoking."
2025,PJ,i didn't really like it and don't see why it's considered important.
2026,Deirdre White,"I had heard good things about this novel before I read it, and so I was quite looking forward to beginning, but sadly once I did I was sourly disappointed. I read this for my AP Language class, and had that not been the case then I never would have finished the book, in fact I would likely have stopped reading after a chapter or two.  The main character Holden Caulfield is an incredibly difficult person to like, he is hypocritical, whiny, and all around unpleasant. Any social critiques the author was attempting to make through this character were over shadowed by my complete and utter hatred for Holden, and any meaning I was able to dig out from his character was diluted and cliched. He certainly was provided traits which help to explain his miserable personality, the death of his brother and what seems to be some serious mental health issues, however I fail to feel any kind of empathy for him due to it, as he makes no effort to help himself, rather choosing to wallow in his hatred of others. So yes, his loss does help to explain his unpleasant personality, but many people have, and will, suffer loss but that is no excuse for acting cruelly to others. No one sees the mothers of dead soldiers going around stealing candy from babies, rather they often raise money in the names of their children, or else honor their memory in peaceful, kind ways. Holden could have made an effort to move past Allies death, he may never truly be capable of completely moving on, but he could have at least tried. He never tried. He was passive in his misery. The story was also lacking in plot; yes there was one, but just enough to give something to do. the ending was anticlimactic, and the story felt as though the author felt just as lost writing it as his main character felt living it. The author's perverted tendencies also appear in the book from time to time when relationships come up. Almost all interactions between men and women of a romantic variety end in some kind of abusive advance or another, trending into territory which could very easily be interpreted as rape at times. I also had issue with the encounter between Holden and his old English teacher petting his head, as Salinger writes of his character having experienced similar situations before and his dislike of them, of perverts, and yet the author himself is more then capable of playing the role of Mr. Anotlini. All-in-all, the only thing I gained from this book was knowledge of a bit of 1950s gay slang, as well as a large waste of my time. edit** The author also has no concept of show more, tell less. "
2027,Hi I'm Bob,"I'm not sure what to think of this novel. I was a bit underwhelmed in light of the incredible acclaim surrounding The Catcher in the Rye. My expectations worked against my ability to simply enjoy what I was reading, and the narrator of the story did not much aid this. Frankly, for most of the book Holder just seemed such a cynical, whiny, and privileged little brat that I was unable to sympathize with him. However, as one might expect of a coming-of-age novel, Holder eventually shows signs of emotional growth after (view spoiler)[a conversation with a former teacher and a few encounters with his kid sister, (hide spoiler)] making him a more tollerable protagonist. The subtlety with which Salinger shows the different facets of his protagonist's personality and the nuggets of philosophical gold hidden in Holder's defining moments make the book worth reading. I just wish it weren't told from the perspective of such a pessimistic little sissy. Perhaps I should have read this in my teen years, in order to properly appreciate it. Overall it was ok; it had its moments of entertainment and profundity with a chuckle here and there. I'll re-read it eventually and probably enjoy it more with lowered expectations."
2028,Markus Jevring,"""One of the classics"", of course I had to read it. This book was so bad I didn't even finish. I simply could not stand the fact that the author wrote like he was a 16-year-old who's full of himself. I've heard it said that this was intentional, but it just came across as incredibly bad writing. This is a horrible piece of shit, and you should avoid it at all costs."
2029,John Soleimanian,"Some whiny teenager complains about everything and has half-assed opinions, and blows everything out of proportion. But, there are a couple of swear words in there."
2030,Dinah,"Did not enjoy this book. I expected a lot more out of it. not the rambling of a depressed teenage boy. I barely made it through. The first 3/4 was annoying, but the last bit was OK and I started to like Holden a bit."
2031,Brianne Kreppein,I was never an angsty enough teen to enjoy this.
2032,Race,Almost painful to read. Shows flashes of brilliance but it's not sufficient to sustain interest or engage or concentrate on. It took me half a mth to finish 190++ pages
2033,Offauna,"I just don't understand what people see in this book. Holden Holden Holden first he's a pathological liar, next he's annoying as hell, he says he'll do something then never do it claiming he's not in the ""mood"", next he's a mean person he's always calling someone ugly. Then he's literally as phony as all those people he complains about he's also the type of guy who's never satisfied with anything it's either too good or not good, nothing's ever good enough for him. Then he's also repetitive, I feel like I'm listening to my mother when she says things over and over again I'm like I heard you the first second and third time you said it. He also exaggerates things. Holden is just a miserable person and I can't count the amount of times I rolled my eyes at this book. Oh and I kept waiting for the climax of this book, where the hell was it? The way my prof described it death, he gets beat up and sex. I'm like his brother died that was sad but getting beat up he brought that upon himself if he wasn't stupid and stopped taunting people when they told him they were going to beat him up it wouldn't have happened. And sex what sex he didn't have any. Holden is just a little boy who likes to complain about the world and not do anything, I just wanted him to shut the fuck up. I thought I hated books before but the more I think about this book the angrier I get. "
2034,Scott Sapp,"Overrated.. and based on a whiny teen who can't deal with his privileged life. I know there's underlining morality, but didn't care and didn't like it...Just me"
2035,Maggie,Read it 3 or 4 times over the years and I just can't wrap my head around it. Don't enjoy the writing style or the story line.
2036,Paul Bryant,"Paul wrote: ""if you can't emotionally one-star on Goodreads, then where can you?""Right! I have put up emotional reviews (it's 2-star, BTW)for both this book and The Great Gatsby. I am currently on the lookout for other classics I can one-star."
2037,abbylee Oqueli,"I know this is a classic and loved by many, but it was just way too dark, cynical, and slow for me. I kept waiting for something to happen, and was sorely disappointed when I read the last two pages, only to be told that there was no more to the story because Holden didn't feel like telling anymore of it. I was left with more questions than answers, was frustrated by the plotless nature of the piece, and had a hard time buying into a main character that I didn't find very likable."
2038,Ivy,"I can recall reading this as a required assignment in high school. At the time, I had almost no connection to the main character and found it overly sentimental and broody."
2039,Emily Curtice,"WHY IS THIS BOOK A CLASSIC?!?!? Really the main character just rambles on and on and on! 1 paragraph can be up to 2 pages! It really had no meaning and I hated it. I really don't get why people rave over it so much. I felt like I was reading someone's random, crazy, jumbled up thoughts. And not in a good/interesting way. BORING. "
2040,Judith Wrinkle,"Though a classic, I guess I just didn't get it. I felt it was a harbinger of things to come and sadly..........true......."
2041,Tari,"This book much not worth my time and I didn't want to read, but I wasn't given a choice in high school. I didn't appreciate the bad language, sexual content, or drug/alcohol content that was in this book. All the above was about a teenage boy at boarding school."
2042,César,"No entiendo porque este libro es famoso. Historia floja, al igual que su estilo narrativo. Me recordó muchísimo a Manolito Gafotas, solo que a la americana."
2043,Chriss,"277 pages of a lazy guy whining that the world is a bad place. Had to read it for high school. Wouldn't have otherwise. There are better books with the same theme. Not sure why this one has such a cherished place in literature. Different strokes for different folks, I suppose."
2044,Alexa M,"It's well-written, but it bored me half to death. I was expecting something worthwhile to happen and it just ends being this kid who complains about everything. No wonder there's no summary on the back of the book. Ha!"
2045,Hep,i hate this book so fkn much. 
2046,Rachelccameron,"Now I can say I have read this book start to finish and I can officially give it the one star it deserves.My god, what a stupid book. Holden is irritating and difficult to relate to. He is stupid and the way he explains and then re-explains things is very annoying. The style is old- fashioned and not well done. The fact that students still have to read this book in schools is ridiculous. I don't know how this can be considered a crowning achievement in modern literature.If ever I would participate in a book burning, this would be the one I would chuck in the fire."
2047,Becky Smith,Pretentious terrible garbage
2048,Camila Romero,"I've started this book about twenty times, because it's a classical and you have to read it.I. cannot. finish. it.I find the main character so annoying and the writing drives me crazy. I've come to peace that I'll never finish it."
2049,Hpitcher,"This book has ruined all sayings like ""____ as hell."" Seriously! I read a book the other day and someone said ""scared as hell"" and all i could do was hear Holden Caulfields voice in my head. The saying would be completely normal in a book if I hadn't just read this one because when you hear the saying every second sentence it starts to get to you. I hated this book so very much. The main character was a terrible person who seriously needed to shut up because no one cares that he thinks every single person in the world is a PHONY! He has to stop being such a creaking hypocrite because he is worse than every other character in the entire novel. It really annoyed me. Or should I say it annoyed the hell out of me, it really did."
2050,Lot,"Were books appropriate media for drinking games, this one would be amazing. Take a shot every time something is confirmed for a second time (e.g., 'She really did.' 'I really didn't.' 'I swear I did.' 'I really was.'). Bonus points if you finish the book without dying.I personally didn't like this book much. It's an easy read and some parts got me chuckling, but I'm the kinda gal that wants a story to build up to something. A conclusion, or a giant plot-twist, a life-lesson, something, anything. The Catcher in the Rye is more of a recording of a few days, and the memories those days have brought. Hardly any character that is introduced brings any value to the story. It could very well be that I just stupidly missed a symbolical point of the book, but until I am pointed out to one, I'm gonna have to stick with only two stars."
2051,Alissa McGowan,"I know I'm in the minority, but I really hate The Catcher in the Rye. Holden Caulfield is the most annoying narrator I have ever had the displeasure to encounter, and I spent the entire novel hoping he would go ahead and kill himself already so he would shut up and stop whining. "
2052,Fatma,"I tried liking this book, I really did, but Holden (the main character) was way too irritating to handle (swears and lies way too much). He hated everyone and everything around him, which made me hate him and the book.The writing was crap. There, I said it. I'm sorry, but it's too repetitive! I wanted to get this book over with from the first chapter. I was hoping an interesting twist would pop up...... but nope! Nothing.This book fails on so many levels. A waste of my time. A waste of paper. A waste of ink."
2053,Lily,"No me voy a poner a explicar lo poco que me ha gustado este libro y todo lo que me ha decepcionado.Holden es el peor personaje del que he leído. Si lo suyo es el paso de la adolescencia a la edad adulta, yo no he sido adolescente y si este es un clásico moderno de prácticamente obligada lectura no entiendo quién lo catalogó de esa manera, porque creo que tengo recorrido literario suficiente como para saber que esto merece ser quemado en la hoguera"
2054,Amy O'tinger,"I've made it a point to go back and read the classics. So I got my hands on a copy of Catcher in the Rye. It was so well-recommended, I thought I was in for something great. But I was sorely disappointed. I found the main character to be distasteful and I cared not a bit at all what happened to him or why this book is a classic. It has been a few years now since I read it, and I'm still trying to figure out why anyone cares at all about this book."
2055,Leena,"Released in 1951, I see why this would have been controversial. The language was quite surprising and raw (read sweary) specially from a 16 year old protagonist. Ideally should be read before you hit your mid 20s or you'll feel compelled to slap young Holden Caulfield every 5 minutes for his poor choices."
2056,Marita ,Bad language of a teenage boy. I could not relate even if I had some sympaty for the boys experiances. Hard to believe it was written 1945 seemed quite current.
2057,Pokeyann,"This was the worst book I've ever read. Maybe when it came out many a decade ago it was most likely very shocking and all sorts of crazy. But I think this book is just plain crazy. I suffered through the whole thing just to say that I've read this ridiculous classic. I will never understand why it's a classic. If the editors don't care enough to even correct numerous errors, why in the world are we all reading it?! And whoever thought this should be a read for high schoolers is a few screws loose."
2058,Louise,I have no idea why this book is so highly regarded. I sat down and read it one afternoon. I kept on reading doggedly to the end expecting something but was mistaken. A dirge of a book following the inner monologue of a tedious and dull boy. Dreadful. What a waste of my valuable reading time.
2059,Jimmit Shah,"One of the things that I enjoyed most after reading this book is reading the reviews about the book. I have not had so much going through people’s comments about a book for any other book till now. Some of it was really hilarious. There are people who consider it trash and an epic waste of their time and there are people who can’t seem to stop praising it. I am more inclined to side with the former set.Here’s what is good about the book: Teenage despondency, hating adult world and the deep seated urge to be a child or be back playing with children. The author portrays these really well. The not-so-good bits: The slang...it’s edgy – makes you want to throw away the book. The story – good in bits and pieces but it is all over the place. There are so many points in the story where I want to shout out “Digression!”. The inconsistency – the language of Holden changes from the first half to the second half – in first half he repeats the words ‘goddamn’ or ‘phony’ or ‘moron’ so many times while in the second half even under duress he doesn’t mention those words often enough (don’t get me wrong here- it was relief not reading those words again and again but the lack of consistency is a bit jarring) . Main flaw: the character – The protagonist doesn’t have any depth at all. He is a typical teenage shallow kid with high flung opinions about everything. In a book I like to see character development or some small change in the character. There is nothing about Holden that changes. Overall the story/language/book leaves me miffed. I guess I am a decade too late in reading the book. It is a book for teenagers at best. "
2060,Aletha Hickey,"I re-read this thinking I would realize why it was required reading in high school. It was a sad story, primarily because the teenage boy was chronically depressed and cussed his way through the book. I'm glad teenagers aren't required to read this now."
2061,Meera,"Something really annoyed me about this book. Not sure what. Apparently its strength lies in its ability to portray young people relatably and understandably but I found the narrator (Holden) to be very hypocritical and unrelatable. He gave off the ""special snowflake"" vibe, as if because he was not like most guys he was so much better than them. So a lot of the novel was just his rants about how stupid random things were. Which I guess may make sense for something from a teenager's perspective but grew very tiring after a while, and even started to feel a little immature. He would either call somebody ""phony"" or say he liked them for their honest qualities. I really didn’t like him as a character. It was almost as if he was trying too hard to be universal— as if because he was bad at everything everyone must be able to relate to at least something in his character. I like characters who I can admire for at least something- for overcoming adversity, for their ability to love something, for anything at all, but Holden just sort of gives up on everything. As the reader learns more and more about how apathetic Holden is and how little he cares about most things the draw of the novel disintegrates a little. There's no reason to keep reading other than mild curiosity about what happens next. The ending didn't feel very thought out either, and he didn't seem to overcome any of his problems. It felt like a filler. The only thing that Salinger explains well is perhaps the misguided anger that many teenagers feel. However even that is portrayed mediocrely- all Salinger does is explain that it’s there. Not what to do with it, or how to get through it, just that it’s there. I read another Goodreads review that called reactions to this book very polar and I think that holds true. Maybe I just fell on the wrong side of the spectrum. "
2062,Sandra,"Just too strange without any real purpose or explanation of his behavior. Is this peering into the personality of Salinger himself? I remember the day he died. A mom was here for playgroup who worked for Salinger's ""romance interest"". I knew before the general public knew of his passing. What a strange, strange man..."
2063,Delaney Butterfield,"I don't get this book. I don't understand how people can be so amazed by ""Salinger's masterpiece."" I mean, what is so outstanding about this book? Is it because Holden Caulfield is just too admirable and inspirational, being a whiny rich kid who flunked out of high school? Is it because of the wonderful storyline? Because I don't understand what's so great about a kid whining about his family and wandering the city after he got kicked out of yet another boarding school. Salinger's writing style isn't even that great. It was basic and not extraordinary. I liked all the characters except Holden. The rest of them were actually interesting and I wanted more of them. But Holden drove me crazy. As I mentioned earlier, all he did was whine about how his life sucked because he flunked out of yet another school, and he tried to show off how rich he was and he just drove me crazy. I didn't want to hate this book as much as I do, but I do an I understand that ""hate"" is a strong word, but I just really don't understand the hype and the praise for this book as it is just about an over privileged whiny rich kid. "
2064,Elisabeth Cohen,"I read this b/c I was trying to read every classic book from a list- I didn't enjoy the narrators horrible attitude. He was a big jerk.... I guess its on all of those lists b/c its writing style and ""voice"" were so unique."
2065,Lynda,"It is a classic but the main character is a turd and just needs to grow up. Reading when you are a teen, it seems great. But now as an adult, it just annoyed me. "
2066,Brett Pierce,"Had to read at school, and found myself stuck inside the brain of some idiot and screaming inside my own mind to escape. You know those mad scientist's contraptions where you put on the skull cap and swap brains with a monkey? That is this book. The ducks and the ice. He was going on about ducks and ice, I think that may have even been the highlight and this sentiment hasn't really added anything of value to my life. "
2067,Sharifah,"I think those who could not relate to the main character will find this book to be overrated. It was such a long and draggy storyline - half of the book was only about the first two days! The whole concept of the book was about the main character; he tells us directly ALL his stories and thoughts. I extremely find it annoying how he EASILY gets distracted. Most of the time it was so boring that I had to skip a whole page of him babbling before he gets back to talking what he really wants to convey. Holden Caulfield. Sometimes I enjoy his sense of humour. I find it amusing how he constantly repeat these words throughout the book: phony, helluva, Chrissake, old Stradlater, killed me, for God's sake, drives me crazy. Holden was quite setimental too - the part when he hung the prostitute's outfit and when he thought about the nuns collecting charity. Simple things can make him depressed such as seeing a wet bench at the park. J.D Salinger did not use any fancy words in the book so it was easy to understand. I did enjoy the first quarter of the book and that was before he got kicked out of school. After that, there was not much going on - no plot at all. Overall, my expectations were high before I started reading it and yes, I am quite dissapointed with its ending"
2068,Sarah Hillgrove,"I actually only made it about halfway through this book before I got fed up and put it away. There's just way too much cursing for me to ignore. It appears in almost every sentence in the beginning, then kind of mellows out but it never goes away entirely. I guess if you're not bothered by that sort of thing you'd probably enjoy this book, but I couldn't get past it- it was just too distracting and irritating."
2069,Emilee,"Am I the only one who sees the irony in that Holden hates the so-called ""phonies"", and yet he is the biggest phony himself? Normally, I appreciate irony and satire when it's used to comment on the state of our society, but in this case, I think it was unintentional and misused, at best. At it's best, Catcher is the story of a typical teenager who can't appreciate how good of a hand life has dealt him. Also, so much for being a unique voice to a certain age group or generation - go read Perks of Being a Wallflower and try to tell me that Charlie isn't Holden reincarnated into the early '90s. Sorry, hipsters, I'm sitting out on this one."
2070,Chandra,This is a fantastic book if you want to be stuck in a 16 year old boys head for a day and a half. I've heard this is supposed to be a classic..... apparently I have terrible taste.
2071,Sarah Steele,"I really wanted to like it, but all it was was whining. I have hated very few books in my lifetime, and this is one of them."
2072,Alisa,"I read this in high school and hated it, but thought I'd give it another try. Still hate it. I actually didn't even finish. I just don't like the style of the writing. It's distracting. "
2073,Tiaan van der Merwe,"Catcher fails across the board. Crunmy characters, unbelievable situations, terrible storytelling, no subtlety."
2074,Ana,"I know its a classic and all but I simply didn't like itHe's a whinny brat. Okay, so he's got issues. Don't we all? Common'!"
2075,Jillian,"I know this is considered a classic, but I found the constant, dizzying moving about through the main character's mind and the persistent use of God's name in vain to be a sincere turnoff. "
2076,Ann,A tedious read of the unravelling mind of teenager Holden Caulfield. It is rambling and repetitive and truly boring. 
2077,Angela Smith,I may have missed something in this book. It's probably a bad sign when you hope that the main character in the book dies. 
2078,Hanaa,wow! all that book learnin you mentioned sure make you sound smart. I dont really care about your academics. and its fine if you dont care for the book. I was just mentioning the unreliable narrator for those who did not realize it. a clockwork orange is an incredible book though. one of my favorites.
2079,Rally,"Having been forced to read this book in High School, I only remember how much I hated it. I felt that the protagonist was the most annoying, obnoxious character I had ever had to endure. Perhaps one day I will read this again, and see if I feel differently about it."
2080,Angelmira,"iam so glad i got through this book. like i can't even tell you how much i wanted this book to be over. i didn't like the main character, Holden. i think he was a pathological liar and unstable piece of shit. but at the same time, maybe it's because i'm over thirty years old and he was only seventeen.what is really fascinating to me is, Mr. Salinger wrote this book in 1945. and no one would knew. the book was very ""up to date"" to me. and i was very impressed by this. "
2081,Michael Matthews,"I am at a loss as to the popularity of this book. Don't like first person POV to begin with and then found the story pointless. The main character was an idiot and had a simpleton's view of the world-- which quickly answered the unasked question why unremarkable people are rarely the subject of books or movies.Salinger does an incredible job of portraying the character's perspective and it feels like you're reading his personal thoughts, but it was not an entertaining experience."
2082,Shona,"This book was utter crap. I have had it on my ""to read"" list for ages and finally thought I would go ahead and read it at last. I expected great things but was sorely disappointed when I?started to read this. Each time I picked it up I thought maybe if I give it a few more pages it will improve but again I was let down.Did I miss the exciting parts? The clinching few paragraphs? or was this just a waste of paper."
2083,Lucila Del Rosario,We read this book in our 11th grade English class and it was very bland to me. The whole book was told from a pessimistic perspective. 
2084,Olivia Alaimo,"The Catcher in the Rye was the worst book I have ever read. I think that it was a really boring book, that was hard to read. I would not recommend this book to anyone who likes to read because it’s boring. 	This book is bad because, it is hard to understand in the beginning and I feel like it doesn’t have a point to the book. But I think schools teach this book and have kids read them because, it’s talking about teenagers and how he was trying to find himself.I would connect this book to Animal Farm, we read freshman year. I would connect this because it’s boring also but has a good message to the book if you actually read it. "
2085,Draven,"I know it's a classic but it left me apathetic. It's not the fault so much of the writing as I truly think this is a book better understood by men. To use a cliche, ""it really is a guy thing""."
2086,P.Sannie,"Like many Americans, I had to read this in high school. I had high expectations because everyone I knew who had read it said it was a great coming-of-age novel. After the first chapter, I was beyond disappointed. I didn't even get past the second chapter. Why? Because Holden Caulfield is a selfish, spoiled, first-class a-hole. I don't recall the exact details since I read this so long ago (or what I read was so long ago), but I just remember not being able to deal with his whining and complaining about everything. He badmouths literally everything in his life, yet, he does nothing to change it. The character is so completely negative that I read the last chapter to see if anything had changed and nope, nothing did. He was still the same person he was in the beginning. I really couldn't get through the book.In fact, I actually wrote a paper about why I didn't finish the book. My English teacher was shocked that I did because he had never gotten anything like that before. However, it was pretty much about how after the first chapter I couldn't read any further. But that pretty much sums up my feeling towards this book."
2087,Aunbrey Parker,"Je n'ai jamais réussi à entrer dans l'histoire. Je n'ai jamais réussi à accrocher au style d'écriture de l'auteur. Je n'ai jamais réussi à apprécier le personnage principal. Le seul mot qui me vient à l'esprit pour décrire cette lecture et l'atmosphère générale du livre : « Insupportable ».Holden est imbuvable. Je n'ai jamais vu un personnage aussi mécontent. Il n'est satisfait de rien, il n'aime rien, ni personne, il est immature au possible, vulgaire et complètement inconscient.Il est impossible, voir inenvisageable de compatir avec lui, de comprendre ce qu'il vit. C'est le genre de personnage, tête à claques par excellence et difficile à aimer ou même à essayer de comprendre (selon mes critères).Le style d'écriture de l'auteur est dur à suivre, contradictoire d'une phrase à l'autre. Lorsque je lisais le cheminement des pensées de Holden, j'avais l'impression d'avoir un gamin hyperactif en face de moi, qui ne tient pas en place, qui fait des commentaires sur tout et n'importe quoi, même quand il devrait s'abstenir. Il change d'avis d'un paragraphe à l'autre, c'est épuisant. Il n'aime pas tel personnage ou n'a pas envie de parler de telle personne, il en parle quand même. Je ne comprends pas sa logique. De plus, l'auteur a opté pour un style de narration oral. On lit des tournures de phrase qui ne se disent qu'à l'oral, on retrouve des tics de langage typiques d'une expression orale, les « hein » ou « tu vois » que Holden n'hésite pas à placer dans chacune de ses phrases. Je ne sais pas si ce procédé a été utilisé pour permettre au lecteur de s'identifier plus facilement au personnage, de rentrer plus facilement dans sa tête, mais dans mon cas, ça a échoué lamentablement.Je peux bien comprendre que ça illustre l'adolescence d'un jeune homme qui n'a pas encore trouvé sa place dans le monde, qui ne sait pas ce qu'il veut faire, qui se sent mal dans sa peau mais tout de même, son côté capricieux et « je veux me la jouer cool » est épouvantable.Conclusion, une lecture que je suis bien contente d'avoir terminé pour passer à autre chose de beaucoup plus intéressant et moins frustrant pour l'esprit ! "
2088,Laura,"I didn't even finish it- got about 100 pages into it and got so sick of Holden Caulfield that I abandoned it, which is very unusual for me. "
2089,Becky,"I hate this book. From start to finish I couldn't find anything redeeming about this ""classic."" Maybe I am too old to identify with Holden, or maybe I don't have enough sympathy for what he is going though...either way, I just couldn't stand it. I am happy to strike another ""must read"" book off my list. "
2090,Megan Tristao,"Honestly, I'd love to give this book 2.5 stars, but that's not an option, so I'll be generous and round up to three. Things I liked: Sometimes Holden made brilliant observations, like when he talked about people who WANT to go to the movies. J.D. Salinger also did a great job getting into Holden's head and having a consistent style of narration. Things I disliked: The style of narration. I know it was supposed to be Holden's stream of consciousness, but I got annoyed when he would repeat thoughts in the same quote. I also didn't feel satisfied at the end of the book; I didn't feel like anything was resolved or that there had been a distinct plot. I'm sure Salinger didn't intend there to be, but it left me feeling incomplete. Hence, a solid middle-of-the-road rating."
2091,Fatima kiyan,من زیاد از این کتاب خوشم نیومد و کارهای هولدن برام عجیب بود و اذیتم میکرد
2092,Beau,"junk. lot's of pointless language. the story rambled. i liked a couple of parts, but overall most of the book was a waste of time.i loved the way the opening page was written. caufield starts off saying the reader probably wants some background on the main character, but he's doesn't feel like going into it. very original opening that made me laugh. i also enjoyed it when one of caufield's classmates farts in the middle of a talk by ossenburger (a school donor who is full of himself). i couldn't stop laughing. caufield couldn't stand the guy. i've felt much the same way when i'm around someone thinks highly of themselves.i didn't like caufield's feelings on the disciples of Jesus Christ. and the scene with mr. antolini was nauseating. caufield's reaction was perfect though. you could feel the sickness in his stomach. the tempo of the book picked up really fast at that point making you feel caufield's sense of helplessness and desire to escape.don't waste your time though."
2093,Hunter,"I have a B.A. and an M.A. in English literature and I had never been assigned to read this book. I figured I'd give it a go since it's such a cultural touchstone, and boy was I disappointed. There was nothing to like here. Boring characters, no plot, and I wanted to stab Holden in the eye for being so annoying. Maybe if I'd read this as a teenager I'd appreciate the angst more, but now I just find it tiring."
2094,Kerrie,"I did not like this book what-so-ever.It's not often I read a book where I can barely think of ONE good, interesting part.I spent most of the book wishing I could strangle the main character, who was unbelievably and painfully repetitive and dull.I was told that this book was ""relatable"" for teens, I'm a 15 year old girl but I couldn't relate to it in any way. The only thing I liked about and understood in the book was Holden's love for his sister. Besides that? It sucked, there was no climax at ALL and the main character made me want to go pull my hair out."
2095,Jacqueline Smith,overrated. To put it simply a easy comparison would be if you were to read a book about a young youth growing up in the ghetto written by a middle aged white women in the mid west. I wanted to throw this book in traffic when I was finished with it. I can't understand why this is considered a great classic.
2096,Christy,"Bratty child complains, curses, whines, and generally acts like a juvenile delinquent. What, please, is so wonderful about this classic?"
2097,Marcus,"This is a book that everyone believes that they should read, and as has happened too often in my life, I have found that one should only read the books that are written for oneself. And, indeed, this weak, thin novel has nothing to say to me. I cannot imagine why people like this book; I can only conjecture that if one reads it as a teenager it has more power, owing perhaps to the reader being the same age as the protagonist. "
