,user,review
1828,Kathleen,Wonderful debut novel. A thriller maybe even better than Gone Girl!
1829,Katherine,"I couldn't put this book down. I read it in two days, and started it over again as soon as I finished it."
1830,Kory,"OMG. I wasn't sure that I'd like this book because I haven't read a psychological thriller in a long time. At first it seemed mundane, yet I was only a handful of pages in... And then? Then the story shifted to another character's POV and I could see everything from that person's perspective. And then it shifted yet again, giving me glimpses into the lives of a variety of characters so that little by little I was allowed clues as to what was happening. This is a story of deception, the lies we tell ourselves and others, the way lines get blurred by emotions or alcohol, skeletons hidden in the closet, and the secrets that we keep. It's a story about how things aren't always what they seem, and Hawkins had me turning pages to find out who was up to what. The greatest part? Each time I decided I knew exactly what was going on, Hawkins led me down another path to make me question if what I believed was happening was the truth. This is a must-read book that will make you want to call in sick just so you can finish it! (Please note that I didn't use a sick day, but I read through lunch breaks and at every spare moment I had, desperate to discover the truth behind everything that happened to the girl on the train, and desperate to know who was going to survive the madness.)"
1831,Sim Carter,"I learned about the new best seller everybody's calling the new Gone Girl a few weeks back. After reading the freebie sample of Paula Hawkins The Girl on the Train on my Nook, I really wanted to get my hands on an actual hard copy of the page turner, so I could, you know, turn the pages. But the book was just published January 13th so it's still in hardback and at $23 has been flying off the shelves, selling like hotcakes, number one with a bullet on the New York Times Bestseller List, so I decided to download it to my Nook for just under ten bucks instead. I tore through it; it's hard not to, it's so nail-bitingly good. I wish I had the actual book though, speeding train on the cover and all, hanging around and cluttering up my bedside table to remind me, write it up, write it up, write it up.Here I am, finally getting around to it. The thing is, it's hard to write this one up; I don't want to ruin a second of the pleasure of your reading it, your nail chewing at the discoveries story moves forward and reveals itself. I always have this trouble with mysteries; not quite knowing what to say and what to keep back.Let's see, I can safely say it's about a 'girl' (why are we still calling women 'girls'?) who takes the train to and from London everyday, and who sees something from the train window. I can say the book was optioned by DreamWorks almost a year ago, long before its 2015 publication date, for producer Marc Platt to make into a film. I can say that he's already hired a screenwriter to work on the screenplay adaptation: Erin Cressida Wilson. I was hoping with a middle name like ""Cressida"" she'd be British because I think a writer with a British sensibility is less likely to say they can switch it to the Long Island Rail Road and have Rachel, the main character, taking the train to Manhattan from Long Island and back every day. Er, no thanks! Sadly, she's an American but both her parents were English teachers so hopefully she's got that built-in love and respect for the written word. Even when the written word isn't exactly Shakespeare, because while it's not literature with a capital L, it's very, very good, and as scary and unstoppable as a speeding train. You may have heard The Girl on the Train is a story with a marital problem or two, along with an 'unreliable' narrator. In truth, we have three narrators, Rachel, Megan and Anna. Reliable? Unreliable? That all depends on your point of view. And point of view is definitely much of the fun of this book.First, Rachel. She is the girl in The Girl on the Train, an alcoholic divorcee who takes the train into the city everyday, mesmerized by the small strip of homes that back the train tracks as she passes. As an old realtor like me can tell you, property that backs the train tracks looks a whole lot more desirable from the train, than it does from the backyard of those homes, the train whistle sounding day in, day out. Still, Rachel romanticizes the view from the train, and can't take her eyes off one attractive looking couple who spend a fair amount of time on their deck.""They are a perfect,golden couple. He is dark-haired and well built, strong, protective, kind. He has a great laugh. She is one of those tiny bird-women, a beauty, pale-skinned with blond hair cropped short. She has the bone structure to carry that kind of thing off, sharp cheekbones dappled with a sprinkling of freckles, a fine jaw."" p. 11Rachel, lonely and self-loathing, even fantasizes about the male member of the golden couple —""I can imagine the feel of his hands, the weight of them, reassuring and protective. Sometimes I catch myself trying to remember the last time I had meaningful physical contact with another person, just a hug or a heartfelt squeeze of my hand, and my heart twitches.""Reliable/Unreliable? She's an alcoholic, hiding her drinking, constantly going off and on the wagon. She was as frustrating to me as a couple of alcoholics I've known in my own life, making futile promises they're not ready to keep. How can you take anything they seriously? Does she invent, misremember? It really is difficult to take her point of view at face value. Unreliable at best, I still found myself rooting for her, wanting to shake her, stop her from doing what I could see she was about to do.Megan, the perfect blonde woman Rachel sees from the train is not exactly the woman Rachel imagines her to be. Not beneath the surface. The Megan we meet, one year earlier, is much less satisfied with the life she's living than Rachel imagines. In fact they're not all that different. Megan indulges in fantasy and wishful thinking too, pretending she's living in a pretty house in the Cinque Terre—which must also rattle as the train whistles past—and not here in this suburban strip of homes. She's married yes, but she's adrift, unemployed, unsatisfied—she is, in fact, seeing a shrink.""My days feel empty now I don't have the gallery to go to any longer. I really miss it. I miss talking to the artists. I even miss dealing with all those tedious yummy mummies who used to drop by, Starbucks in hand, to gawk at the pictures, telling their friends that little Jessie did better pictures than that in nursery school.""p. 23Lastly there is Anna who we hear a lot about from both Rachel and Megan, but don't hear anything from until we're a third of the way through the novel. Anna used to be a real estate agent (me too!) but now she's a seemingly happily married stay-at-home mother to an adorable baby girl. She lives in the same strip of homes back the tracks.""On days like today, with the sun shining, when you walk down our little street—tree-lined and tidy, not quite a cu-de-sac, but with the same sense of community—it could be perfect. Its pavements are busy with mothers just like me, with dogs on leads and toddlers on scooters. It could be ideal. It could be, if you weren't able to hear the screeching brakes of the trains.""p. 100Three women, all about the same age—late twenties, early thirties—living (trapped?) in suburbia. Three intersecting stories and it all begins with Rachel. When Rachel sees what she sees from the train window, we follow her muddied thinking, her cloudy vision to find out the truth. I couldn't stop reading, it was like a magnet just kept me attached to the page, pulling me along and along. I'm not going to tell you any more. It really is too good of a read.I'm already thinking about the casting.Rachel, the drinker, once a dark haired beauty is called 'fat', bloated from drink and her depressive personality. I doubt she's fat in any truly obese way, but she sees herself that way. She's probably 10 or possibly 20 pounds overweight, out of control and unhappy. Someone like Martine McCutcheon who played Natalie in Love Actually, except not as ebullient and comfortable in her own skin!Megan and Anna are both pretty, petite blondes. Carey Mulligan, Joanne Froggat, Emilia Clarke come to mind.Joanne Froggatt (Downton Abbey) seen here as Lexie in The Secret BBC television seriesCarey Mulligan in DriveAs for the menRachel tells us that Megan's husband is""handsome in a British film star kind of way, not a Depp or a Pitt, but a Firth, or a Jason Isaacs.""Thanks for doing the work for us Rachel! Is Colin Firth too old? NEVER! But if you disagree, then who would you put in his place?And Megan tells us Anna's husband 'flashes his Tom Cruise smile.' So why not Tom Cruise? Did you see him opposite Emily Blunt in The Edge of Tomorrow? He was fantastic, as was the film! Too old? Again I say, who would you pick? Chris Hemsworth? Chris Pines?Then there's Megan's yummy shrink —""His name is Dr. Kamal Abdic. I guess he must be midthirties, although he looks very young with his incredible dark honey skin.""No question about this one. That sounds like Sendhil Ramamurthy from the television series Beauty and the Beast to me!URGGHH! UPDATE: While I love the women cast in the film: Emily Blunt as Rachel, Rebecca Ferguson as Anna and Haley Bennet as Megan, I’m distressed at the rumored casting of Chris Evans as Tom and Jared Leto as Megan’s husband, Scott. And I’m really ticked that they’ve relocated the setting to NYC! This is a train, this girl wants to get off!Have you read the book yet? Who would you cast as The Girl on the Train?"
1832,Briley Petersen,"The concept of this book was extremely clever. Totally original and well played out. There were a couple of things that I wish the author had taken into consideration. I believe it would be almost impossible to have a baby and have virtually no one know about it. That part was an important part of the story, but wasn't believable at all. That the main character was an alcoholic was a daring and brilliant thing to do. It made her completely untrustworthy and a bit unlikable, but still, she was telling the truth the whole time. Definitely a worthwhile read. "
1833,Andrea Eklund,"Fast-paced read. Once I got into the story, I couldn't put it down. "
1834,Lane,"For the moment I'm giving this 5 stars, but in the light of day I might rethink that. It's not a great book, after all. It's just a great read.A lot of people compare it to Gone Girl, and it's similar only in the sense that it's narrated by multiple characters, and it's hard to know how much to trust what they say. But this was so much more satisfying to read. I enjoyed every page and didn't get pissed off the way I did when I'd finished Gone Girl.I can't imagine that this won't get made into a movie, and I'll be looking forward to seeing it."
1835,Anika,"I don't often read thrillers and maybe that's why I loved this one so much.NOW SPOILERS***All the while Rachel is portrayed to be the faulty one and the one who is at fault. There were moments when I believed she did kill Megan. I didn't want to believe it, but it would have added up. Then I thought maybe it was Scott after all. Hell, I even thought it could have been Rachel! On the other hand, the affair between Megan and Tom didn't come as a surprise at all. Tom's psychopathic behavior on the other hand did. In the end, of course, it all makes perfect sense. The way he's acting and the way he never really does let go of Rachel and still tries to be her knight in shining armour (his words after all).What I love most about this in the end is how Rachel's addiction is the most obvious one. But they all are addicted to or obsessed with something. And all of these addictions are taking them down a path of destruction. Like a train, really, which always has a (final) destination. "
1836,Anca,"It's 3.45 a.m and i just finished this book. I know this review will probability upload when i have better internet conection, maybe in the morning. I'm a mess. This book was like a rollercoaster and i loved every part of it. First of all, I really liked the fact that this book was realistic. Rachel's addiction, her fears, Megan's and Scott's life, Anna's thoughts on Rachel and her behaviour. I had 25 pages left of this book when i realized no one is the true hero of the story. I found myself shocked when we found out about Scott, because he seemed like the good guy in the story, with only a couple of issues. The most normal out of everyone.When we find out about Tom's second affair, it clicked. I suddenly knew that Tom's the bad guy, and for some reason I had a really bad feeling about him. It couldn't be just a simple affair. I started to think that 'woah, so many women are after Tom' and that somehow, all of them ended up bad. Anna was starting to follow Rachel's lead and I think that is the moment when i realized.At times, i was annoyed with Rachel because she just couldn't give up drinking but I guess it it the sad, realistic true to the world detail.Even though Rachel's perspective made me hate Anna, her actions, contacting officer Riley, feeling watched and not having a general good experience in that house are normal things, and I would react the same. I would fear for my child,knowing the fact that the unstable ex wife of my husband tried to take it. After all the harassing with the calls and the fights with Rachel I would do the same thing Anna did. And this is another thing I loved about the book. The fact that even though in the start, she is supposedly the bad wolf, it is because thats how Rachel saw it. But, it made me despise Anna because she did some of those things because she didnt care about Rachel perspective. I adored the kind of methapor the author did, with Jess and Jason, and Scott and Megan. If people saw them from the ouside, they would think that they were the exact perfect couple Rachel told us about on the train. But in reality,there are a lot of secrets, a lot of tragedy and pain. I think that happens in real life too, because we think something of people, judging on some moments we saw, not knowing the whole truth.I loved the ending. I somehow knew from the beginning that it's going to end with Rachel having to catch the train. And I was really pleased when it happened."
1837,Ance,"Noslēpumi, kuriem mēs patraucamies garām milzu ātrumā, tos pat nemanot, var glabāt katastrofas potenciālu.Es izlasu tikai dažas noziegumu mistērijas gadā. Es esmu uz tām izvēlīga, viegli viļos, ja noslēpumu var uzminēt par ātru, ja tēli ir pārlieku ""plakani"", vienvārdsakot, kaprīza freilene.Bet atverot šo, cik zīmīgi, vilcienā pa ceļam, sapratu — nevarēšu lasīt to pa gabaliņam, saraustīti. Šis ir ""āķis lūpā"" materiāls.Un tā arī bija, lieliska debija. ""Gone Girl"" var iet atpūsties, there's a new girl in the town.Tikai viena piezīme: par galveno ""ļaunīti"" es labprāt būtu uzzinājusi vairāk. Bet šis sīkums nav tā vērts, lai atņemtu šai grāmatai zvaigzni."
1838,Jade Wright,"The Girl on the Train is absolutely riveting! Told in chunks by three women all somehow connected, the story revolves around a murder. A murder of one of the three women. Rachel is an alcoholic who's lost her job, her husband and her dignity. She travels back and forth to London every day, watching the world whizz by around her along the way. Then one day while looking out at a particular house she witnesses something terrible.Megan is hard to describe. Throughout the book she kept on surprising me. She definitely isn't the person you think she is - with a shady past and some serious skeletons in her closet you just never know what she's going to do next. Anna is a mother and a wife. Her husband, Tom, is Rachel's ex husband. Anna is constantly paranoid because her family keeps getting harassed by Rachel. It's as though Rachel just won't let go of the fact that her husband has moved on. When the murder happens and the investigation begins, things become extremely messy for all three women. I couldn't put this book down. It is staggeringly perfect. Mysterious, thrilling, dark and delightful. "
1839,Claire,"The Girl on the Train has already received amazing advanced praise from reviewers all over the world and I have to say that I really enjoyed it too. I won't be surprised if this book does exceptionally well in 2015. Rachel gets the same train every day to work and every day it stops at the same signal. Rachel loves peering into the garden of the house it stops at and imagining the life of the perfect couple who lives there. Until one day, she sees something that shatters this illusion and she gets drawn into a terrifying chain of events. I was interested in this book because it had been likened to the book Gone Girl, which I enjoyed very much. And yes, there are similarities between The Girl on the Train in its storyline, style of writing and the way it keeps you guessing until the end. The characters were built up very well and there are chapters that are dedicated to three of the main women in the story. You do have to pay attention to the dates of each chapter as well though, which I didn't and got a little bit confused at times, but as long as you're on the ball it's quite easy to work out where you are in the story. I loved this book and I would certainly recommend it. It kept me guessing and kept me hooked. And the ending came as a surprise to me as well - I certainly wasn't expecting it. I had been missing a good thriller/mystery book in my life this year and I think I have finally found it. I was lucky enough to be given an advanced reading copy from the publishers through Netgalley and Girl on the Train will be released on 15th January 2015."
1840,Machel,"Read on a luxury train in Canada on vacation. I must say, the most fun I have had reading a book in awhile. I can see why this book is off the charts on buzz and bestselling lists. Paula Hawkins first novel filled my mind with dread, hope, and curiosity as I road along on the Rocky Mountaineer in Canada. The characters were real and tangible. The motion of the train felt like a character in the book as well. I was asked at lunch in the dining car by my traveling fab four family who my favorite actress is, and I said: Emily Blunt. I was ecstatic when I finished the book and read online that she is starring in the film adaptation, but also disappointed they are moving the location to New York. I loved the London aspect of it and those London residents on the train. I look forward to her next book. Thank you Paula Hawkins for awaking me back into the fiction genre. I have been reading much non-fiction this year and also been writing a lot myself, so just a joy to lose myself in a G-R-E-A-T BOOK"
1841,Amy Nau,"Took a minute to get me hooked, but I couldn't put it down by the end."
1842,Guy,This novel has been compared to Gone Girl which I really enjoyed. I may even have liked this one a tiny bit better. The girl on the train is one of three female narrators. I like the device of the train because the story rushes along like a train speeding down a track if that isn't too corny.Reading this novel was for me like assembling a jig saw puzzle. OK here's a bit of information ie a puzzle piece. And it seems to fit here. And here's another. And I'm three quarters through the book and the picture has yet to appear.We do learn that a murder has been committed. A girl's body has been found. One of the three narrators in fact. And eventually I did stumble upon the truth. But not until a number of false assumptions and blind alleys and pieces that I tried to force into places they didn't belong.In the end all was revealed and it all made sense. A very satisfying psychological thriller that I felt was deserving of the critical praise it has received. I thoroughly enjoyed the ride.
1843,Hissa Reads ,"I LOVED, ENJOYED AND RELISHED IT. So I have just finished this book and the reason why it took me forever to finish it; though it was a very short book, is because I got into a reading slump. Sad right? But even though I got into a reading slump the book, and the characters were always in my head, yes I wasn't reading it, but I was thinking about it 24/7. The multiple protagonists is not something I usually like, but in this book I truly loved it. And also the multiple protagonists were so messed up and crazy in different ways that I was always looking up to read from their point of view.I'm not good at solving crimes apparently, because I didn't see that coming! Like at all. But I have always hated him. /people who read the book will know who am I talking about./ ..If you're wondering about this book, I assure you it's not a waste of time. Go and pick it, and enjoy the thrill of it. "
1844,Britta Kavanagh,"I just finished this yesterday and can't stop thinking about how much I liked it. The last book I read that was compared to Gone Girl was a dire disappointment so I was wary about this and the surrounding hype. But not only was this a gripping read that got me hooked as much as Gone Girl, I also found myself caring about most of the characters much more.I was rooting for Rachel despite her maddening flaws and thought she was a much more likeable character than anything I had read about the book had made be expect. I also despised Anna with a passion, which for a writer really is as much of an achievement as making you like someone.Adding to that the genuinely satisfying twists and turns (even the foreseeable ones felt kind of surprising somehow) and the cracking, entertaining read, I can only recommend this to anyone who enjoys a well written psychological thriller and to some who just like to read a good book."
1845,Nikayla Steinmetz,"The Girl on the Train is everything anyone could ever want in a mystery and more! This book had me hooked from the start and I could NOT put it done. The book is told from the perspectives of three women who all have one big thing in common, you will have to read the book in order to find out what that thing is. Rachel tells a good portion of the story, she is divorced and can't seem to move on from her past life with her husband, did I mention she is also an alcoholic? She takes a train everyday of the week to and from her ""job"", on this ride she likes to look out at the houses it passes, especially number 23. In number 23 is a happy looking couple she calls Jason and Jess, Rachel doesn't know those are their names though and she has never even spoken to them yet she feels a bond with them. One day when the train is passing number 23 Rachel sees something that changes how she sees Jason and Jess forever, soon after this sighting Jess goes missing. Rachel's world spirals even more out of control and soon she tries to get involved with Jess's disappearance. Soon Rachel becomes connected with Jason and Jess in ways she never thought possible. Rachel has to become stronger in order to remember the truth because when she remembers everything will change for her, forever. So obviously I loved this book! The plot kept thickening and thickening making it impossible for me to put it down. Every time I thought I had this one figured out Hawkins would throw me a curveball and I'd be heading back to the dugout. Every single character in this book is majorly flawed with something such as being an alcoholic, abuser, cheater or even a psychotic mom. This is also a set of characters that you love to hate, I hated them all! I mean at times I liked Rachel, but then she would go do something stupid and I'd get angry all over again. This is has easily become my favorite mystery. So happy I picked this gem up!"
1846,Paris Baker,"Originally posted on Paris Baker's Book Nook.Wow. This was an incredibly unsettling book - and I mean that in the best possible way.The narrative is split between 3 women: Rachel, Anna and Megan.The story is mainly from Rachel's viewpoint, the girl on the train. Spurned by her ex-husband, Tom, who now lives a seemingly cosy life with his new wife (and former mistress), Anna, and their young daughter, Rachel has sought solace at the bottom of a bottle, and her life has taken a nose dive in recent years. With everything in tatters around her, Rachel takes comfort in the routine of her daily journey to and from London on the train. She watches the houses and people she passes, as many people do, and has even started to make up names and lives for some of them, particularly 'Jason and Jess.' She has built up a perfect life for this couple - carefree and in love, and all the things her and Tom were meant to be.When she witnesses something that starts to shatter the fantasy she has built, Rachel is deeply disturbed and, unable to let things lie, finds herself getting involved. But with drunken blackouts and hazy memories both commonplace in Rachel's life, she's not exactly a reliable or trustworthy witness. Paula has done a truly fantastic job with Rachel's character as protagonist. She is unpredictable and unreliable, she possesses multiple undesirable traits, and yet I couldn't help finding her somewhat endearing. There's a sort of earnest about, so that even when I wasn't sure I could trust her, I was willing her to be right, to be honest and to be acting with the best intentions.Anna just wants to settle into her new life with husband and baby without any interference from Tom's ex-wife, who won't leave him alone, and Megan's life isn't quite as perfect as it may outwardly seem.There is not a single character in the plot who you can altogether trust, and I found my loyalty was constantly shifting throughout the story, as more information was slowly filtered in - some seemingly helpful and some making you question everything you'd thought thus far. Either way, it had me greedily reading each page as quickly as possible to find out what happened, raising the questions: what happens behind closed doors? who doesn't have secrets? who can you really trust? and when you're losing your memory to alcohol-induced amnesia, can you even trust yourself?This book was marvellously mysterious, with a thrilling increase of pace throughout as the tension increased. A must read for the psychological thriller lover - easily set to be the Gone Girl of 2015."
1847, (Lúa),"Me ha acabado encantando. Tenia las expectativas muy altas y no sabia si iba a terminar gustándome, pero la verdad es que me ha tenido enganchada durante horas (3 horas sin mentiros).Me ha gustado mucho la pluma de la autora y como ha llevado a cabo y logrado mantener la intriga sobre el asesinato. Hasta las últimas páginas no hubiera podido saber quien y que pasaba. No suelo leer muchos thrillers pero este me ha encantado. Quizás no es TAN exageradamente bueno para el boom que tuvo pero me ha gustado mucho. Lo más importante es que me ha mantenido atrapada entre sus páginas, no he sabido que ocurría hasta que la misma autora me lo ha desvelado y además, la autora describe muy bien y ha habido ocasiones (al final) en las que hasta tenía yo más miedo que las propias protagonistas. Muy recomendable :) Empezamos bien este 2016!!"
1848,Marylene,"The author did a really good job with keeping the reader guessing on what's happening throughout the whole book. This book made me want to read just one more chapter, just one more chapter. Im not a quick reader, but this one kept me interested enough to read as much as i could with the time available. I would reccommend this book to anyoneand everyone! "
1849,Nicola,"Ooh, I did enjoy this!To be read in one or two sittings if time allows, or in the dead of night while all is quiet around. The first 30 or so pages take a while to work out what’s going on, but from then on in the pace is relentless and you have a proper potboiler on your hands. Reminded me of “Before I Go to Sleep” and “Just What Kind of Mother are You”, also great page-turners.The use of the varied first-person narrative ensures you are constantly wrong-footed, and the use of a protagonist who drinks more than she ought is such a clever technique. Best to swept along by it and not try too hard to guess ‘who-done-what’. Am sure it irritated the socks off some readers, but it’s a fresh take on the thriller, and having a neurotic alcoholic as anti-heroine does work brilliantly within the frame and plot of the story (there are a couple of scenes depicted that ring home and are a bit too close to the bone – oh the perils of having that extra glass…).Read full review at literary ramblings etc"
1850,Nicole,"An amazing debut novel definitely worth the hype! All though I heard a lot of hype about this book no reviews I watched gave anything away about the plotand I wasn't even sure if it was more of a horror or a crime/thriller/mystery. I think it's best to go in without knowing much or with any expectations.The writing style/format ***** This helps set up a rhythm and makes it even more of a page-turnerCharacters *****No one was perfect. There is nothing I find more aggravating then reading a book where all the protagonists are perfect, flawless characters. It stops them from being relatable and everyone makes mistakes and everyone has flaws, I am yet to meet someone who doesn't. This book perfectly portrayed all the narrators and other characters, it meant that we didn't know who to trust, who we liked, who we didn't. I didn't figure anything out, Paula Hawkins definitely got me! There was a short point in the story where I got ""pretty close"" to the reveal but it was completely wrong still and after I read on a bit it completely took me on another thought trail. Plot and pacing *****Fantastic! I won't talk about the plot because I really don't want to give anything away, all I will say is enjoy! There are quite a few darker moments and topics that this book touches on, so there may be some trigger warnings for readers but I don't want to go into them in case of spoilers - I still do highly recommend this book however and if you are a bit cautious about triggers and this book please feel free to ask me and I'll go into more info without spoiling as much as possible. "
1851,Bill Kupersmith,"That arch-cad Sir James Goldsmith is supposed to have remarked: 'When you marry your mistress you create a job vacancy.' That's an observation one character in Girl on the Train should have kept in mind. Most of the time I'm disappointed by the latest book ballyhooed towards the box office. Gillian Flynn's Gone Girl was hugely overrated - we connoisseurs of the outré preferred Sharp Objects & S. J. Watson’s Before I Go to Sleep was - appropriately - even more yawn-inducing au cinema than on the page. But Paula Hawkins utterly captivated me with Girl on the Train.With different voices for the three narrators, it was ideal as a travelling audio book. Each spoke a middle class dialect but with subtle gradations - does one say du-vay or du-vee? Rachel sounded poshest, appropriate because her mother seems to have some money. She is the title & principal character & I identified totally with her & well understand what it feels like to be so sensitive to embarrassing situations where we might be criticised or rejected as to go to absurd lengths to avoid them. The therapist (himself a suspect) she consults, ought to have spotted Avoidant Personality Disorder & had her try Propananol. (We chaplains all think we are brilliant diagnosticians:) Rachel commutes by train into London every day lest her landlady/roommate find out Rachel's been sacked for drunkenness. Like Rachel, I know what it's like to use alcohol to assuage the pain of failed relationships, & like her I am a people-watcher who imagines stories about them. Rachel is a lot like some of Helen Fitzgerald's principal characters, but with a more tragic flavour. Like Fitzgerald’s characters, Rachel’s 1st response to an awkward situation is lying - not out of any effort to deceive but to avoid appearing foolish. Unfortunately when she attempts to ‘come forward’ - I’ve always wondered ‘forward’ to where? - is it near the ‘aside’ you step to when you’re surplus to requirements & the ‘on’ where you’re supposed to move to when you’re dumped, as Rachel was by her ex-husband Tom? When she goes to the police she’s labelled a drunk & a fantasist. Besides having seen the victim kissing a strange man the day she disappeared, Rachel thinks she also may have been in the neighbourhood that same night, but being subject to blackouts Rachel can recall but a few hazy details. The reader wants to scream ‘Stop lying!’ @ Rachel - ultimately the best way to deal with embarrassment is going flat out with the truth & leaving the lying to the sociopaths - there’s @ least one in this book as well as an unpleasant & incompetent cop.The other narrators are Megan, the victim, & Anna, Rachel’s ex’s current & mother of his child. I found Megan darkly attractive (being from King’s Lynn helped). She’s very unlike the happy golden girl Rachel imagined - an ex-15y/o-wild-child with a literal skeleton in her past & like Rachel extremely needy but her weakness is not ETOH but sex. I expect most of us will dislike Anna, but she’s wonderfully drawn & believable & the voice her reader gives us is priceless - her pronunciation of Merlot pegs her perfectly.For me the difference between a four & five star book is that the former provides several hours of stimulating & innocuous pleasure but the latter also alters, @ least in a small way, who I am & how I see the world. Girl on the Train did that for me. I read these books not only to find the solution to the mystery, but for the characters & relationships & moral & spiritual values. Here they all work together to bring about a very satisfying ending."
1852,Cath,"This book disturbed me greatly - more than a read has for a long time. I've actually felt quite unsettled and discontented during the four days it has taken me to read and finish. I'm not sure whether that means I should have rated it a one or a five.The opening pages of Rachel's life were something I could relate to in an alarming way - the loneliness, lack of direction, feeling of failure and not belonging mixed with the commute and crowds of London is certainly a journey I have been through both literally and figuratively. I had my Jess and Jason, and wonderful stories based on certain houses as I passed twice a day. As each female character was explored further the similarities to my own life was un-nerving and quite uncomfortable. With the modern family being geographically disjointed, and the reliance on friends, what happens to all three female characters is plausible - in fact scarily so.I loved the writing style, and the twists, and will be reading Hawkins' next novel the minute it is out this summer."
1853,Artemisia Hunt,"I don't often read murder mysteries, but when I do I like ones that are riveting and perfectly paced, without extraneous tangents or predictable conclusions. The Girl on the Train fit these requirements beautifully. Add to that, fully imagined characters, a plot that would make a spellbinding movie, and imagery that befits the mood and authentic feel of the storyline, and you've got the perfect murder mystery."
1854,Megan Tiscareno,"For the fans of Gone Girl-esque type stories, you will thoroughly enjoy The Girl on the Train. Told in revolving narrators, you really explore this twisted and suspenseful story. "
1855,Sue1958,"	First let me say, there has been so much hype about this book I put off reading it for a few weeks. I suppose I was reluctant to read it seeing as a book buddy of mine said she was struggling with it. I know we have similar tastes in books usually.When something is hyped up so much you tend to have your expectations so high that it fails to be met by the time you get around to reading it [or if its a film....watching it]This is primarily a story of three individual women. Rachel takes the front row I think, she is the Girl on the Train. She is used to travelling back and forth on the train to work. The passes the home where she used to live with her ex. Now her ex is with someone else.Once I got used to each chapter being written under the guise of each person, made a note of the date of the heading of each chapter in my head it all sort of came into play really. First it was really like travelling on a train.....slowly at the start, then you get right into the experience and you don't want to get off! This is how I felt about reading this.What I loved about this story was, it was different. Paula Hawkins and a well thought out story here that keeps you travelling onwards. I really couldn't get off the wreckage of this storyline, the twist at the end was good, really good. Because of reading so many books each year, once in a while you get a book that really stands out from all the others, and this is the one. What a wonderful start to my reading experiences for the New Year of 2015.By the way, the concept to it being compared to Gone Girl, don't you believe it, its nothing like it! This is brilliant in its own right.I would like to thank Random House UK, Transworld Publishers Via Net Galley for the opportunity to read such an excellent book "
1856,Kristin Herrera,"There are too few and at the same time too many words to describe how amazingly engaging and enthralling this book is. I love being sucked into a book from the start and this one did that, for sure. I couldn't put it down and hated to see it end. I'm both sad and excited that this is Paula Hawkins' first novel. Sad because I'd be starting another of her books right now if there was one, but ecstatic at the thought that she is ""new"". I can only hope she has more in the works, because this was hands-down one of the most intriguing and captivating books I've ever read."
1857,June Louise,"I had heard so many enthusiastic reviews about this novel, both on Booktube and on here that I decided to see for myself if it matched the hype. I'm not really a contemporary fiction fan, my genre being the classics and the nineteenth century, but I have to say, I haven't enjoyed a book as much as this in ages. I literally could not put it down, so much so that I managed to put sugar in the curry sauce for dinner instead of salt! It is THAT gripping. The polyphonic narratives from Rachel, Megan, and Anna almost take the form of police statements, as if the reader is part of a jury to whom they are relating events, times of events, particular details; this narrative bringing to mind the type used by Wilkie Collins in The Woman In White, also a suspense/murder/crime novel but from the last century. The plot line twists and turns, unlike the straightness of a typical railway line - trains and railways playing a large part in the setting of this novel, and I have to say, the ending made me actually YELL at the characters involved..... I won't say any more in case of spoilers. Suffice to say, I am exhausted! Phew!Fantastic book, highly recommended! I'm going to be raving about this one for weeks on my blog!"
