Rank,Company Name,# of Contacts,
1038,A2Z Outcomes,1,
1039,A3Data,1,
1040,A3Logics US,1,
1041,A4analytics,1,
1042,AAA Colorado,1,
1043,AAA Mid Atlantic,1,
1044,AAA Mid-Atlantic,1,
1045,AAAS Science,1,
1046,AB Soft Source Pvt. Ltd.,1,
1047,AB Softsource Pvt Ltd,1,
1048,AB Softsource Pvt Ltd (Cronos Technology),1,
1049,ABB,1,
1050,ABC,1,
1051,"ABCS, Inc.",1,
1052,ABI Alchemy Business Intelligence,1,
1053,ABN AMRO Commercial Finance N.V.,1,
1054,ABRS - Smart Recruitment Search,1,
1055,ABSA Capital,1,
1056,ABeam Consulting,1,
1057,AC Lordi,1,
1058,ACCA,1,
1059,ACCENTURE LLP,1,
1060,ACERTAS,1,
1061,ACFE Malaysian Chapter,1,
1062,ACI Tunisie,1,
1063,ACI Worldwide,1,
1064,ACTIAM,1,
1065,ADAR IT,1,
1066,ADARA,1,
1067,ADCC Infocad Ltd.,1,
1068,ADHI India Pvt Ltd,1,
1069,ADIT,1,
1070,ADMA,1,
1071,ADNOC Distribution,1,
1072,ADP Dealer Services,1,
1073,ADP RPO,1,
1074,"ADP RPO, LLC",1,
1075,ADS,1,
1076,ADVISIA OC&C Strategy Consultants,1,
1077,ADmantX,1,
1078,AEC Networking Group,1,
1079,AFCOM,1,
1080,AFINCORP FINANCE AND INVESTMENT CORPORATION SA,1,
1081,AGENCE SECURITE INCENDIE FRANCAISE,1,
1082,AGISearch,1,
1083,AGL Energy,1,
1084,AGNI Consulting Inc,1,
1085,AIG Global Investigative Services,1,
1086,AII Data Processing Ltd,1,
1087,AIMS Analytical Information Management Solutions (formerly SPSS Turkey),1,
1088,AIRS,1,
1089,AK Trading,1,
1090,AKG Software Consulting GmbH,1,
1091,ALFATEC Group,1,
1092,"ALMARAI COMPANY, RIYADH , KSA",1,
1093,ALPHA Bank,1,
1094,AMA Tampa Bay,1,
1095,AMABI,1,
1096,AMC Networks,1,
1097,AMERICAN Legal Search,1,
1098,AMSURG,1,
1099,AMT - The Association For Manufacturing Technology,1,
1100,ANALYSE ( ANALYTICS WISE),1,
1101,ANR Group Inc,1,
1102,AOL,1,
1103,AP SOLUTION - FLEXIBLE management consulting for YOUR SUCCESS with REAL EFFECT,1,
1104,APAI Inc.,1,
1105,"APB Global Services, LLC.",1,
1106,APPSI,1,
1107,AQUIST Consulting,1,
1108,"ARC Centre of Excellence in Population Ageing Research, University of New South Wales",1,
1109,ARG - AgentHR Recruiting Group,1,
1110,ARRL,1,
1111,AS EMT,1,
1112,ASB Bank Limited,1,
1113,ASG Software Solutions,1,
1114,ASI,1,
1115,ASIC,1,
1116,ASM,1,
1117,ASUS,1,
1118,AT Internet,1,
1119,AT&T Big Data & Advanced Solutions,1,
1120,"AT&T Foundry, AT&T Big Data",1,
1121,AT&T Labs-Research,1,
1122,AT&T Mobility,1,
1123,ATB Financial,1,
1124,ATCITC,1,
1125,ATR/SAIC,1,
1126,AU,1,
1127,AUT University,1,
1128,"AVRA, Agencia de Vivienda y Rehabilitación de Andalucía",1,
1129,AXA Life Invest,1,
1130,AXIA Partners,1,
1131,Aalen University of Applied Science,1,
1132,Abacus Data Mining Solutions,1,
1133,Abacus Desk IT Solutions Pvt. Ltd.,1,
1134,Abacus I.T. & Technical Staffing,1,
1135,Abbott,1,
1136,Abbott/Abbvie,1,
1137,Abercrombie & Fitch,1,
1138,"Abiba Systems Pvt Ltd.,Bangalore",1,
1139,About.com,1,
1140,Abraham Baldwin Agricultural College,1,
1141,Abraxas Lifestyle,1,
1142,AbsolutData Analytics & Research,1,
1143,Abu Dhabi Islamic Bank,1,
1144,Acccenture @ CenterPoint Energy,1,
1145,Accelera Business Solutions,1,
1146,Accellos,1,
1147,Accelrys,1,
1148,"Accenture - Communications, Media & Technology",1,
1149,Accenture Analytics & Innovation Centre,1,
1150,Accenture Consulting,1,
1151,Accenture India,1,
1152,Accenture Services Pvt. Ltd.,1,
1153,Accenture Tech Labs,1,
1154,Accigo AB,1,
1155,Accountagility Limited,1,
1156,Accrete Consulting,1,
1157,Accretive Health,1,
1158,"Accrue, Inc. (Accrue.com)",1,
1159,AccruePartners,1,
1160,AccuClin Global,1,
1161,Accubits Technologies,1,
1162,Accurate Group INC,1,
1163,Accurate Numbers,1,
1164,Acellere,1,
1165,Achievement Prep Public Charter School Network,1,
1166,"Acorda Therapeutics, Inc.",1,
1167,Acorn Applications LLC,1,
1168,Acrobat Recruiting,1,
1169,Acronis,1,
1170,Acta Wireless,1,
1171,Actavis,1,
1172,Actian Europe,1,
1173,Actimize,1,
1174,"Active Interface, Inc.",1,
1175,"Actively seeking position in data, logistics, accountability",1,
1176,Activision,1,
1177,Actualog,1,
1178,Actuate,1,
1179,Aculocity,1,
1180,Acumen Solutions,1,
1181,Acxiom,1,
1182,"Ad.com Interactive Media, Inc | AdMedia.com",1,
1183,Ad.net,1,
1184,AdChina,1,
1185,AdColony,1,
1186,AdMonsters,1,
1187,AdSource.com,1,
1188,AdTheorent,1,
1189,AdThink,1,
1190,Adams County Government,1,
1191,"Adaptive Medias, Inc",1,
1192,Adastra,1,
1193,Adbeat,1,
1194,Adblade an Adiant company,1,
1195,Adblade.com,1,
1196,Addax Services,1,
1197,Additional Media,1,
1198,Adecco Engineering and Technical/ Adecco Medical and Science,1,
1199,"Adecco Staffing, USA",1,
1200,Adfactors PR,1,
1201,Adform,1,
1202,Adigami,1,
1203,Adintegrate,1,
1204,Adir International LLC,1,
1205,Adobe Systems Inc,1,
1206,Advance Auto Parts,1,
1207,Advanced Analytic Services,1,
1208,Advanced Clinical,1,
1209,Advanced Micro Devices,1,
1210,Advanced Performance Institute,1,
1211,Advanced Software Talent,1,
1212,Advanced Text Mining & Analytics Group,1,
1213,Advantage Medical Recruiters,1,
1214,Advantage Technical Resourcing,1,
1215,Advanza,1,
1216,Advent Health Partners,1,
1217,Adventist Health System,1,
1218,Adversitement Group,1,
1219,Advisors PH,1,
1220,Advurtz Limited,1,
1221,Adweek,1,
1222,Adwen Plus,1,
1223,Aegis Health Security,1,
1224,Aeroseal LLC,1,
1225,Aerte Living Arts Foundation,1,
1226,Aetna,1,
1227,Affine Analytics,1,
1228,Affine Analytics Private Limited,1,
1229,Affini-Tech,1,
1230,Aftama,1,
1231,AgForward,1,
1232,Agarak Copper Molybdenum Combine,1,
1233,Agence de Médecine Préventive,1,
1234,Agic Technology,1,
1235,AgilOne,1,
1236,Agile-1,1,
1237,Agilone,1,
1238,"Agriculture Research Division, Department of Economic Development",1,
1239,AiHua Computer Studio,1,
1240,AiSM Technologies,1,
1241,Aiaioo Labs,1,
1242,Air Energi,1,
1243,Airbnb,1,
1244,"Airpush, Inc.",1,
1245,Airtel,1,
1246,Akamai,1,
1247,Akari Software,1,
1248,Akemi SBC,1,
1249,Akkadian Ventures,1,
1250,Akron Children's Hospital,1,
1251,Aksa Insights,1,
1252,Aktiva Fonder,1,
1253,Al Hilal Bank,1,
1254,Al-Elm Information Security Company,1,
1255,Alabama A&M University,1,
1256,"Alabama Yankee Systems, LLC",1,
1257,Alakai,1,
1258,Alaric,1,
1259,Alaric Systems Ltd,1,
1260,Alarm.com,1,
1261,Alaska Aces,1,
1262,Alaska Airlines,1,
1263,Alazim Agency Inc,1,
1264,Alberta Health Services,1,
1265,Alberta Health Services-Department of Population Health Research (Cancer Research),1,
1266,Alberta Ingenuity Centre for Machine Learning,1,
1267,"Alchemist Media, Inc.",1,
1268,Alchemy Job,1,
1269,Alchemy United,1,
1270,"Alcon Laboratories, Inc.",1,
1271,Alcyomic,1,
1272,AleniaAermacchi,1,
1273,Aleph Consulting,1,
1274,Alexa Internet,1,
1275,Alexandria University,1,
1276,"Alexion Pharmaceuticals, Inc.",1,
1277,Algo AI Strategies LTD,1,
1278,Algo Trading India,1,
1279,Algonquin Studios,1,
1280,Algorithm Technologies Group,1,
1281,"Algorithmics, an IBM Company",1,
1282,Algorithms.io,1,
1283,Aliaswire,1,
1284,Alibaba Group,1,
1285,"AliveCor, Inc.",1,
1286,"All In Analytics, allinanalytics.com, contact@allinanalytics.com, 855-SAS-1101",1,
1287,All Things HR,1,
1288,All.That.Edu,1,
1289,Allegiance Staffing LLC,1,
1290,Allen Austin Global Executive Search,1,
1291,Allen Graves & Associates Realty / Keller Williams Plano,1,
1292,Allen Institute for AI,1,
1293,Allen Partners,1,
1294,Allergan,1,
1295,Alliance Data,1,
1296,Alliance University,1,
1297,"Alliance for Strategic Growth, Inc.  Eastern Indiana Workforce Investment Board",1,
1298,Alliance of Independent Pharmacists,1,
1299,Allianz Life,1,
1300,Allianz Spa,1,
1301,Allied Market Research,1,
1302,AlliedMedix,1,
1303,Allison Transmission,1,
1304,Allstate Insurance,1,
1305,Ally Financial,1,
1306,Ally Financial Inc.,1,
1307,Ally Financial Inc. (via KForce),1,
1308,AlmondNet,1,
1309,Alpha Analysis Consulting LLC,1,
1310,Alpha insurance Company Limited,1,
1311,AlphaBetaWorks,1,
1312,AlphaNorth Asset Management,1,
1313,AlphaSights,1,
1314,Alphabet (BMW Group),1,
1315,Alstom Grid,1,
1316,AltSchool,1,
1317,"Altaway Technologies, Inc.",1,
1318,Alteo Inc.,1,
1319,Alternative Investments,1,
1320,Alterra,1,
1321,Alteryx,1,
1322,"Altice – Merging Orange Dominicana and Tricom – Santo Domingo, Dominican Rep",1,
1323,Altimetrik,1,
1324,Altis Consulting,1,
1325,Altisource Portfolio Solutions SA,1,
1326,Altran CIS,1,
1327,Altran GmbH & Co. KG,1,
1328,Aluminium Bahrain,1,
1329,Am I Odd,1,
1330,Amazing Hiring,1,
1331,Amazon - Media Division,1,
1332,Amazon Lab126,1,
1333,Amberoon Inc.,1,
1334,Ambiata,1,
1335,Amenity Consulting LLC,1,
1336,American Access Casualty Company,1,
1337,American Association for Big Data Professionals,1,
1338,American Chemical Society,1,
1339,American College of Ob-Gyns,1,
1340,American Heart Association,1,
1341,American Integrity Insurance Company,1,
1342,American Lung Association,1,
1343,American Medical Systems,1,
1344,American University in Dubai,1,
1345,American University of the Middle East (AUM),1,
1346,Americas Requirements Engineering Association,1,
1347,"Ameriprise Financial Services, Inc.",1,
1348,AmerisourceBergen,1,
1349,Ametros Financial,1,
1350,Amicus.co,1,
1351,Amiqus,1,
1352,Ammonite-Group,1,
1353,"Amobee, a SingTel company",1,
1354,Amontillado Publishing,1,
1355,Ample Business Solutions,1,
1356,Amplify,1,
1357,Amway,1,
1358,Anadolu Agency,1,
1359,"Anagira, Inc.",1,
1360,Analysis + Data Group,1,
1361,"Analyst Finder, Inc.",1,
1362,Analytcz.com / DiTech Engineering,1,
1363,Analytic Decision Insights,1,
1364,Analytic Focus,1,
1365,Analytic IT,1,
1366,Analytic Partners,1,
1367,Analytic Recruiting,1,
1368,"Analytic Recruiting, Inc.",1,
1369,Analytica,1,
1370,Analytica Business Solutions Pvt Ltd,1,
1371,Analytical Remote Control,1,
1372,Analytical Solution,1,
1373,Analytics & Insight,1,
1374,Analytics - inteligência na tomada de decisão,1,
1375,Analytics Careers,1,
1376,Analytics Consulting,1,
1377,Analytics Human Capital Pvt Ltd,1,
1378,Analytics Led Intelligence,1,
1379,Analytics Pros,1,
1380,Analytics Quotient,1,
1381,Analytics Ventures,1,
1382,Analytics and Optimization,1,
1383,Analytics-Based Performance Management LLC,1,
1384,Analytics8,1,
1385,AnalyticsTrainings.com,1,
1386,AnalyticsWeek,1,
1387,Analyze,1,
1388,Ananash IT & Solutions Ltd.,1,
1389,Ancestry.com,1,
1390,"Anderson Analytics, LLC",1,
1391,Andes Soft,1,
1392,Andrew Kight Consulting,1,
1393,Andromeda Simulations International,1,
1394,Anexe Tecnologia e Marketing,1,
1395,Anfy srl,1,
1396,Angel Investor,1,
1397,Angel Mountain Media-Photography/Video Production/Social Media Production,1,
1398,Angel and Startup Investor (various),1,
1399,Anglo American,1,
1400,"Anki, Inc.",1,
1401,Anonymous company,1,
1402,Anova Education,1,
1403,Ansira,1,
1404,Antenna,1,
1405,Antenna Software (now part of Pegasystems),1,
1406,Anthology Marketing Group,1,
1407,AnuPaM Global Services,1,
1408,AnyPerk,1,
1409,Aon,1,
1410,Aon Hewitt supporting Marriott International and The Ritz Carlton,1,
1411,"Aon Hewitt,   Lincolnshire, IL",1,
1412,Aon Risk Solutions,1,
1413,Aon hewitt,1,
1414,Apervi Inc.,1,
1415,Apex K.K.,1,
1416,Apian,1,
1417,Aplus Executive Search,1,
1418,Apollo Education Group,1,
1419,Apollo Group,1,
1420,Apothecary by Design Specialty Pharmacy,1,
1421,AppDynamics,1,
1422,AppLixir,1,
1423,"AppSmyth, Inc.",1,
1424,AppThis,1,
1425,Appeal Soft Pvt Limited,1,
1426,Apple Inc,1,
1427,"Apple, Inc.",1,
1428,Applied Marketing Analytics,1,
1429,Applied Materials,1,
1430,Applied Systems,1,
1431,Apprentice Systems Inc.,1,
1432,Apps Associates,1,
1433,Appsential,1,
1434,Apptio,1,
1435,Apptio & TBM Council,1,
1436,"Appuri, Inc.",1,
1437,AppyTaps,1,
1438,Apress,1,
1439,Apress (US),1,
1440,Apsidata Solutions,1,
1441,Aptivaa,1,
1442,Aquent,1,
1443,Ar Telecom,1,
1444,Arab Investment Bank,1,
1445,Arbella Insurance Group,1,
1446,Arbor Advisors,1,
1447,ArcelorMittal,1,
1448,"Archangel Technology Consultants, LLC.",1,
1449,Archeo - a division of Marchex,1,
1450,Archon Dronistics,1,
1451,Archstone Healthcare,1,
1452,Arction Ltd,1,
1453,Arden Anne,1,
1454,Argo Group,1,
1455,Argonne National Laboratory,1,
1456,Argus Labs,1,
1457,Argus Media,1,
1458,Aricent,1,
1459,Aristos Research,1,
1460,Aristotle University of Thessaloniki,1,
1461,Arjun Capital Limited,1,
1462,Arkansas Department of Higher Education,1,
1463,Arkema,1,
1464,Arla Foods amba,1,
1465,"Armadio, LLC",1,
1466,Armatek Group,1,
1467,Armo Consultants.,1,
1468,ArnoldIT.com,1,
1469,Aroma Bebé - Diseño Consciente,1,
1470,Aroma Housewares Co.,1,
1471,Array Services Group,1,
1472,Arria Data2Text Plc,1,
1473,Arrowstreet Capital,1,
1474,Artheamis,1,
1475,Artnet,1,
1476,Artoos Communicatiegroep,1,
1477,Ascentra Consulting,1,
1478,Ashland Inc,1,
1479,Ashurst,1,
1480,Asia Frontier Capital (Vietnam) Ltd.,1,
1481,Asia Online,1,
1482,Asif Rice,1,
1483,Aspire Systems,1,
1484,"AspireHR, Inc.",1,
1485,Aspirevest,1,
1486,Asset Enterprise Technologies,1,
1487,Asset Management,1,
1488,AssetAvenue,1,
1489,Association des statisticiennes et des statisticiens du Québec,1,
1490,Association for Financial Professionals,1,
1491,Association of American Medical Colleges,1,
1492,Association of Professional Fund Investors,1,
1493,Association of Professional Staffing Companies - APSCo,1,
1494,Association of Small and Medium Enterprises (ASME),1,
1495,Association pour les ingrédients santé en alimentation (AISA),1,
1496,Association québécoise de commerce électronique (AQCE),1,
1497,Assurant Solutions,1,
1498,Astellas Pharma Europe,1,
1499,Astra Zaneca,1,
1500,Asystec Limited,1,
1501,Athabasca University,1,
1502,Athena GS3,1,
1503,Athene Life Re Ltd,1,
1504,Athens Chamber of Commerce and Industry,1,
1505,Atlanta Housing Authority,1,
1506,Atlanta Segment Productions,1,
1507,Atlantic Cancer Research Institute,1,
1508,Atlas Venture,1,
1509,Atomic Database Corp.,1,
1510,Atos Consulting,1,
1511,Atos International,1,
1512,Attorneys Fidelity Fund,1,
1513,"Attorneys' Title Fund Services, LLC",1,
1514,Attune Consulting,1,
1515,Auchan,1,
1516,Auckland Uniservices Ltd,1,
1517,Auction.com,1,
1518,AudaExplore,1,
1519,"Audible, Inc.",1,
1520,AudienceBloom,1,
1521,"Audit to go, Inc.",1,
1522,AuditNet LLC,1,
1523,Auditime Information Systems India Ltd,1,
1524,Audux Research Systems,1,
1525,Augusta Health,1,
1526,Aureus Analytics,1,
1527,Aurora University,1,
1528,Auspex Group Inc.,1,
1529,Australia,1,
1530,Australian Bureau of Statistics,1,
1531,Australian Council for Educational Research,1,
1532,Australian Government,1,
1533,Australian Research Council,1,
1534,"Author's creative laboratory analytical systems - ""ATLAS - OM MEGA""",1,
1535,AutoGrid Systems,1,
1536,AutoNation,1,
1537,AutoTrader.com,1,
1538,"Automated Insights, Inc.",1,
1539,Automatic Forecasting Systems,1,
1540,Automation Anywhere (Robotic Process Automation),1,
1541,Automation and Enterprise Integration,1,
1542,Automobile Club of Southern California,1,
1543,Automotive Creative Partners LLC,1,
1544,Autovision Poids Lourds,1,
1545,Available for new opportunities,1,
1546,Available upon request,1,
1547,"Avalon Consulting, LLC",1,
1548,Avansas.com,1,
1549,AvantCredit,1,
1550,"Avante International Technology, Inc.",1,
1551,Avasant,1,
1552,Avature,1,
1553,Avaya,1,
1554,"Avaya, Cisco, Data General, NetApp, SalesForce",1,
1555,Avega Group AB,1,
1556,Avery Partners,1,
1557,Avi Technologies Inc.,1,
1558,Aviva,1,
1559,Avnet,1,
1560,Avoltus Oy,1,
1561,Ax-ItConsult,1,
1562,Axeldata Systems,1,
1563,Axelon Services Corp.,1,
1564,Axio Research,1,
1565,"Axiom Vector, Inc",1,
1566,AxionConnect Pvt Limited,1,
1567,Axur. Cyber Inspection for a safer web.,1,
1568,Ayehu Software Technologies Ltd.,1,
1569,Ayima,1,
1570,AyushNet,1,
1571,Azercell,1,
1572,Aç?kinovasyon.com,1,
1573,"B & N Capital Markets, a registered CTA firm.",1,
1574,B&A Insurance Consulting s.r.o.,1,
1575,B.A.N.K Personality Sales Training,1,
1576,BA Insight,1,
1577,BASF SE,1,
1578,"BASK Digital Media, Inc",1,
1579,BAYADA Home Health Care,1,
1580,BAYES FORECAST,1,
1581,BAYESIA,1,
1582,BAYESIA Holdings,1,
1583,BBI - Beyond Business Intelligence,1,
1584,BBN Technologies,1,
1585,BBVA Bancomer,1,
1586,BC Networks,1,
1587,BCR,1,
1588,BD BioSciences,1,
1589,BD Biosciences,1,
1590,BDI,1,
1591,BEP Namur,1,
1592,BGA,1,
1593,BI EPM Resourcing,1,
1594,BI Incorporated,1,
1595,BI Norwegian Business School,1,
1596,BI Spectrum,1,
1597,BIG DATA analytics India Pvt Ltd,1,
1598,BIG Data Opportunities,1,
1599,BIKO Technologies,1,
1600,BINC,1,
1601,BIPB,1,
1602,BJ Global Enterprises LLC,1,
1603,BL SET,1,
1604,BLStream,1,
1605,BMC Software,1,
1606,BMI Research,1,
1607,"BMI Research, Inc.",1,
1608,BMO,1,
1609,BMO Financial Group,1,
1610,BMO Financial Group / Bank of Montreal,1,
1611,BMW Group,1,
1612,BNI,1,
1613,BNP Paribas,1,
1614,BNP Paribas Investment Partners,1,
1615,BNP Paribas Personal Finance,1,
1616,BNS Data Logistics,1,
1617,BP Analytics,1,
1618,BPM-X GmbH,1,
1619,BR Z Market C&S,1,
1620,BRICOMAN,1,
1621,BRIHAN MUMBAI MAHANAGARPALIKA,1,
1622,BRS Computing,1,
1623,BT,1,
1624,BT Conferencing,1,
1625,"BTM Distributors, LLC",1,
1626,BTR Services,1,
1627,"BWD Associates, Inc.",1,
1628,BZ Media,1,
1629,Babcock International Group,1,
1630,Backbone Media,1,
1631,Backcountry.com,1,
1632,Bahamas Hotel and Tourism Association,1,
1633,Baidu Research Big Data Lab,1,
1634,"Baidu, Inc.",1,
1635,Bajaj Allianz General Insurance Co. Ltd.,1,
1636,Bajaj Finserv,1,
1637,Baker Hughes,1,
1638,"Baldwin General Contracting, Inc.",1,
1639,Bale Crocker,1,
1640,Bally Chohan Technology,1,
1641,Banc of California,1,
1642,BancTec,1,
1643,Banco Comafi,1,
1644,Banco Galicia,1,
1645,Banco Hipotecario S.A.,1,
1646,Banco Mercantil,1,
1647,Banco Regional,1,
1648,Banco Safra,1,
1649,Banco Santander,1,
1650,Banco Santander Totta,1,
1651,Banco de Chile,1,
1652,Banesco Banco Universal,1,
1653,Bank Asya,1,
1654,Bank Millennium,1,
1655,Bank Republic Societe Generale Group,1,
1656,Bank of America (Telecommuting from Seattle),1,
1657,Bank of America - Legal Compliance Regulatory Relations Technology,1,
1658,Bank of America - Merrill Lynch,1,
1659,Bank of America Merrill Lynch,1,
1660,Bank of Ireland,1,
1661,Bank of New York Mellon,1,
1662,Bank of Oklahoma,1,
1663,Bank of Queensland,1,
1664,"Bank of the West, BNP PARIBAS Group",1,
1665,Bankers Financial Corporation,1,
1666,BankersBuzz,1,
1667,Banking Technology,1,
1668,"Bankrate, Inc.",1,
1669,Banner Health,1,
1670,Banque Nationale,1,
1671,Banque Zitouna,1,
1672,Banque centrale populaire,1,
1673,Barclays / Barclays Investment Bank,1,
1674,Barclays Bank,1,
1675,Barclays UK Retail and Business Bank,1,
1676,Barclays Wealth and Investment Management,1,
1677,Barefoot Digital,1,
1678,Bariatric Times,1,
1679,Barricade.io,1,
1680,BarryAnalytics,1,
1681,Baruch College,1,
1682,Baryons Software Solutions Pvt. Ltd.,1,
1683,Basal Nuclei,1,
1684,Base CRM,1,
1685,BaseMetrics Inc.,1,
1686,Battalia Winston,1,
1687,Bausch + Lomb,1,
1688,Baxter Bioscience,1,
1689,Baycrest,1,
1690,Bayes Impact,1,
1691,Bayesia,1,
1692,Baylor Scott & White Healthcare,1,
1693,Beacon Hill Staffing Group,1,
1694,Beanstalk Marketing Services,1,
1695,"Bearing Fruit Consulting, LLC",1,
1696,"Beche Group, IP Services",1,
1697,Becton Dickinson Technologies,1,
1698,Bed Bath & Beyond,1,
1699,BeenVerified.com,1,
1700,BehaviorMatrix,1,
1701,Behind Every Good Decision,1,
1702,Beijing Tech Hive,1,
1703,Beijing Technology and Business University,1,
1704,Beijing University of Chemical Technology,1,
1705,Belk,1,
1706,"Bell Labs, Alcatel-Lucent",1,
1707,Bell Mobility,1,
1708,Bella Cera Floors,1,
1709,Bellevue School District,1,
1710,Belly Armor,1,
1711,"Bencham, Benelux Chamber of Commerce",1,
1712,Benchmark Brands,1,
1713,"Benchmark IT, LLC",1,
1714,Benchmark Middle East,1,
1715,Bendig IT,1,
1716,Bendigou Information Limited,1,
1717,Bened Software Services Inc,1,
1718,Benjakate Technologies Incorporated,1,
1719,Beobank NV/SA,1,
1720,"Berkeley College, New York",1,
1721,Berkeley Research Group LLC,1,
1722,Berkley Group,1,
1723,Berlitz Japan,1,
1724,"Bernhart Associates Executive Search, LLC - Digital and Direct Marketing Recruiter",1,
1725,Bersin by Deloitte,1,
1726,Besummits,1,
1727,Better Than Cash Alliance,1,
1728,"Beyond Predictive, Inc.",1,
1729,Beyond.com,1,
1730,Bharat Thakur Artistic Yoga,1,
1731,Bharat Thakur Group,1,
1732,Bharathar Univerisity,1,
1733,BidSpotter.com,1,
1734,Bide Pharmatech Ltd.,1,
1735,Bidstalk,1,
1736,Big Data Analytics & Engineering,1,
1737,Big Data Brasil,1,
1738,Big Data Careers - Offering temporary and permanent Big Data professionals to clients across the US!,1,
1739,Big Data Integrators Group,1,
1740,Big Data Lens,1,
1741,Big Data Mining,1,
1742,Big Data Partnership,1,
1743,Big Data Peru,1,
1744,Big Data Spain,1,
1745,Big Fish,1,
1746,Big Lift Equipment,1,
1747,Big Wave Recruiting,1,
1748,Big data examiner,1,
1749,BigData.SG,1,
